FIRE_ID_TEST,FIRE_ID_TRAIN
2017524,921328
2013445,921194
2013524,921390
2011770,921379
2009563,921295
2006103,921287
2003459,921231
2002910,921243
2002807,423614
2002210,423608
2001833,921312
2000650,423608
2000303,921372
1996931,921323
1996574,921374
1995582,921374
1996046,921311
1994286,921390
1997934,921390
1992037,921293
1992716,921377
1989064,921381
1984297,921406
1983906,921262
1983933,921285
1984909,921231
1984967,921287
2032165,921184
2031898,921397
2031638,921393
2031311,921205
2031025,921373
2030788,921245
2030220,921381
2030150,921381
2029760,423608
2029574,921207
2029250,921313
2027634,921403
2026739,921190
2026807,921189
2026648,423613
2026503,423622
2026215,921288
2025779,921308
2020022,921222
2018966,921256
2018301,921248
2018388,921300
2018820,921300
2018162,921326
2018127,921328
2013397,423613
2011422,921278
2002466,921231
1998069,921374
1996129,921277
1994630,921217
1992930,921276
1983907,921228
1984989,921257
1985137,921257
1982844,921300
1982384,921301
2032159,921238
2031844,921182
2031357,921202
2031493,921507
2031114,921507
2030551,423638
2030357,423638
2029972,921199
2029673,921363
2029171,921363
2029318,921244
2028758,921199
2028704,921190
2028403,921419
2027790,921244
2027932,921270
2027497,921363
2027191,921270
2027396,921274
2026273,921276
2026160,921421
2026161,423641
2025959,921431
2024965,921481
2024817,921213
2022442,921436
2021988,921284
2021335,921290
2019139,921483
2019272,921265
2019814,921260
2016637,921232
2017020,921402
2016833,921389
2015881,921186
2014025,921344
2013637,921421
2013733,423612
2013109,921489
2011807,921348
2007624,423642
2007407,921486
2008466,921212
2008394,921288
2006748,921452
2007231,921287
2005859,921457
2005424,921534
2004035,921381
2003123,921418
2001606,423609
2001453,921230
2001848,921469
2000616,921533
1999252,423614
2000057,921246
1998428,921238
1998320,921511
1998792,921246
1996619,921427
1994340,921424
1994113,921429
1995009,921357
1997941,921357
1995033,921427
1993219,921433
1992123,921350
1987576,921354
1987986,921481
1987639,921212
1985691,921318
1985600,921255
1986840,921221
1986337,921476
1984378,921453
1985124,921320
2032158,921335
2031407,921335
2031549,921335
2031088,921334
2030450,921393
2030623,423629
2030157,423629
2030063,921199
2029759,921208
2029470,423629
2027682,423610
2027168,921308
2026619,921373
2026403,921379
2025169,921321
2021498,921402
2015542,921187
2015423,921204
2014682,921204
2014508,921210
2013707,921279
2014151,921236
2012602,921293
2012374,921196
2013214,423617
2013226,921212
2012945,423616
2012974,921211
2012854,423618
2012201,921402
2010014,921220
2007539,921314
2003691,921422
2002678,921359
2002835,921432
2001596,921272
1999827,921210
1998985,921289
1996570,921326
1996867,921326
1997588,921288
1997415,921343
1995423,921206
1994369,921323
1994406,921195
1994041,921324
1994923,921243
1993285,921214
1992061,921317
1992663,921220
1991252,921249
1990415,921220
1989324,921405
1989000,921419
1988047,921249
1985910,921313
1986854,921362
1986211,921222
1986520,921362
1983923,921252
1984841,423615
1983279,921362
1983491,921252
1982880,921361
1982833,921422
1982796,921358
1983018,921418
1983037,921435
1982156,921418
1982608,921360
1982514,921415
1982516,921426
1981775,921274
1981791,921223
1981221,921428
2032155,921209
2031796,423608
2031735,423608
2031842,921557
2031583,921182
2031275,423608
2031327,921448
2031074,423608
2030750,921556
2030539,423648
2030164,921556
2029947,921519
2029712,921460
2029473,921556
2029341,921187
2028857,921521
2029030,921546
2028557,921547
2028362,921548
2028298,921517
2028519,921562
2028448,921565
2028082,921552
2027955,921247
2028002,921247
2028275,921524
2027757,921411
2027814,921552
2027925,921539
2027873,921302
2027653,921244
2027186,921247
2027095,921551
2027147,921563
2027102,921563
2027263,921411
2027419,921563
2027383,921548
2027474,423627
2027452,921338
2027317,921473
2027335,921564
2026996,921332
2026882,921371
2026733,921371
2026827,921409
2026655,921543
2026542,921332
2026349,921371
2026456,921416
2026419,921542
2026011,921340
2026264,423616
2026192,921247
2025854,921564
2025883,921564
2025602,921563
2025619,921493
2025640,921338
2025315,921470
2025203,921563
2025256,921470
2025522,921470
2025415,921340
2025459,921564
2025103,921565
2025069,921564
2025189,921627
2025154,921604
2024927,921472
2024935,423627
2025036,921190
2024990,921495
2024749,921396
2024760,921621
2024859,921331
2024694,921495
2024708,921620
2024655,921620
2024491,921620
2024464,921474
2024551,921471
2024321,921190
2024412,921563
2024434,921499
2024435,921627
2024222,921199
2024255,921270
2024046,921193
2024027,921277
2024090,921343
2023863,921604
2023890,921627
2023797,921396
2023967,921623
2023993,921300
2023928,921331
2023575,921300
2023668,921503
2023688,921628
2023230,921206
2023168,921206
2023203,921508
2023535,921474
2023377,921195
2023353,921616
2022691,921195
2022819,921278
2022577,423635
2022678,921194
2023038,921194
2023089,921512
2023070,921193
2022862,921394
2022238,921343
2022273,423627
2022135,921492
2022467,921505
2021996,921298
2021466,921271
2021377,921288
2021103,423659
2021113,921417
2021158,423627
2020387,921379
2020731,921383
2020524,921329
2020088,921223
2020348,921223
2019293,921511
2019849,921384
2019999,921382
2019579,423636
2018990,921288
2018555,921288
2018428,921355
2016149,921412
2016215,921310
2014632,921464
2014316,921341
2013970,423617
2013946,921554
2013712,921563
2012411,423616
2012324,921338
2011361,423612
2011617,921472
2011457,921471
2011231,921629
2011266,423615
2011149,921366
2011706,921363
2011877,921499
2009460,921494
2009495,921499
2009685,423650
2009816,921505
2009143,921193
2009146,921307
2010571,921272
2010681,921222
2009896,921400
2007431,921221
2008398,921222
2008549,921222
2008143,921344
2008292,921511
2006708,921257
2006790,921514
2006452,921256
2006522,921252
2006624,921512
2007214,921367
2006931,921482
2006858,921349
2006946,423656
2005736,921479
2005648,921266
2006250,921477
2006385,921592
2006010,921585
2005245,921263
2005129,921282
2005153,921263
2005274,921476
2004989,921229
2004708,921476
2004916,921320
2004259,921265
2004332,921598
2004126,921251
2004566,921418
2004403,921251
2003675,921483
2003342,921481
2003450,921483
2003960,921483
2003889,921483
2002642,921483
2002736,921405
2002273,921488
2002940,921433
2001659,921571
2001357,921499
2001364,921574
2002216,921573
2000510,921531
2000662,921532
2000269,921238
2000823,921242
1999536,921242
1999576,423608
1999415,921184
2000000,921209
1999683,921209
1999796,423608
1998455,921183
1998216,921209
1999007,423608
1999000,921209
1998963,921208
1999223,921209
1998699,921187
1998683,423611
1998861,921544
1996993,921410
1996904,921551
1997090,423613
1996529,921465
1996827,921339
1997661,921445
1997609,921470
1997766,921561
1997268,921340
1997433,921473
1995649,921337
1995819,921304
1995757,921337
1995122,921339
1995493,921470
1995357,921470
1996390,921563
1996282,921338
1996424,423613
1996480,921335
1995920,921404
1996202,921404
1996132,921301
1994382,921301
1994268,921369
1994493,921200
1994531,921473
1994471,921339
1994005,423616
1993948,423647
1994178,921561
1994095,921338
1994976,921445
1995001,921457
1994986,921457
1994866,921445
1995099,921470
1995077,921472
1994650,921472
1994565,423622
1994826,921471
1994829,921189
1994751,423622
1993146,921335
1993335,921472
1993374,921471
1993263,921336
1993298,921199
1992906,423632
1993102,921395
1993737,423625
1993724,921500
1993896,921277
1993850,921277
1993463,423627
1993445,921612
1993439,423624
1992277,921271
1992687,921273
1992710,423629
1992737,921498
1992490,921296
1992434,921618
1992607,921625
1991274,921625
1991363,423634
1991066,921211
1991030,921365
1991469,921391
1991486,921376
1990328,921195
1990434,921211
1990197,921373
1990237,921374
1990859,921390
1990896,921373
1990584,921286
1989583,921305
1989685,921286
1989366,423628
1989349,921396
1990053,921508
1989762,921289
1989746,921359
1989853,921344
1988448,921343
1988665,423626
1988234,423649
1988402,423649
1989031,921344
1989084,921507
1989239,921343
1988770,921613
1988915,921357
1987441,921357
1987259,423649
1987979,921257
1987630,921348
1987875,921348
1985955,423651
1985820,921379
1986193,921608
1985495,423666
1985382,921225
1985720,423635
1985599,921388
1986829,921384
1986956,921216
1986902,921382
1986376,921224
1986299,423636
1986418,921382
1984095,921224
1983989,921382
1984422,423635
1983974,921396
1983693,423636
1983543,921606
1983921,921356
1985113,921349
1985278,921481
1985209,921437
1984850,921478
1984732,921426
1983237,921267
1983509,423637
1982861,921438
1983103,921605
1982984,921486
1982361,921252
1982397,921320
1982256,921485
1982717,921427
1982564,921605
1981894,921598
1981731,921405
1982068,921251
1981983,921598
1981242,921251
2032094,921440
2031916,921189
2031688,423636
2031321,921246
2030932,921245
2031554,921441
2031204,921441
2030829,423613
2030598,921451
2030151,921387
2030007,921193
2029376,921335
2029190,921196
2028937,423607
2028992,921449
2028737,423622
2026577,423630
2026309,921389
2025729,921345
2024979,921326
2024736,921333
2024498,921459
2024278,921400
2023642,921288
2023541,921228
2022809,921321
2022787,921375
2023091,921286
2022508,921212
2020429,921257
2020698,921459
2019587,921357
2018973,921357
2018317,921432
2018671,921411
2016721,921355
2014881,423622
2013427,921403
2013628,921442
2014122,921385
2012830,921206
2012771,423629
2013349,921408
2013309,921403
2012961,921295
2012905,921405
2011297,921389
2011298,921211
2011557,921294
2012239,921399
2011887,921283
2009398,921288
2008968,921284
2007703,921361
2007753,921212
2007377,921390
2007485,921219
2008098,921426
2008130,921358
2008066,921263
2006666,921310
2007235,921220
2006029,921465
2005332,921231
2005067,921459
2003836,921468
2002651,921237
2002521,921355
2000601,921411
1999649,423630
1998774,423630
1996986,921296
1995222,921372
1994004,423625
1993954,423628
1997966,921389
1994589,921458
1994608,921422
1994745,921422
1991997,921214
1991340,921333
1991700,921424
1991896,921343
1991653,921306
1989393,921460
1985797,921390
1983849,921357
1982843,423609
1982631,921468
2032092,921194
2031507,921194
2031191,921219
2030675,921219
2030619,921223
2030316,921223
2029063,921219
2027235,921182
2019815,921207
2019714,921199
2020018,921199
2019463,921207
2018926,921198
2018912,921192
2019012,921260
2018489,921260
2018510,921215
2018349,921203
2018406,921204
2018726,921205
2018835,921204
2018804,921203
2018637,921188
2018662,921210
2018172,921199
2018205,921205
2009560,921190
2007962,921260
2008152,921191
1993989,921194
1993180,921195
1991410,921209
1987421,921260
1983663,921198
1983701,921204
1983598,921204
1983858,921199
1985026,921199
1984944,921199
1985222,921199
1984567,921199
1984488,921204
2032090,921187
2031774,921242
2031930,921202
2031576,921203
2030974,921190
2031022,423637
2031045,423637
2030642,423637
2030611,921447
2030308,921447
2029958,921196
2029664,921398
2029390,921398
2029287,921342
2028952,921199
2028967,921191
2028603,921334
2027490,921398
2026504,921374
2026308,921212
2026257,921332
2025136,921213
2024931,921403
2024778,423630
2024673,921418
2023860,921271
2023825,921418
2023621,921293
2023574,921277
2023756,921226
2023700,921226
2023143,921302
2023447,921226
2023359,423627
2022889,921289
2022438,423628
2021995,423625
2021337,423627
2021162,921296
2020801,921226
2018151,921429
2017088,921427
2016878,921427
2015527,921353
2013410,921374
2012975,423615
2011400,423627
2011447,423630
2012280,921420
2008859,921345
2008973,921333
2010854,921424
2007682,921344
2007580,921219
2005061,423624
1999335,921192
1998490,921202
1998528,921200
1998768,921442
1998910,921338
1996934,921376
1997307,921280
1997555,921212
1995908,921375
1996194,921375
1994265,921389
1994552,921301
1994715,921303
1993229,921216
1992670,921297
1990586,921295
1989635,921295
1989347,921323
1988528,921333
1987682,921293
1984246,921361
1983525,921316
1983770,921316
1985016,921361
1985319,921401
1985190,921268
1984475,423631
2032089,921341
2031854,921210
2031637,921188
2030953,921202
2031365,921340
2031030,921340
2030508,921370
2030120,921370
2029912,921189
2029827,921402
2029357,921402
2029221,921408
2028829,921201
2027698,921192
2027658,921303
2026628,921399
2026335,921193
2026172,423623
2025622,921392
2025583,921390
2024061,921196
2023886,921374
2022484,921298
2019441,921317
2018908,921321
2017048,921413
2015886,921319
2015447,921340
2015521,921398
2012757,921207
2013303,921272
2012943,921298
2011356,921194
2010040,921238
2003355,921395
2002468,921378
2001730,921309
2001241,921231
2000161,921382
2001031,921269
1996782,921211
1996185,921400
1994930,921399
1991214,921217
1988603,921291
1986556,921217
1982264,921363
1982661,921324
1982459,921396
2032077,921340
2031721,921183
2031747,921381
2031958,921208
2031662,423633
2031410,921200
2031442,921203
2031058,921209
2030667,921203
2030606,423632
2030336,423632
2030031,423632
2029791,921379
2029435,921379
2029100,921336
2028983,921191
2028595,921365
2027691,921330
2027498,921379
2027657,921318
2027179,921418
2027081,921193
2026891,921317
2026666,921321
2026202,921300
2026168,921316
2025770,921315
2025879,921276
2025609,921195
2025282,921365
2025224,423622
2025238,921274
2025505,921362
2024963,921295
2024404,921316
2024395,921275
2023754,921360
2023261,921294
2022340,921361
2022386,921211
2021810,921294
2022002,921361
2021986,921221
2021164,921361
2021169,921362
2020819,921361
2020799,921360
2019644,921423
2017620,921284
2017004,921434
2016450,921307
2016513,921279
2015962,921210
2015318,921324
2015167,921308
2015553,921208
2014918,921378
2013641,921405
2014134,921405
2012803,921372
2012845,921389
2012441,921403
2012333,921317
2012211,921272
2007854,921423
2004049,921368
2001011,921231
2001096,921236
2001192,921232
2000785,921416
1999553,921308
1999400,921308
2000036,921188
1998108,921204
1998983,921308
1998853,921387
1997170,921213
1996505,921213
1996834,921244
1997313,921280
1997449,423610
1995735,921301
1997914,423613
1997866,921304
1995984,423608
1996212,423614
1996216,423617
1996115,921271
1995010,921389
1994989,921419
1994875,423608
1994776,921271
1992675,921219
1987698,921221
1985498,921425
1983649,921423
1983709,921286
1983801,921286
1984904,921423
1985191,921289
2032124,921345
2031780,921251
2031913,921199
2030877,921365
2031452,921365
2030711,921365
2030828,921250
2030547,921344
2030311,921400
2029985,921193
2029763,921428
2029377,921428
2028915,921198
2028990,921358
2028615,423620
2027514,921361
2027178,423621
2026992,921416
2026974,921413
2026022,921269
2026155,921416
2025781,921342
2025332,921213
2024943,921347
2023933,921244
2023023,921294
2019174,921225
2018619,921323
2017215,921260
2016711,921260
2015227,921230
2015206,921281
2013447,921416
2013620,921357
2011353,423615
2007511,921290
2002912,921419
2003053,921314
1998013,921364
1998675,921208
1996970,423609
1995728,921211
1995422,921348
1990295,921220
1989879,921246
1988021,921291
1987740,921370
1986924,921222
1986513,921327
1983660,921334
1985101,921329
1985263,921307
1985145,921291
1982636,921272
2032072,921355
2031824,921288
2031866,921181
2031570,921346
2031314,921202
2030966,921203
2031509,921349
2031206,921349
2030680,921286
2030532,921436
2030193,921378
2029586,921409
2029368,921409
2028924,921287
2028776,921346
2027636,921354
2026647,921212
2026369,921331
2026039,921390
2025811,921453
2025782,921454
2025858,921327
2025710,921384
2025334,921387
2025209,921456
2023746,921263
2023732,921263
2023237,921250
2022879,921420
2016762,423623
2016905,423612
2016879,921293
2015547,921208
2015515,921341
2013942,921199
2013418,921332
2014074,921340
2012977,921215
2012858,921402
2013097,921386
2012997,921221
2011371,921384
2011798,921325
2008902,921317
2006093,921311
2004145,921458
2003410,423611
2003902,921419
2003849,423629
2002664,423627
2001493,921274
2001341,921294
2001383,423621
1998001,921350
1998250,921290
1996949,921376
1996618,921380
1995873,921454
1995779,921385
1995881,921382
1993165,921217
1990428,921321
1985348,921317
1983700,921232
1983922,423611
1985051,423611
1984992,921245
1985133,921245
1982652,921419
1982473,921419
2032084,921375
2031911,921200
2031636,921392
2031316,921203
2030961,921200
2031016,921376
2031198,921376
2030830,921268
2030491,921384
2030258,921330
2029744,921299
2029396,921299
2028881,921267
2029068,921383
2028625,921400
2027570,921299
2027567,921402
2027519,921379
2027084,921202
2025982,921196
2025375,423615
2024482,921196
2023812,921275
2022939,921240
2022474,921249
2022015,921252
2022053,921249
2018376,921300
2017631,921394
2016785,921257
2013108,921193
2005350,921222
2004761,921273
2004348,921222
2002420,921394
2001468,921253
2000578,921323
1998331,921393
1998546,921382
1998959,921290
1998931,921403
1998906,423618
1993387,921326
1991923,921197
1991814,921213
1987861,921235
1986923,921197
1986200,921213
1984286,921304
1983834,921304
1985100,921304
1985146,921425
2032122,921298
2031793,921527
2029714,921530
2029168,921447
2029013,921527
2028622,921478
2028499,921274
2028029,423632
2028262,921293
2027797,921341
2027189,921525
2027232,423632
2027054,921381
2027293,921277
2027318,921396
2027001,921525
2027040,921207
2026947,921525
2026893,921270
2026671,921293
2026508,423633
2026248,921338
2025835,921525
2025746,921396
2025913,921396
2025592,921339
2025700,921339
2025336,921525
2025493,921396
2025476,921381
2025433,921396
2025063,921341
2025118,921305
2024873,921391
2024764,921382
2024822,921383
2024586,423629
2024460,921195
2024290,423623
2024230,423630
2024164,921196
2023911,921330
2023743,921192
2023258,423630
2023283,921382
2023214,921321
2023387,921216
2023388,921384
2022708,921465
2022823,921465
2022121,921380
2022449,423623
2021602,921343
2021178,921316
2020851,921423
2020079,921222
2019621,921423
2019163,921348
2019769,921422
2019756,921420
2019910,921420
2019937,921419
2019549,921222
2018181,921509
2018236,921353
2018010,921435
2015164,921208
2014705,921294
2014847,921448
2014782,921274
2014342,423615
2014455,921488
2013969,921446
2013965,921398
2014000,921458
2013937,921446
2013700,921277
2013845,921272
2012749,921400
2012499,921288
2013049,921401
2011792,423624
2009575,921468
2010662,921320
2007734,921423
2007864,921228
2007468,921219
2006192,921557
2005157,921259
2004968,921258
2004937,921260
2005083,921258
2004861,921427
2004121,921424
2002612,423637
2002465,921556
2003065,921509
2002854,921243
2002993,921415
2001647,921507
2000586,921319
2000192,921246
1998433,921527
1998510,921490
1998192,921185
1999046,921476
1999220,921186
1999118,921476
1996997,921278
1996897,921274
1997138,921292
1996546,921459
1996850,921335
1997696,921339
1997578,921538
1997842,921296
1997486,921293
1997546,921340
1995676,921272
1995861,921464
1995234,921464
1995318,921525
1994320,423633
1994256,921369
1994464,921283
1994680,921373
1994837,921332
1994775,921275
1993121,921191
1993823,921307
1992467,921465
1992571,921465
1991760,921216
1991892,921418
1990333,921215
1990475,921388
1990881,921402
1990655,921473
1989558,921321
1990043,921403
1989753,921383
1988525,921469
1988172,423626
1987163,921323
1987917,921228
1988131,921226
1985357,921222
1985569,921419
1986755,921418
1986693,921421
1986913,921357
1986289,921421
1986509,921471
1984162,921314
1984048,921314
1984324,921222
1983740,921222
1983614,921346
1983950,921363
1985071,921503
1984946,921428
1984602,921348
1984454,921347
1984515,921346
1984795,921346
1984704,921265
1983221,921430
1983518,921493
1982793,921348
1983096,921427
1983002,921427
1982315,921427
1982477,921263
1982580,921263
1981915,921281
1981817,921347
1982139,921268
1982025,921268
2032118,921184
2031741,921187
2031933,921210
2031622,921188
2030973,921204
2031032,921317
2031156,921317
2030652,921317
2030614,921208
2030310,921315
2030011,921203
2029821,921284
2029358,921284
2029192,921285
2028955,921284
2029055,921203
2028584,921207
2022453,423608
2019692,921325
2019267,921197
2019969,921195
2018644,921212
2015186,921252
2013821,921207
2008272,423608
2000791,921210
1995413,423610
1994291,921297
1989360,921324
1988606,921265
1998000,423608
1984150,921194
1984311,921247
1983710,921195
1985011,921248
2032116,921463
2031959,921448
2031587,921242
2031296,921204
2031559,921463
2031263,921463
2030633,921464
2030605,921473
2030129,921472
2029841,921199
2029769,921192
2029214,921191
2028875,921184
2028146,921401
2027533,921192
2027572,921495
2027524,921496
2027252,921498
2027136,921208
2026940,921465
2026883,423623
2026601,921390
2026269,921333
2026093,423616
2026051,921239
2026201,921466
2025724,921499
2025653,921499
2025194,921381
2025060,921392
2025181,921309
2024256,921363
2023144,921257
2023210,921298
2022619,921355
2021811,921287
2021766,921426
2021097,921360
2021180,921254
2020771,423612
2019951,921270
2019029,921272
2018673,921265
2017980,921294
2017917,921404
2017847,921262
2014739,921461
2014914,921200
2014129,921333
2013863,921465
2012995,921366
2009529,921358
2009493,921214
2007671,921297
2007312,921221
2008386,921275
2008347,921303
2008341,921303
2006588,921492
2005849,423637
2006119,921511
2004588,921512
2003462,921253
2003942,921396
2002548,921432
2002661,921265
2002472,921447
2001089,921269
1998493,921242
1998305,921464
1998193,921187
1996588,423608
1996846,423616
1995561,921345
1995281,921380
1994264,921310
1993999,921465
1995071,921493
1992814,921356
1990376,921356
1989343,921303
1990001,921304
1988160,921214
1988431,921272
1988875,921272
1987525,921420
1986054,921271
1985438,921278
1986494,921275
1985305,921396
1983020,921328
2032115,921335
2031738,921244
2031917,921208
2031639,921209
2030969,921207
2031451,921335
2031200,921335
2030446,921335
2030228,423630
2030194,423630
2029966,921191
2029748,921422
2029404,921422
2029302,921425
2028991,921198
2028624,921316
2027576,921422
2026465,921303
2026182,423610
2024948,921400
2023833,921393
2023597,921216
2023725,921300
2023358,423609
2020862,921416
2019559,921326
2018322,921411
2018686,921359
2018296,921376
2017636,921241
2015555,921208
2013534,921433
2013601,921432
2014062,921343
2012797,921427
2011563,921301
2009690,921377
2007862,423608
2008095,921414
2008162,921406
2006526,921295
2005464,921324
1998073,921204
1996940,921273
1996607,921395
1996547,921395
1995915,921271
1996107,921400
1994251,921272
1994609,921392
1993314,921400
1992965,921414
1993639,921345
1990337,921280
1989521,921409
1988232,921361
1987834,921250
1985827,921265
1986047,921414
1984161,921325
1983636,921325
1984979,921373
1985167,921236
1982475,921344
2032114,921453
2031776,921244
2031921,921189
2031705,921447
2030956,921189
2031435,921454
2031199,921454
2030650,921246
2030630,921463
2030277,921405
2030010,921460
2029820,423633
2029572,921193
2029220,921332
2028951,921245
2029074,921461
2026245,921333
2025629,921424
2025293,921473
2024679,921212
2024461,921433
2021606,921292
2021560,921292
2019370,921254
2018978,921349
2015807,921243
2015418,921444
2013470,423624
2013435,921425
2013419,921364
2013623,921193
2012725,921364
2011152,921212
2009882,921289
2007715,921368
2007614,921368
2007885,921357
2008325,921263
2003749,921385
1999338,423620
1998775,423625
1996577,921423
1997598,921274
1994977,921206
1997971,921400
1994800,921297
1994717,921297
1986634,921350
1986930,423609
1986514,423609
1983664,921349
1983548,921254
1983875,921409
1982494,921496
2032112,921208
2031722,921259
2031928,921310
2031847,921187
2031660,921185
2031102,921188
2030762,921188
2030544,423617
2030111,423617
2029871,423619
2029419,921286
2029086,921285
2028969,921205
2028590,921278
2027678,921260
2025771,921302
2025568,423607
2023806,921194
2022354,921301
2022393,921220
2021953,921327
2021722,921212
2015532,423611
2002342,921320
2001384,921314
1999245,921250
1999409,921204
1995473,423607
1994287,921246
1995110,921190
1984283,921269
2032106,921182
2031720,921242
2031743,921181
2031904,921360
2031670,921366
2031417,921201
2031475,921360
2031050,921360
2030759,921245
2030603,921356
2030119,921356
2029923,921189
2029754,921408
2029351,921408
2029099,921192
2028974,921357
2028586,921206
2027859,921187
2027493,921408
2027661,921368
2026377,921430
2025355,921355
2024678,921195
2023822,423635
2023638,921214
2022280,921431
2022465,921415
2021071,423622
2020697,921254
2019904,921342
2019582,921404
2015746,921206
2013809,921427
2013603,921311
2013877,921279
2011395,921374
2007835,921328
2006812,423620
2000325,423626
1999246,921314
1999388,921314
1998962,921239
1998773,921424
1997316,921310
1997477,423607
1995593,423607
1994321,921300
1994879,921430
1993151,921390
1988627,423608
1987238,921442
1987893,423635
1985873,423615
1985299,921325
1985126,921325
1982874,921318
1982618,921275
2032105,921424
2031915,921188
2031683,921421
2031301,921209
2031379,921209
2031437,921425
2031189,921425
2030649,921243
2030566,921435
2030152,921320
2030008,921200
2029749,921276
2029362,921201
2028880,921242
2029026,921433
2027516,921429
2027048,921199
2026690,921199
2026509,921397
2026207,921392
2025718,921406
2025713,921416
2024972,921191
2024636,921190
2024420,921398
2019455,921300
2018163,423616
2017486,921323
2016698,921389
2015954,921270
2013056,921319
2010001,921215
2008668,921215
2008595,921211
2006484,423608
2006604,423609
2004657,921256
2004759,921268
2004810,921289
2004155,921342
2004062,921342
2002540,921229
2002366,921402
2001333,921237
2001363,921241
2001467,921408
2000487,921389
2000600,423616
2000122,423615
1999380,921203
1998542,921432
1998470,921426
1998042,921209
1996987,921409
1997235,921282
1996620,921316
1996538,921310
1995869,921198
1996157,921281
1994343,921373
1997955,921317
1989501,921212
1987568,921303
1986928,921300
1984157,921300
1985059,921378
1985266,921258
2032101,921390
2031752,921183
2031838,921205
2031623,921391
2031310,921182
2030946,921390
2031516,921390
2031187,921390
2030681,921243
2030557,921379
2030331,921379
2029981,921204
2029792,423616
2029348,423616
2027542,921378
2027527,423616
2027605,921375
2026701,921270
2026632,921276
2025868,921288
2014578,921392
2013159,921318
1998426,921393
1998536,921243
1998159,921183
1996891,921387
1996968,921284
1994253,921283
1984994,921248
1984637,921264
2032100,921181
2031767,921185
2031935,921185
2031649,921240
2031346,921204
2031017,921493
2031174,921493
2030663,921499
2030378,921510
2030132,921510
2029872,921511
2029619,423623
2029120,921242
2029258,921182
2028747,921508
2028632,921502
2027801,921249
2027491,423614
2027640,921494
2027242,921513
2027066,921238
2027119,921207
2027313,921435
2026927,921372
2026917,921344
2026761,921368
2026680,921303
2026370,921368
2025756,921367
2025871,921426
2025358,423642
2025550,921426
2024184,921290
2023614,921215
2022382,921330
2019801,921323
2019489,921454
2018183,921469
2018139,921279
2017208,921370
2016676,921334
2016590,921235
2016845,921470
2015806,921500
2015327,423614
2014993,921497
2015451,921238
2013431,921206
2013650,921300
2013290,921431
2011398,921433
2010016,921440
2005346,921314
2003876,921483
1999483,423628
1999746,921201
1998452,921236
1998027,921188
1998862,921362
1997016,921405
1996586,921366
1996785,921273
1995502,921271
1995814,921428
1995272,423621
1996254,423607
1995895,921424
1996177,921424
1994225,921513
1995101,921368
1989562,921287
1988578,921400
1987241,921228
1985846,921485
1986051,921377
1985470,921380
1986335,921379
1986378,921313
1984183,921458
1984353,921313
1984273,921379
1984922,921483
1984596,921483
1983050,921386
1982627,921482
1982462,921527
2031797,922612
2031761,921187
2031861,423706
2031620,921977
2030933,423676
2031081,922063
2030670,922063
2030405,922562
2030247,922065
2030069,922058
2029734,922565
2029585,922058
2029196,922000
2028916,922001
2029035,922567
2028592,423691
2028642,423688
2028347,423688
2028498,922545
2028057,921368
2028085,921347
2027954,921985
2028014,922003
2028157,921603
2027768,921989
2027733,921597
2027926,921356
2027863,922570
2027655,921991
2027632,922544
2027228,922052
2027093,922136
2027143,922149
2027115,921760
2027422,922557
2027385,423688
2027467,922545
2027442,921226
2027289,922145
2027345,922141
2027015,921262
2026744,423636
2026830,922152
2026660,922547
2026526,423635
2026589,423635
2026453,921862
2026078,921576
2026007,921824
2026159,921581
2025812,922589
2025950,922599
2025866,922155
2025576,921268
2025683,921267
2025351,921594
2025202,921737
2025488,922154
2025386,921584
2025088,921584
2025052,921264
2025183,921445
2025145,922481
2024912,921230
2024900,922572
2025028,921640
2025040,922111
2024775,922157
2024744,921656
2024811,921782
2024727,921644
2024609,921239
2024645,921239
2024441,921641
2024512,921245
2024470,921659
2024347,922573
2024310,922105
2024427,922203
2024389,922203
2024192,921652
2024262,921671
2024009,922195
2024162,921466
2024108,921237
2023814,922193
2023989,922494
2023929,922499
2023566,922494
2023773,922480
2023694,922487
2023249,921782
2023305,921494
2023133,921807
2023479,921804
2023518,921660
2023427,921783
2022743,922535
2022789,922198
2022671,423638
2022626,921814
2023108,921636
2022874,921329
2022949,921505
2022936,921328
2022473,922209
2022494,921653
2022082,922487
2022001,922519
2021745,921723
2021486,922192
2021405,921942
2021542,922523
2021143,921939
2021035,921905
2021311,921502
2021195,921437
2021247,921321
2020823,921298
2020785,921485
2020964,423641
2020535,921314
2020513,921687
2020705,922535
2020699,921279
2020135,922481
2020191,921279
2020044,921279
2020305,921526
2019351,921928
2019378,921931
2019122,921532
2019217,921882
2019750,921523
2019917,921682
2020009,921885
2019500,922685
2019610,921866
2018959,921675
2019057,921516
2019040,921274
2018507,921908
2018320,921328
2018383,921557
2018751,921801
2018621,922025
2018604,423694
2018704,921545
2018103,921898
2018283,921892
2018225,423713
2017969,922034
2017989,423728
2017766,921819
2017741,921547
2017724,921547
2017894,922028
2017867,922725
2017613,921841
2017518,921545
2017380,921963
2016701,921422
2016756,922020
2016580,423716
2016167,423722
2016264,922622
2016236,922081
2016226,922622
2016011,922078
2016037,922079
2016117,921959
2016306,921967
2016310,921337
2016293,921337
2015608,423678
2015617,922613
2015913,921340
2015979,423704
2015811,921213
2015859,921213
2015242,921333
2015322,922052
2015049,921199
2015115,922044
2015453,921995
2015251,921995
