time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm),wind_direction_10m_dominant (°)
2021-04-18,12.7,3.1,7.7,0.10,0.00,266
2021-04-19,12.2,2.8,7.8,0.00,0.00,29
2021-04-20,13.2,4.8,9.1,0.00,0.00,352
2021-04-21,13.0,4.8,8.6,2.20,0.00,263
2021-04-22,17.3,5.4,11.5,0.50,0.00,205
2021-04-23,11.6,6.4,9.2,4.30,0.00,266
2021-04-24,8.9,2.8,6.0,0.50,0.00,286
2021-04-25,12.2,1.1,7.0,0.10,0.00,244
2021-04-26,7.4,1.9,4.7,5.80,1.19,339
2021-04-27,8.6,-0.3,4.0,2.70,0.00,260
2021-04-28,12.5,-0.6,6.4,0.00,0.00,166
2021-04-29,15.7,1.4,9.7,0.00,0.00,147
2021-04-30,20.9,7.8,14.5,0.30,0.00,195
2021-05-01,21.5,11.4,16.4,0.00,0.00,251
2021-05-02,21.7,13.7,16.6,2.20,0.00,155
2021-05-03,17.1,9.2,14.1,0.20,0.00,280
2021-05-04,13.3,5.5,9.4,1.20,0.00,278
2021-05-05,19.6,5.1,12.9,0.00,0.00,192
2021-05-06,15.8,8.1,12.8,1.70,0.00,212
2021-05-07,18.6,4.8,12.4,0.60,0.00,189
2021-05-08,12.7,6.5,10.8,13.00,0.00,270
2021-05-09,13.7,4.6,9.4,2.10,0.00,313
2021-05-10,17.5,2.7,11.8,0.00,0.00,346
2021-05-11,23.5,9.6,15.7,0.20,0.00,12
2021-05-12,14.5,8.8,11.8,0.50,0.00,69
2021-05-13,17.0,6.2,13.0,0.00,0.00,156
2021-05-14,22.7,13.3,17.1,1.40,0.00,165
2021-05-15,23.4,12.4,17.7,0.40,0.00,216
2021-05-16,24.2,10.6,18.4,0.00,0.00,92
2021-05-17,20.5,14.7,17.5,10.60,0.00,303
2021-05-18,20.1,12.5,15.7,12.70,0.00,153
2021-05-19,18.2,11.6,14.5,3.50,0.00,210
2021-05-20,18.4,11.6,14.7,0.90,0.00,280
2021-05-21,18.3,11.5,15.1,0.20,0.00,347
2021-05-22,21.1,8.0,15.7,0.00,0.00,131
2021-05-23,22.4,13.2,17.5,0.20,0.00,264
2021-05-24,16.9,12.8,15.0,24.30,0.00,9
2021-05-25,21.4,10.6,16.7,0.00,0.00,67
2021-05-26,24.1,13.8,19.3,0.00,0.00,207
2021-05-27,24.5,16.4,20.2,2.90,0.00,163
2021-05-28,24.7,16.9,20.8,2.50,0.00,37
2021-05-29,21.7,16.0,18.3,2.30,0.00,321
2021-05-30,19.2,13.0,16.1,0.70,0.00,333
2021-05-31,15.9,11.3,13.5,0.40,0.00,40
2021-06-01,14.3,9.1,11.9,1.00,0.00,36
2021-06-02,15.4,10.3,12.5,6.20,0.00,21
2021-06-03,19.7,13.4,16.5,0.00,0.00,18
2021-06-04,20.7,13.1,16.9,0.00,0.00,0
2021-06-05,21.8,12.7,17.5,0.10,0.00,328
2021-06-06,19.5,12.3,16.4,0.10,0.00,326
2021-06-07,21.6,13.7,17.2,5.60,0.00,312
2021-06-08,22.3,14.9,18.3,5.10,0.00,317
2021-06-09,23.5,15.5,19.5,0.70,0.00,334
2021-06-10,21.4,15.8,18.2,1.20,0.00,319
2021-06-11,20.4,15.3,17.5,12.10,0.00,336
2021-06-12,24.0,14.8,19.4,1.60,0.00,308
2021-06-13,24.4,15.6,19.1,10.70,0.00,213
2021-06-14,24.3,16.5,20.5,2.00,0.00,91
2021-06-15,26.0,18.6,22.5,2.30,0.00,36
2021-06-16,22.2,18.2,20.0,20.00,0.00,21
2021-06-17,26.8,17.8,22.3,0.50,0.00,39
2021-06-18,25.1,19.2,21.7,3.70,0.00,64
2021-06-19,25.7,19.0,22.5,2.60,0.00,82
2021-06-20,27.1,21.3,24.0,0.00,0.00,81
2021-06-21,27.6,20.6,24.5,0.00,0.00,91
2021-06-22,28.7,22.6,25.5,0.00,0.00,93
2021-06-23,29.3,21.3,25.8,0.00,0.00,67
2021-06-24,33.2,23.7,27.7,0.50,0.00,70
2021-06-25,31.0,23.7,27.5,2.10,0.00,26
2021-06-26,32.0,22.6,26.7,2.50,0.00,358
2021-06-27,28.2,21.3,24.2,4.80,0.00,321
2021-06-28,25.1,19.1,22.2,0.70,0.00,296
2021-06-29,25.4,18.3,21.5,6.30,0.00,279
2021-06-30,27.7,17.0,23.2,0.00,0.00,221
2021-07-01,30.2,19.6,24.8,1.20,0.00,198
2021-07-02,29.1,20.7,24.5,4.10,0.00,210
2021-07-03,26.1,18.4,22.8,5.20,0.00,193
2021-07-04,28.1,19.2,23.8,1.40,0.00,1
2021-07-05,28.2,21.6,24.5,1.30,0.00,40
2021-07-06,27.9,21.1,23.7,2.10,0.00,45
2021-07-07,28.4,19.6,23.6,0.00,0.00,62
2021-07-08,29.5,21.4,25.4,0.00,0.00,65
2021-07-09,29.3,19.3,25.4,0.00,0.00,67
2021-07-10,30.4,19.4,26.2,0.00,0.00,39
2021-07-11,30.7,20.9,26.6,0.00,0.00,27
2021-07-12,28.7,20.9,25.5,7.70,0.00,48
2021-07-13,29.4,20.7,25.4,0.10,0.00,60
2021-07-14,30.8,21.6,26.8,0.30,0.00,107
2021-07-15,32.7,20.3,27.3,0.00,0.00,180
2021-07-16,32.7,22.4,27.7,0.10,0.00,309
2021-07-17,31.5,22.3,26.6,0.60,0.00,6
2021-07-18,32.3,22.3,27.4,0.00,0.00,9
2021-07-19,32.4,23.2,26.8,0.20,0.00,349
2021-07-20,29.6,21.9,25.5,2.40,0.00,9
2021-07-21,25.7,20.4,22.5,15.90,0.00,348
2021-07-22,24.2,18.3,21.0,0.60,0.00,349
2021-07-23,25.5,14.9,20.7,0.00,0.00,326
2021-07-24,26.1,16.9,22.0,0.20,0.00,320
2021-07-25,27.4,16.1,22.6,0.10,0.00,109
2021-07-26,28.5,19.7,24.6,0.00,0.00,117
2021-07-27,30.5,19.5,25.7,0.00,0.00,124
2021-07-28,30.9,21.7,26.2,2.10,0.00,214
2021-07-29,32.1,21.4,26.6,1.40,0.00,245
2021-07-30,28.8,22.1,25.1,1.60,0.00,317
2021-07-31,30.4,19.1,25.4,0.00,0.00,245
2021-08-01,32.3,21.2,26.3,1.10,0.00,188
2021-08-02,31.3,21.7,25.9,2.30,0.00,211
2021-08-03,25.7,19.5,22.7,0.00,0.00,330
2021-08-04,26.3,15.6,22.2,0.00,0.00,93
2021-08-05,29.1,19.6,24.3,0.30,0.00,169
2021-08-06,31.1,20.2,23.7,12.30,0.00,164
2021-08-07,24.1,18.6,21.1,0.40,0.00,307
2021-08-08,26.7,16.5,21.7,0.00,0.00,341
2021-08-09,29.4,18.4,24.0,0.00,0.00,335
2021-08-10,30.3,19.9,24.6,0.00,0.00,331
2021-08-11,28.2,20.7,24.4,0.00,0.00,329
2021-08-12,25.6,18.9,22.4,0.00,0.00,316
2021-08-13,24.6,16.3,21.0,0.00,0.00,327
2021-08-14,26.7,15.9,21.7,0.00,0.00,11
2021-08-15,28.3,14.2,22.5,0.00,0.00,139
2021-08-16,30.4,16.4,24.3,0.00,0.00,151
2021-08-17,32.1,19.4,26.1,0.00,0.00,180
2021-08-18,28.2,18.3,23.2,6.00,0.00,306
2021-08-19,22.4,16.8,19.4,10.00,0.00,336
2021-08-20,25.3,17.2,21.2,0.00,0.00,336
2021-08-21,25.1,17.3,21.3,0.00,0.00,320
2021-08-22,24.9,17.3,20.4,0.00,0.00,325
2021-08-23,24.9,12.5,20.1,0.00,0.00,109
2021-08-24,26.2,13.7,21.0,0.00,0.00,133
2021-08-25,24.4,16.8,20.4,2.70,0.00,189
2021-08-26,21.1,16.1,18.5,10.40,0.00,342
2021-08-27,21.4,16.3,18.5,0.90,0.00,297
2021-08-28,24.4,14.5,19.4,0.20,0.00,210
2021-08-29,27.7,16.5,22.2,0.20,0.00,72
2021-08-30,28.7,19.0,23.9,2.30,0.00,122
2021-08-31,23.6,15.9,19.7,6.20,0.00,300
2021-09-01,23.4,12.4,17.9,0.80,0.00,246
2021-09-02,16.9,12.6,15.1,3.30,0.00,322
2021-09-03,18.2,10.1,14.2,0.00,0.00,295
2021-09-04,16.6,11.5,14.2,0.90,0.00,305
2021-09-05,16.1,8.9,12.3,0.10,0.00,339
2021-09-06,14.9,7.4,11.1,0.10,0.00,348
2021-09-07,18.4,5.0,11.8,0.00,0.00,182
2021-09-08,21.4,8.0,14.6,0.00,0.00,214
2021-09-09,23.9,10.9,17.6,0.00,0.00,256
2021-09-10,24.7,11.3,18.0,0.00,0.00,326
2021-09-11,25.4,12.7,18.9,0.00,0.00,5
2021-09-12,26.2,14.6,19.8,0.00,0.00,40
2021-09-13,25.9,14.3,19.3,0.00,0.00,301
2021-09-14,23.4,16.0,19.1,0.00,0.00,324
2021-09-15,19.9,11.1,15.3,0.00,0.00,347
2021-09-16,21.1,9.5,15.3,0.00,0.00,355
2021-09-17,24.4,11.1,17.3,2.90,0.00,172
2021-09-18,20.9,15.9,17.6,14.40,0.00,185
2021-09-19,19.5,10.8,14.9,6.20,0.00,255
2021-09-20,13.0,8.7,10.8,0.10,0.00,259
2021-09-21,11.2,8.0,9.2,2.10,0.00,287
2021-09-22,9.3,7.4,8.3,0.30,0.00,298
2021-09-23,10.9,6.7,8.3,1.60,0.00,303
2021-09-24,12.9,6.6,9.5,9.40,0.00,225
2021-09-25,15.2,9.8,12.5,1.10,0.00,285
2021-09-26,17.6,12.6,15.0,0.30,0.00,305
2021-09-27,13.3,8.1,11.1,0.00,0.00,348
2021-09-28,13.6,7.1,10.3,0.10,0.00,26
2021-09-29,11.8,8.0,9.7,0.00,0.00,65
2021-09-30,12.9,7.8,9.8,0.00,0.00,85
2021-10-01,14.3,4.5,9.8,0.00,0.00,99
2021-10-02,13.8,5.0,9.9,0.00,0.00,108
2021-10-03,14.4,6.9,10.0,0.00,0.00,97
2021-10-04,14.1,7.5,10.5,0.00,0.00,94
2021-10-05,14.4,8.5,11.5,0.00,0.00,95
2021-10-06,12.2,7.9,10.1,0.00,0.00,101
2021-10-07,11.1,5.0,7.8,0.00,0.00,88
2021-10-08,11.2,3.9,7.5,0.00,0.00,67
2021-10-09,11.8,4.7,7.8,0.00,0.00,60
2021-10-10,13.7,4.3,8.4,0.00,0.00,60
2021-10-11,13.7,4.1,8.3,0.00,0.00,87
2021-10-12,13.0,6.0,9.4,0.00,0.00,106
2021-10-13,9.9,8.1,9.0,17.00,0.00,337
2021-10-14,11.6,6.5,8.5,3.50,0.00,298
2021-10-15,13.4,2.4,7.4,0.00,0.00,219
2021-10-16,11.9,4.2,8.5,0.00,0.00,196
2021-10-17,12.1,6.0,8.9,0.00,0.00,326
2021-10-18,9.8,5.3,7.6,0.20,0.00,280
2021-10-19,10.4,3.7,6.7,0.70,0.00,301
2021-10-20,13.0,-1.8,6.6,0.00,0.00,204
2021-10-21,17.1,9.1,12.7,0.00,0.00,205
2021-10-22,18.9,9.1,13.4,0.00,0.00,238
2021-10-23,13.9,5.8,9.7,0.00,0.00,274
2021-10-24,8.8,3.2,6.0,0.60,0.00,302
2021-10-25,7.3,1.6,4.5,0.00,0.00,337
2021-10-26,10.1,-0.5,4.1,0.00,0.00,187
2021-10-27,11.6,2.0,6.6,0.00,0.00,227
2021-10-28,14.2,3.8,8.7,0.00,0.00,274
2021-10-29,12.0,5.8,8.3,0.00,0.00,70
2021-10-30,11.1,5.3,7.1,0.00,0.00,131
2021-10-31,10.3,1.1,6.2,0.00,0.00,124
2021-11-01,9.6,4.0,6.6,0.00,0.00,112
2021-11-02,9.0,6.8,7.9,8.30,0.00,103
2021-11-03,11.8,6.2,8.9,8.40,0.00,170
2021-11-04,12.9,4.4,8.5,0.00,0.00,137
2021-11-05,17.2,10.4,13.9,0.30,0.00,177
2021-11-06,13.6,5.2,10.1,1.10,0.00,282
2021-11-07,10.7,3.1,6.8,6.80,0.00,230
2021-11-08,10.2,6.6,7.9,0.00,0.00,250
2021-11-09,6.5,2.2,4.9,0.20,0.00,323
2021-11-10,3.5,-2.5,0.4,0.00,0.00,337
2021-11-11,7.3,-1.0,2.6,0.00,0.00,198
2021-11-12,9.4,1.8,5.3,0.00,0.00,263
2021-11-13,8.2,2.8,5.1,0.00,0.00,1
2021-11-14,7.1,1.3,3.5,0.00,0.00,124
2021-11-15,6.2,1.5,3.4,0.00,0.00,36
2021-11-16,2.4,-3.7,-0.4,0.00,0.00,147
2021-11-17,2.3,-6.3,-2.4,0.00,0.00,164
2021-11-18,4.4,-5.0,-0.9,0.00,0.00,212
2021-11-19,5.5,1.0,2.9,3.10,0.00,245
2021-11-20,11.8,5.7,8.7,2.10,0.00,282
2021-11-21,11.2,3.8,7.8,0.20,0.00,251
2021-11-22,8.7,2.2,5.8,0.00,0.00,301
2021-11-23,3.6,-0.5,1.7,0.00,0.49,354
2021-11-24,2.6,0.2,1.4,0.00,0.49,226
2021-11-25,5.4,0.7,2.4,0.00,0.00,203
2021-11-26,8.9,2.6,5.2,0.00,0.00,176
2021-11-27,11.4,5.7,7.7,3.00,0.00,172
2021-11-28,9.8,3.2,6.1,0.00,0.00,150
2021-11-29,11.0,7.5,9.5,11.30,0.00,178
2021-11-30,6.2,-0.5,3.2,0.00,0.00,263
2021-12-01,3.9,-2.7,0.4,0.00,0.56,255
2021-12-02,5.8,-3.6,1.2,0.00,0.00,197
2021-12-03,10.1,1.5,4.2,0.90,0.00,230
2021-12-04,1.8,-2.8,-1.0,0.00,0.00,261
2021-12-05,1.1,-3.2,-1.4,0.00,0.21,138
2021-12-06,5.2,-0.7,1.6,8.60,1.54,125
2021-12-07,8.9,4.3,6.7,10.20,0.00,169
2021-12-08,5.4,3.0,4.1,5.20,0.00,25
2021-12-09,5.4,4.3,4.8,0.30,0.00,47
2021-12-10,7.6,4.6,6.0,0.00,0.00,129
2021-12-11,8.0,6.1,7.0,3.40,0.00,124
2021-12-12,7.4,1.9,4.1,0.10,0.00,113
2021-12-13,2.8,1.3,2.0,13.30,0.28,102
2021-12-14,1.3,0.7,0.9,0.60,2.24,10
2021-12-15,1.4,0.1,0.7,0.20,0.14,355
2021-12-16,3.7,-2.2,1.2,4.30,0.00,286
2021-12-17,3.8,1.5,2.9,1.80,0.07,317
2021-12-18,1.6,-0.2,0.7,0.20,0.56,334
2021-12-19,3.4,-0.4,1.8,3.60,0.63,251
2021-12-20,1.5,-2.2,-0.2,0.00,1.47,292
2021-12-21,-1.6,-9.5,-5.9,0.00,2.10,325
2021-12-22,-8.4,-11.5,-9.9,0.00,0.00,296
2021-12-23,-8.5,-13.2,-10.1,0.00,0.14,286
2021-12-24,-2.8,-11.6,-7.4,0.00,0.35,170
2021-12-25,3.5,-3.0,1.0,0.10,0.00,261
2021-12-26,-2.1,-6.4,-4.4,0.00,0.00,272
2021-12-27,-3.7,-6.9,-5.0,0.00,0.00,135
2021-12-28,-4.4,-7.1,-5.8,0.00,8.61,67
2021-12-29,-5.8,-7.3,-6.7,0.00,0.84,357
2021-12-30,-3.2,-9.1,-5.2,0.00,0.21,260
2021-12-31,1.8,-4.9,-1.3,0.10,0.63,211
2022-01-01,5.6,1.8,4.0,5.30,0.00,278
2022-01-02,3.6,-3.0,-0.6,0.00,0.21,319
2022-01-03,7.5,-1.7,4.0,3.10,0.28,245
2022-01-04,6.3,1.7,4.4,0.10,0.00,269
2022-01-05,9.2,2.0,5.8,3.50,0.00,207
2022-01-06,7.0,1.6,3.9,1.30,0.00,260
2022-01-07,1.5,-4.5,-0.5,0.00,0.00,281
2022-01-08,1.1,-6.2,-3.1,0.00,0.00,168
2022-01-09,0.5,-3.0,-1.4,0.20,3.36,123
2022-01-10,0.4,-4.0,-0.7,0.70,0.14,326
2022-01-11,-3.0,-5.1,-4.2,0.00,0.14,348
2022-01-12,-5.4,-12.0,-9.0,0.00,0.00,333
2022-01-13,-0.8,-13.2,-7.9,0.00,0.28,277
2022-01-14,3.9,-0.2,2.2,1.70,0.42,279
2022-01-15,3.1,-1.2,0.3,0.10,0.42,309
2022-01-16,1.3,-2.1,0.0,0.00,0.00,300
2022-01-17,2.4,-2.5,0.2,0.20,2.03,234
2022-01-18,-0.1,-3.7,-2.4,0.00,1.75,320
2022-01-19,-1.9,-7.1,-4.2,0.00,0.00,318
2022-01-20,2.4,-4.3,-1.6,0.00,0.42,207
2022-01-21,0.3,-3.6,-1.4,0.00,1.19,252
2022-01-22,0.4,-4.6,-2.3,0.00,0.77,255
2022-01-23,-2.6,-5.5,-4.1,0.00,0.07,11
2022-01-24,-4.1,-5.5,-4.7,0.00,1.26,4
2022-01-25,-4.4,-8.7,-5.8,0.00,0.98,331
2022-01-26,-1.1,-7.8,-4.0,0.00,1.47,301
2022-01-27,-0.7,-6.1,-2.9,0.00,0.49,214
2022-01-28,3.4,-1.0,0.9,0.30,0.70,221
2022-01-29,1.5,-0.3,0.8,1.90,0.35,284
2022-01-30,2.4,-3.5,-0.7,0.00,1.54,217
2022-01-31,1.8,-1.2,0.7,0.00,0.77,257
2022-02-01,2.0,-3.2,-0.8,0.00,0.00,257
2022-02-02,3.4,-5.3,-1.7,0.00,0.00,175
2022-02-03,2.6,-2.9,-0.6,0.50,0.49,279
2022-02-04,-0.8,-6.7,-3.4,0.00,0.00,324
2022-02-05,-0.1,-7.9,-3.9,0.00,0.77,178
2022-02-06,4.8,-2.2,0.7,0.00,0.00,261
2022-02-07,3.5,-1.0,0.9,1.10,0.00,192
2022-02-08,2.1,-0.5,0.9,2.10,0.91,335
2022-02-09,4.2,-1.1,1.2,0.30,0.28,288
2022-02-10,7.9,-0.7,4.0,0.30,0.00,265
2022-02-11,9.8,1.8,5.0,0.00,0.00,255
2022-02-12,3.8,-1.9,2.0,1.00,0.28,304
2022-02-13,4.7,-3.9,-0.5,0.00,0.00,240
2022-02-14,5.2,-3.8,-0.4,0.00,0.00,200
2022-02-15,4.6,-3.9,-0.3,0.00,0.00,144
2022-02-16,6.0,-1.5,2.5,0.50,0.00,173
2022-02-17,10.4,2.4,6.1,1.20,0.00,201
2022-02-18,6.8,1.2,4.3,1.00,0.00,275
2022-02-19,6.9,-0.7,3.3,0.70,0.00,220
2022-02-20,7.8,1.1,4.3,0.00,0.00,257
2022-02-21,10.5,-0.0,5.0,0.00,0.00,215
2022-02-22,8.4,2.4,5.2,0.00,0.00,217
2022-02-23,7.1,-0.5,2.9,0.00,0.00,282
2022-02-24,6.1,-3.0,1.5,0.00,0.00,302
2022-02-25,5.4,-2.6,1.4,0.00,0.00,104
2022-02-26,7.2,-3.0,1.1,0.10,0.00,347
2022-02-27,3.8,-1.7,1.1,0.10,0.14,4
2022-02-28,4.0,-2.7,0.7,0.00,0.00,28
2022-03-01,2.2,-0.6,0.8,0.20,0.35,32
2022-03-02,2.1,0.6,1.3,2.30,0.70,50
2022-03-03,4.2,0.5,1.7,0.30,0.14,9
2022-03-04,3.3,0.1,1.2,0.40,0.42,321
2022-03-05,0.8,-1.8,-0.5,0.00,3.99,340
2022-03-06,1.4,-2.7,-0.5,0.00,0.21,328
2022-03-07,1.5,-2.4,-0.9,0.00,0.28,281
2022-03-08,1.8,-3.8,-1.2,0.00,3.08,335
2022-03-09,0.1,-4.7,-2.3,0.00,1.47,16
2022-03-10,-2.1,-6.2,-4.5,0.00,0.07,27
2022-03-11,-2.9,-7.2,-5.5,0.00,0.70,27
2022-03-12,4.6,-7.5,-1.8,0.00,0.07,325
2022-03-13,1.6,-3.0,-0.6,0.00,0.14,21
2022-03-14,4.5,-4.0,-0.1,0.00,0.00,311
2022-03-15,8.7,-1.5,2.4,0.00,0.00,332
2022-03-16,1.5,-5.4,-1.8,0.00,0.00,92
2022-03-17,2.0,-6.4,-2.4,0.00,0.00,35
2022-03-18,1.0,-5.5,-2.7,0.00,0.00,46
2022-03-19,5.5,-6.7,-1.3,0.00,0.00,24
2022-03-20,7.9,-4.8,0.6,0.00,0.00,4
2022-03-21,11.8,-1.6,4.3,0.00,0.00,343
2022-03-22,11.7,0.3,5.6,0.00,0.00,46
2022-03-23,14.5,-1.5,5.7,0.00,0.00,195
2022-03-24,11.5,-0.1,5.3,0.00,0.00,298
2022-03-25,12.0,-1.1,5.6,0.00,0.00,1
2022-03-26,16.2,1.7,8.5,2.40,0.00,269
2022-03-27,6.6,-0.3,3.0,1.00,0.00,320
2022-03-28,11.7,-2.6,4.4,0.00,0.00,246
2022-03-29,19.1,5.9,11.2,0.50,0.00,247
2022-03-30,15.0,4.9,8.9,0.60,0.00,281
2022-03-31,19.6,4.6,10.9,0.30,0.00,149
2022-04-01,19.9,8.1,12.7,8.60,0.00,155
2022-04-02,13.8,7.3,10.1,13.60,0.00,227
2022-04-03,7.0,1.6,4.6,0.20,0.00,302
2022-04-04,5.8,-0.3,2.9,0.30,0.14,286
2022-04-05,9.5,-1.3,4.7,0.00,0.00,218
2022-04-06,15.9,3.3,9.0,0.00,0.00,247
2022-04-07,18.0,6.9,11.4,0.00,0.00,191
2022-04-08,16.4,4.8,9.1,3.40,0.00,190
2022-04-09,19.8,5.1,11.9,0.00,0.00,179
2022-04-10,11.4,5.9,8.0,5.10,0.00,337
2022-04-11,9.1,3.5,6.1,6.20,0.00,343
2022-04-12,7.8,4.2,5.8,3.30,0.00,331
2022-04-13,7.2,4.1,5.6,1.00,0.00,329
2022-04-14,13.9,4.7,8.7,0.00,0.00,335
2022-04-15,17.5,2.2,10.0,0.00,0.00,201
2022-04-16,12.6,5.1,9.4,2.50,0.00,295
2022-04-17,7.2,2.9,5.1,1.60,0.00,326
2022-04-18,6.9,1.4,4.0,0.60,0.00,350
2022-04-19,9.3,3.6,6.4,0.50,0.00,316
2022-04-20,10.7,4.2,6.9,2.30,0.00,265
2022-04-21,7.5,3.7,5.6,6.10,0.00,185
2022-04-22,12.5,5.3,8.6,2.00,0.00,150
2022-04-23,15.5,7.7,10.5,4.80,0.00,140
2022-04-24,16.9,8.3,11.5,0.20,0.00,199
2022-04-25,20.9,7.4,14.2,1.00,0.00,171
2022-04-26,18.6,9.8,13.8,4.60,0.00,259
2022-04-27,16.3,8.3,12.3,0.10,0.00,309
2022-04-28,15.9,6.4,12.0,0.20,0.00,13
2022-04-29,13.8,6.9,10.8,0.40,0.00,46
2022-04-30,13.7,5.1,9.8,2.10,0.00,346
2022-05-01,16.1,6.3,11.2,0.00,0.00,14
2022-05-02,16.6,5.4,12.2,0.00,0.00,116
2022-05-03,19.0,7.7,13.8,0.00,0.00,206
2022-05-04,18.5,9.1,13.5,0.00,0.00,332
2022-05-05,15.0,5.8,10.4,0.00,0.00,31
2022-05-06,15.7,7.8,11.7,0.00,0.00,101
2022-05-07,18.4,6.8,13.0,0.00,0.00,133
2022-05-08,21.4,10.0,15.8,0.00,0.00,214
2022-05-09,19.0,11.2,15.0,0.50,0.00,349
2022-05-10,17.1,7.0,12.2,0.00,0.00,348
2022-05-11,18.9,6.4,13.1,0.00,0.00,313
2022-05-12,29.0,10.0,19.7,0.00,0.00,243
2022-05-13,21.9,14.8,18.7,0.00,0.00,297
2022-05-14,19.8,13.2,16.2,5.20,0.00,299
2022-05-15,19.1,10.7,15.2,0.10,0.00,298
2022-05-16,18.9,10.0,14.7,0.00,0.00,306
2022-05-17,19.5,9.3,14.6,0.00,0.00,302
2022-05-18,13.6,8.3,10.7,1.60,0.00,339
2022-05-19,20.1,9.0,14.6,0.00,0.00,335
2022-05-20,22.2,10.4,15.8,0.00,0.00,281
2022-05-21,25.8,16.3,20.3,2.60,0.00,265
2022-05-22,17.9,11.9,14.3,1.90,0.00,296
2022-05-23,16.7,10.6,13.2,1.40,0.00,348
2022-05-24,19.9,8.4,14.6,0.00,0.00,333
2022-05-25,23.0,8.8,16.9,0.00,0.00,267
2022-05-26,20.6,13.0,17.1,6.90,0.00,248
2022-05-27,22.3,14.3,18.5,0.00,0.00,258
2022-05-28,19.6,12.1,15.9,0.00,0.00,274
2022-05-29,19.6,13.3,16.3,0.30,0.00,114
2022-05-30,20.7,12.8,16.3,21.20,0.00,120
2022-05-31,23.6,15.0,19.1,2.70,0.00,12
2022-06-01,26.7,15.1,21.0,0.00,0.00,52
2022-06-02,27.8,18.3,23.1,1.00,0.00,93
2022-06-03,23.5,17.6,20.2,7.50,0.00,339
2022-06-04,23.6,14.4,19.6,0.00,0.00,27
2022-06-05,22.5,16.2,19.6,0.00,0.00,37
2022-06-06,24.2,14.1,19.7,0.00,0.00,22
2022-06-07,25.5,14.6,20.8,0.00,0.00,80
2022-06-08,27.5,13.0,22.0,0.00,0.00,103
2022-06-09,28.0,17.2,23.8,0.00,0.00,103
2022-06-10,27.9,19.6,24.3,0.00,0.00,99
2022-06-11,29.8,18.9,25.0,0.00,0.00,105
2022-06-12,31.1,18.5,25.5,0.00,0.00,348
2022-06-13,27.8,19.1,24.1,0.20,0.00,3
2022-06-14,27.7,18.4,22.5,0.60,0.00,314
2022-06-15,22.1,13.9,18.9,0.00,0.00,319
2022-06-16,23.9,13.5,19.7,0.30,0.00,301
2022-06-17,26.6,12.8,20.8,1.10,0.00,233
2022-06-18,22.0,15.3,18.4,6.10,0.00,342
2022-06-19,28.4,15.3,21.7,0.00,0.00,26
2022-06-20,30.4,17.8,24.8,0.00,0.00,224
2022-06-21,31.6,17.0,23.5,0.50,0.00,249
2022-06-22,16.2,11.8,14.3,6.50,0.00,296
2022-06-23,20.0,14.2,16.6,15.80,0.00,350
2022-06-24,20.6,16.6,18.0,8.90,0.00,14
2022-06-25,23.3,16.3,19.8,0.00,0.00,44
2022-06-26,25.8,17.8,22.0,0.20,0.00,51
2022-06-27,28.6,19.7,24.1,0.00,0.00,55
2022-06-28,30.7,18.8,25.2,0.00,0.00,40
2022-06-29,29.5,21.3,25.9,0.00,0.00,76
2022-06-30,25.4,19.7,23.1,4.90,0.00,77
2022-07-01,27.6,17.3,23.6,0.40,0.00,15
2022-07-02,24.2,18.6,21.1,0.00,0.00,69
2022-07-03,26.6,13.5,21.0,0.00,0.00,117
2022-07-04,28.4,16.3,23.2,0.00,0.00,156
2022-07-05,29.3,18.2,24.9,0.00,0.00,120
2022-07-06,32.2,21.4,27.2,0.00,0.00,140
2022-07-07,26.4,20.2,23.0,2.40,0.00,345
2022-07-08,26.3,17.5,20.8,12.30,0.00,0
2022-07-09,25.9,17.8,20.9,1.70,0.00,343
2022-07-10,25.1,17.0,20.1,4.80,0.00,337
2022-07-11,22.2,15.4,18.7,11.70,0.00,311
2022-07-12,22.4,13.7,18.0,0.30,0.00,241
2022-07-13,20.1,14.3,16.0,12.20,0.00,210
2022-07-14,24.9,14.6,19.4,1.40,0.00,294
2022-07-15,30.4,16.8,22.1,4.30,0.00,254
2022-07-16,24.4,16.3,20.2,0.00,0.00,355
2022-07-17,22.2,15.5,18.4,7.10,0.00,309
2022-07-18,21.9,12.4,17.3,0.70,0.00,312
2022-07-19,23.0,13.1,18.3,0.00,0.00,276
2022-07-20,26.2,15.2,19.8,4.50,0.00,299
2022-07-21,23.4,14.5,19.3,0.50,0.00,319
2022-07-22,23.8,16.4,20.3,0.80,0.00,342
2022-07-23,26.0,16.6,21.5,0.30,0.00,356
2022-07-24,28.2,16.9,23.2,1.60,0.00,358
2022-07-25,24.3,19.0,21.3,15.90,0.00,328
2022-07-26,24.5,17.0,20.8,0.70,0.00,341
2022-07-27,27.0,16.8,22.5,0.20,0.00,350
2022-07-28,25.3,20.2,22.4,0.10,0.00,349
2022-07-29,25.5,17.3,21.8,0.00,0.00,48
2022-07-30,25.7,17.9,22.4,0.00,0.00,102
2022-07-31,26.3,18.4,23.2,0.00,0.00,97
2022-08-01,23.3,19.1,21.2,8.30,0.00,94
2022-08-02,21.4,18.3,19.7,6.30,0.00,355
2022-08-03,22.4,17.9,19.9,4.70,0.00,358
