LATITUDE,LONGITUDE,LAND_USE_CLASS_0,LAND_USE_CLASS_1,LAND_USE_CLASS_2,LAND_USE_CLASS_3,LAND_USE_CLASS_4
50.0,31.5,0.15730332759018725,0.2284437634415714,0.05486219437592273,0.4952365752449947,0.0641541393473239
50.0,32.0,0.004589345921801045,0.038084240156444876,0.03188200512522199,0.8667447704185295,0.058699638378002635
50.0,32.5,0.002753935364112427,0.05699221266515502,0.05357704936134113,0.8388851283669818,0.04779167424240947
50.0,33.0,0.0045216390303864295,0.1697033866283827,0.13353703735706923,0.6408584875746803,0.05137944940948127
50.0,33.5,0.00763192236048844,0.09990537321766112,0.060586491192679955,0.7654144908672467,0.06646172236192373
50.0,34.0,0.006029267956493519,0.20649026436844037,0.07235225768412212,0.6733634499517275,0.04176476003921651
50.0,34.5,0.004659642260923587,0.22729276453014555,0.05680196214688286,0.6623693653116733,0.04887626575037466
50.0,35.0,0.005511766412764139,0.15574376799322742,0.037195272247633755,0.7631025850531717,0.038446608293202955
50.0,35.5,0.012532998777759301,0.1810428203363291,0.03143776665345234,0.7248442421271388,0.0501421721053204
50.0,36.0,0.013411148585194528,0.2656633087565409,0.07653610503566817,0.46735129461636027,0.1770381430062361
50.0,36.5,0.012143338794472528,0.22716018956656658,0.10259671544787935,0.49262480587047264,0.16547495032060888
50.0,37.0,0.04012791376159442,0.1684154031417945,0.09366785447971542,0.6592001402131499,0.03858868840374576
50.0,37.5,0.007765276831323764,0.12588568142441167,0.09021253065315811,0.7455480824540996,0.0305884286370068
50.0,38.0,0.005439537018433152,0.11661331674346034,0.10773468638226952,0.7237966246644347,0.04641583519140229
50.0,38.5,0.0045216042708410235,0.06260300202453911,0.0734257959650386,0.8337696263106078,0.025679971428973547
50.0,39.0,0.003397258882143238,0.07383719581543371,0.09354600842735888,0.8028275665505871,0.026391970324477182
50.0,39.5,0.003581604504174501,0.06309120588814576,0.0753927009501595,0.8136263135331373,0.044308175124382884
50.5,23.5,0.004675614614928219,0.28608010820474244,0.029538282560685004,0.6144055497145873,0.06530044490505703
50.5,24.0,0.0035406846958139972,0.2108214879572938,0.05517867931007693,0.667887399933752,0.06257174810306321
50.5,24.5,0.005173507425384545,0.19398712059894088,0.07390351066087956,0.6693248559424686,0.057611005372326496
50.5,25.0,0.012237840301916518,0.13646443935766167,0.08260029023284197,0.7235259049974693,0.045171525110110584
50.5,25.5,0.008221463221126001,0.14532212282313423,0.06552758235957327,0.7050625833997743,0.07586624819639214
50.5,26.0,0.007421498849385928,0.23887470112556475,0.05297119991524863,0.6140133424532325,0.08671925765656824
50.5,26.5,0.01933603405342645,0.20156376818689933,0.12323852685144607,0.5641039807924776,0.09175769011575048
50.5,27.0,0.005397215489812765,0.20585668389411452,0.03929457243185629,0.7004922728623716,0.04895925532184478
50.5,27.5,0.004286164055338759,0.32767797950998373,0.06624499628215297,0.5367089411967207,0.06508191895580373
50.5,28.0,0.0019663971454717366,0.501880411607487,0.10873338791202208,0.3520640364014106,0.0353557669336086
50.5,28.5,0.010981100838321314,0.31308575664429283,0.11420676098429186,0.4766426497420539,0.08508373179104008
50.5,29.0,0.006085804086611894,0.3266201462313686,0.09089819470668863,0.520833437332252,0.05556241764307895
50.5,29.5,0.006402823879768891,0.4467440756006408,0.1268677900745657,0.3685657056122799,0.05141960483274471
50.5,30.0,0.010849010285431778,0.2954858454483985,0.13794345157338045,0.3973341785850796,0.1583875141077097
50.5,30.5,0.12182084076008101,0.318481770763974,0.15551080143344978,0.053933006098766854,0.3502535809437284
50.5,31.0,0.0014793759449752148,0.17494601640209756,0.10990688507232924,0.5644751355286171,0.1491925870519809
50.5,31.5,0.007600215279884074,0.10992885392832014,0.08653508381342245,0.7169728223917913,0.07896302458658204
50.5,32.0,0.008015687351349061,0.048310697533553854,0.05918366817062505,0.8420025397498182,0.042487407194653805
50.5,32.5,0.005630079966703935,0.21544462695696234,0.06618071250496976,0.6559680357540898,0.05677654481727416
50.5,33.0,0.006399119898510367,0.17872505551102227,0.028764554350453806,0.753967346239753,0.03214392400026042
50.5,33.5,0.00589998347893637,0.15602957773180262,0.060283808849742666,0.7272938561803065,0.050492773759211795
50.5,34.0,0.00571720003232479,0.15493227471214924,0.050495460152152144,0.7450298710208058,0.04382519408256813
50.5,34.5,0.007108471767784566,0.2751017879846277,0.06171361136851214,0.6202066773937832,0.035869451485292414
50.5,35.0,0.006593190208546028,0.32345663440926203,0.07616375702853341,0.5449934203199835,0.04879299803367492
50.5,35.5,0.011998004428214078,0.1607532948265313,0.053749434702866604,0.7370471291342197,0.03645213690816829
50.5,36.0,0.012359151392954307,0.16506366296556393,0.060886747453980886,0.703148652036641,0.058541786150859934
50.5,36.5,0.019603271485245075,0.141246980209824,0.10073820214190927,0.5418884498181811,0.1965230963448406
50.5,37.0,0.008033863581536412,0.2707053265360228,0.08048352155604371,0.568477370672976,0.07229991765342102
50.5,37.5,0.0029640670340161266,0.07393465629399511,0.06716441506877725,0.8311296377901044,0.024807223813107026
51.0,23.5,0.00373474487550647,0.217723304142836,0.017408902249168818,0.6968787577852363,0.06425429094725242
51.0,24.0,0.0048884652525470335,0.3491346265129518,0.0824322115114364,0.5156848088314172,0.04785988789164761
51.0,24.5,0.003638710773672444,0.3281087191087903,0.07016528248720412,0.5380218113852159,0.06006547624511731
51.0,25.0,0.0039731272233946915,0.2495516005484057,0.074637957541702,0.6268318490008633,0.045005465685634335
51.0,25.5,0.003288343177350873,0.45990534938272803,0.14166857274241632,0.3232514084232036,0.07188632627430115
51.0,26.0,0.0040945762595717425,0.6010721063931165,0.1474026003300265,0.20340032331768404,0.0440303936996013
51.0,26.5,0.005015592330352937,0.4994948985271251,0.2040611044465258,0.24037942051854144,0.05104898417745471
51.0,27.0,0.005632343141797115,0.6978105779182745,0.14237992960028847,0.11285642969072904,0.041320719648910875
51.0,27.5,0.002860415151786674,0.6780283441159672,0.11933694685427779,0.16584396914226462,0.03393032473570369
51.0,28.0,0.0025741575824145256,0.5327940726126004,0.14460386604976846,0.2856527623917764,0.03437514136344028
51.0,28.5,0.005804740763165511,0.5481754580967296,0.167422693212724,0.22865124050539742,0.04994586742198346
51.0,29.0,0.004978370258009047,0.4735609693633127,0.1869172956057792,0.3084342675129102,0.026109097259988903
51.0,29.5,0.0026800155315106857,0.4773994720686537,0.24609828904080028,0.24806029126129195,0.025761932097743447
51.0,30.0,0.005086705133608592,0.6120107238474378,0.23339911496802848,0.12055919656510128,0.02894425948582382
51.0,30.5,0.2672881931437652,0.43222883698331144,0.23166137480993065,0.042079987701416376,0.02674160736157644
51.0,31.0,0.0119110893509716,0.2909645065954305,0.21369328753996264,0.42646935215555715,0.056961764358078065
51.0,31.5,0.0005377826504419556,0.22712595559607457,0.10607109346241843,0.620336553536192,0.04592861475487308
51.0,32.0,0.0005848670281972206,0.15897631442520832,0.09002710469418877,0.6911072118946284,0.05930450195777726
51.0,32.5,0.004746939644517871,0.16596019512990973,0.05089714744618583,0.7343028814341341,0.044092836345252455
51.0,33.0,0.0060009383943647136,0.1136494411356031,0.03639074634295753,0.7901209305984705,0.053837943528604125
51.0,33.5,0.0108021944829873,0.1468625517926831,0.043627151409965974,0.7618734349625772,0.036834667351786435
51.0,34.0,0.011669825479417879,0.1282586429088917,0.05845447789311793,0.764768741198205,0.03684831252036745
51.0,34.5,0.009472099722721576,0.11374651862479365,0.03804905532750339,0.7860111122126561,0.052721214112325276
51.0,35.0,0.01291297457360408,0.2888530103116372,0.08287685090889102,0.5332556677171701,0.08210149648869763
51.0,35.5,0.011484853588774307,0.20784822177329673,0.08880459528673425,0.6432541513352906,0.04860817801590409
51.5,23.5,0.01388192878504578,0.5064875036673742,0.07105120831536677,0.37375008305763335,0.034829276174579954
51.5,24.0,0.03436228102373091,0.5863176501205936,0.1295837900834238,0.19562924955862093,0.05410702921363082
51.5,24.5,0.011480849951716233,0.48109478612113826,0.16921089989272364,0.2667590485793022,0.07145441545511955
51.5,25.0,0.0032721067922434777,0.5838225177218185,0.20017059471438559,0.14252547914943806,0.07020930162211443
51.5,25.5,0.005115056830679286,0.6876171520803841,0.20379470450009776,0.06379981218016577,0.03967327440867303
51.5,26.0,0.009232868838328736,0.5413557197180908,0.25742379300993445,0.12828872272109307,0.06369889571255298
51.5,26.5,0.00941727874750465,0.44997331457185563,0.24291691898460113,0.2360629597522451,0.06162952794379348
51.5,27.0,0.0038753174460026863,0.5921873310281619,0.3450643807800784,0.019182076034708728,0.03969089471104828
51.5,27.5,0.0010245300260326026,0.6124513646973678,0.3405813078843342,0.023571912176740508,0.02237088521552487
51.5,28.0,0.00127771280600214,0.7993280694468202,0.14304394504082887,0.04437444547459047,0.011975827231758248
51.5,28.5,0.0022765336927126427,0.654584375889345,0.14397992638709955,0.1758153404937324,0.02334382353711035
51.5,29.0,0.001363035956272497,0.6403960813190068,0.18152482096157455,0.1541280251123425,0.022588036650803632
51.5,29.5,0.001569824418003198,0.7166954817393102,0.22137679873826152,0.05729316346810186,0.0030647316363232114
51.5,30.0,0.019564142462164102,0.5526080455338803,0.4174064188663722,0.00492796034117826,0.005493432796405136
51.5,30.5,0.023173829474407895,0.4866828591657577,0.34931033276412654,0.125995879278512,0.014837099317195892
51.5,31.0,0.007136894354360557,0.30898713895232116,0.12672096687911225,0.5046889191273128,0.05246608068689317
51.5,31.5,0.010042918877665544,0.1439637906323125,0.1529955619656703,0.6258562656092463,0.06714146291510535
51.5,32.0,0.008279395291818783,0.20816067433912364,0.1915548350932925,0.5549886143303847,0.03701648094538041
51.5,32.5,0.008101860189388611,0.2841351834438965,0.2001964480335266,0.47641175339194514,0.031154754941243153
51.5,33.0,0.010370023431687456,0.3287724823098061,0.16140674180978418,0.45927398809279735,0.04017676435592491
51.5,33.5,0.0066139488784256305,0.4365428658042159,0.14362775328439664,0.3840015123827875,0.029213919650174336
51.5,34.0,0.007304761116804038,0.28891088123801467,0.10281855947218498,0.5661461755810632,0.03481962259193316
51.5,34.5,0.0069797151295139265,0.20963011350812677,0.14130359466171893,0.6099833215540162,0.032103255146624085
52.0,24.5,0.01219400516309696,0.41164902013805926,0.11109486880403742,0.40449461134424,0.06056749455056631
52.0,25.0,0.010265450313753022,0.409668728006513,0.19729743175186762,0.338941741391713,0.043826648536153416
52.0,25.5,0.009663701362181669,0.44891318911067163,0.13629654828833462,0.3587354807972397,0.046391080441572356
52.0,26.0,0.010256081695242078,0.3814384348160159,0.21338716269340055,0.3281184773810865,0.06679984341425492
52.0,26.5,0.007090691461393168,0.35948364868749433,0.23319710581842035,0.3695347029309808,0.030693851101711377
52.0,27.0,0.01000060344773844,0.3964658846798461,0.24492183294237202,0.2956094312854779,0.05300224764456554
52.0,30.5,0.014976017897160375,0.35187923094936663,0.17235166821936054,0.4377747131816936,0.02301836975241887
52.0,31.0,0.01605168892044432,0.6099337623568525,0.19570370608062526,0.1477162637554229,0.03059457888665506
52.0,31.5,0.002150069237070278,0.4411636954327058,0.10005240062147816,0.4309608045967822,0.02567303011196358
52.0,32.0,0.0015291826020612162,0.5392660719950625,0.21838576449312874,0.21912989397823646,0.02168908693151106
52.0,32.5,0.002434259140613509,0.5921782929159084,0.13328325958787968,0.2551228077671789,0.01698138058841958
52.0,33.0,0.004510796426444493,0.5339285832120904,0.13646905828435613,0.3092545374966276,0.015837024580481477
52.0,33.5,0.008138727644605376,0.4090150999133614,0.19074883297098943,0.3465739121531842,0.045523427317859584
52.0,34.0,0.0037279699480948585,0.41139277896597715,0.1402307331883529,0.4187411544025432,0.025907363495031945
52.0,34.5,0.0053545531085696435,0.26791110281963065,0.1393243224863815,0.5675617688265605,0.019848252758857706
52.5,32.5,0.0039947688882114845,0.3737662874304094,0.19614546962604562,0.39994575726243764,0.026147716792895844
52.5,33.0,0.0036926065012126462,0.3170836721952644,0.16943560461610568,0.48358789571349425,0.026200220973923025
52.5,33.5,0.008776176426277657,0.46933612617439213,0.29574729365548774,0.20125156147426168,0.024888842269580817
52.5,34.0,0.005612567762460294,0.7501226991748972,0.1215017652021642,0.10572243101583725,0.017040536844641147
