LONGITUDE,LATITUDE,LAND_USE_CLASS_0,LAND_USE_CLASS_1,LAND_USE_CLASS_2,LAND_USE_CLASS_3,LAND_USE_CLASS_4
31.2,48.5,0.0,0.0,0.0,1.0,0.0
31.2,48.6,0.0,0.0,0.0,1.0,0.0
31.2,48.7,0.0,0.0,0.0,1.0,0.0
31.2,48.8,0.0,0.0,0.045454545454545456,0.9545454545454546,0.0
31.2,48.9,0.0,0.0,0.0,1.0,0.0
31.2,49.0,0.0,0.0,0.0,1.0,0.0
31.2,49.1,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0
31.2,49.2,0.0,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222
31.2,49.3,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0
31.2,49.4,0.0,0.19047619047619047,0.0,0.8095238095238095,0.0
31.2,49.5,0.0,0.0,0.0,0.8421052631578947,0.15789473684210525
31.2,49.6,0.0,0.0,0.0,1.0,0.0
31.2,49.7,0.0,0.72,0.0,0.28,0.0
31.2,49.8,0.0,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.0
31.2,49.9,0.0,0.16666666666666666,0.4166666666666667,0.4166666666666667,0.0
31.2,50.0,0.52,0.2,0.28,0.0,0.0
31.2,50.1,0.0,0.0,0.0,1.0,0.0
31.2,50.2,0.0,0.0,0.0,1.0,0.0
31.2,50.3,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684
31.2,50.4,0.0,0.0,0.15789473684210525,0.5789473684210527,0.2631578947368421
31.2,50.5,0.0,0.24,0.0,0.76,0.0
31.2,50.6,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
31.2,50.7,0.0,0.0,0.16666666666666666,0.2777777777777778,0.5555555555555556
31.2,50.8,0.0,0.13636363636363635,0.0,0.8636363636363636,0.0
31.2,50.9,0.0,0.0,0.0,1.0,0.0
31.2,51.0,0.0,0.23529411764705882,0.0,0.5882352941176471,0.17647058823529413
31.2,51.1,0.0,0.05,0.0,0.7,0.25
31.2,51.2,0.0,0.0,0.10526315789473684,0.3684210526315789,0.5263157894736842
31.2,51.3,0.0,1.0,0.0,0.0,0.0
31.2,51.4,0.0,0.0,0.0,1.0,0.0
31.2,51.5,0.0,0.0,0.17647058823529413,0.0,0.8235294117647058
31.2,51.6,0.045454545454545456,0.7727272727272727,0.09090909090909091,0.0,0.09090909090909091
31.2,51.7,0.0,0.0,0.0,1.0,0.0
31.2,51.8,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
31.2,51.9,0.0,1.0,0.0,0.0,0.0
31.2,52.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0
31.2,52.1,0.0,0.0625,0.0,0.625,0.3125
31.3,46.6,1.0,0.0,0.0,0.0,0.0
31.3,46.7,0.0,0.0,0.0,1.0,0.0
31.3,46.8,0.0,0.0,0.0,1.0,0.0
31.3,46.9,0.0,0.0,0.0,1.0,0.0
31.3,47.0,0.0,0.0,0.0,1.0,0.0
31.3,47.1,0.0,0.0,0.0,1.0,0.0
31.3,47.2,0.0,0.0,0.0,1.0,0.0
31.3,47.3,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664
31.3,47.4,0.0,0.0,0.0,1.0,0.0
31.3,47.5,0.0,0.0,0.0,1.0,0.0
31.3,47.6,0.0,0.0,0.19047619047619047,0.7619047619047619,0.047619047619047616
31.3,47.7,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667
31.3,47.8,0.0,0.19047619047619047,0.19047619047619047,0.6190476190476191,0.0
31.3,47.9,0.0,0.0,0.0,0.7894736842105263,0.21052631578947367
31.3,48.0,0.0,0.0,0.0,1.0,0.0
31.3,48.1,0.0,0.0,0.0,1.0,0.0
31.3,48.2,0.0,0.0,0.0,1.0,0.0
31.3,48.3,0.0,0.0,0.0,1.0,0.0
31.3,48.4,0.0,0.0,0.0,1.0,0.0
31.3,48.5,0.0,0.0,0.0,1.0,0.0
31.3,48.6,0.0,0.0,0.05263157894736842,0.2631578947368421,0.6842105263157895
31.3,48.7,0.0,0.0,0.0,1.0,0.0
31.3,48.8,0.0,0.0,0.0,1.0,0.0
31.3,48.9,0.0,0.0,0.0,1.0,0.0
31.3,49.0,0.0,0.0,0.0,0.8421052631578947,0.15789473684210525
31.3,49.1,0.043478260869565216,0.391304347826087,0.0,0.43478260869565216,0.13043478260869565
31.3,49.2,0.42857142857142855,0.19047619047619047,0.09523809523809523,0.2857142857142857,0.0
31.3,49.3,0.0,0.32,0.0,0.68,0.0
31.3,49.4,0.0,0.0,0.0,0.6875,0.3125
31.3,49.5,0.0,0.43478260869565216,0.0,0.5652173913043478,0.0
31.3,49.6,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
31.3,49.7,0.0,0.16666666666666666,0.16666666666666666,0.125,0.5416666666666666
31.3,49.8,0.0,0.6842105263157895,0.05263157894736842,0.2631578947368421,0.0
31.3,49.9,0.0,0.7,0.0,0.3,0.0
31.3,50.0,1.0,0.0,0.0,0.0,0.0
31.3,50.1,0.0,0.0,0.0,1.0,0.0
31.3,50.2,0.0,0.0,0.0,1.0,0.0
31.3,50.3,0.0,0.0,0.0,0.9130434782608695,0.08695652173913043
31.3,50.4,0.0,0.0,0.047619047619047616,0.3333333333333333,0.6190476190476191
31.3,50.5,0.0,0.0,0.0,1.0,0.0
31.3,50.6,0.0,1.0,0.0,0.0,0.0
31.3,50.7,0.0,0.0,0.20833333333333334,0.7916666666666666,0.0
31.3,50.8,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0
31.3,50.9,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0
31.3,51.0,0.0,0.13636363636363635,0.6818181818181818,0.18181818181818182,0.0
31.3,51.1,0.0,0.05,0.0,0.95,0.0
31.3,51.2,0.0,0.0,0.0,1.0,0.0
31.3,51.3,0.0,0.0625,0.0,0.9375,0.0
31.3,51.4,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182
31.3,51.5,0.0,0.0,0.0,0.0,1.0
31.3,51.6,0.0,0.0,0.0,0.125,0.875
31.3,51.7,0.0,0.18181818181818182,0.18181818181818182,0.5,0.13636363636363635
31.3,51.8,0.0,0.09523809523809523,0.6190476190476191,0.2857142857142857,0.0
31.3,51.9,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0
31.3,52.0,0.0,0.42105263157894735,0.0,0.5789473684210527,0.0
31.3,52.1,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
31.4,46.6,1.0,0.0,0.0,0.0,0.0
31.4,46.7,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0
31.4,46.8,0.0,0.0,0.04,0.96,0.0
31.4,46.9,0.0,0.0,0.0,1.0,0.0
31.4,47.0,0.0,0.0,0.0,1.0,0.0
31.4,47.1,0.0,0.0,0.0,1.0,0.0
31.4,47.2,0.0,0.0,0.0,1.0,0.0
31.4,47.3,0.0,0.12,0.04,0.84,0.0
31.4,47.4,0.0,0.0,0.0,1.0,0.0
31.4,47.5,0.0,0.0,0.0,0.5833333333333334,0.4166666666666667
31.4,47.6,0.0,0.0,0.0,1.0,0.0
31.4,47.7,0.0,0.0,0.0,1.0,0.0
31.4,47.8,0.0,0.0,0.0,1.0,0.0
31.4,47.9,0.0,0.0,0.0,1.0,0.0
31.4,48.0,0.0,0.0,0.0,1.0,0.0
31.4,48.1,0.0,0.0,0.0,1.0,0.0
31.4,48.2,0.0,0.12,0.0,0.88,0.0
31.4,48.3,0.0,0.0,0.0,1.0,0.0
31.4,48.4,0.0,0.0,0.0,0.96,0.04
31.4,48.5,0.0,0.0,0.1,0.9,0.0
31.4,48.6,0.0,0.0,0.0,1.0,0.0
31.4,48.7,0.0625,0.0,0.0,0.9375,0.0
31.4,48.8,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0
31.4,48.9,0.0,0.0,0.0,1.0,0.0
31.4,49.0,0.0,0.05,0.0,0.0,0.95
31.4,49.1,0.0,0.04,0.0,0.96,0.0
31.4,49.2,0.0,0.11764705882352941,0.0,0.8823529411764706,0.0
31.4,49.3,0.0,0.15789473684210525,0.0,0.8421052631578947,0.0
31.4,49.4,0.0,0.19047619047619047,0.0,0.7619047619047619,0.047619047619047616
31.4,49.5,0.0,0.30434782608695654,0.0,0.6956521739130435,0.0
31.4,49.6,0.0,1.0,0.0,0.0,0.0
31.4,49.7,0.0,0.6842105263157895,0.05263157894736842,0.2631578947368421,0.0
31.4,49.8,0.0,0.2777777777777778,0.1111111111111111,0.3888888888888889,0.2222222222222222
31.4,49.9,0.0,1.0,0.0,0.0,0.0
31.4,50.0,1.0,0.0,0.0,0.0,0.0
31.4,50.1,0.0,0.038461538461538464,0.0,0.7692307692307693,0.19230769230769232
31.4,50.2,0.0,0.0,0.0,1.0,0.0
31.4,50.3,0.0,0.2631578947368421,0.42105263157894735,0.3157894736842105,0.0
31.4,50.4,0.1875,0.0,0.0,0.8125,0.0
31.4,50.5,0.0,0.0,0.0,0.96,0.04
31.4,50.6,0.0,0.0,0.0,0.9130434782608695,0.08695652173913043
31.4,50.7,0.0,0.0,0.3157894736842105,0.6842105263157895,0.0
31.4,50.8,0.0,0.0,0.0,1.0,0.0
31.4,50.9,0.0,1.0,0.0,0.0,0.0
31.4,51.0,0.0,0.7916666666666666,0.041666666666666664,0.16666666666666666,0.0
31.4,51.1,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0
31.4,51.2,0.0,1.0,0.0,0.0,0.0
31.4,51.3,0.0,0.0,0.0,0.7894736842105263,0.21052631578947367
31.4,51.4,0.0,0.0,0.0,1.0,0.0
31.4,51.5,0.08333333333333333,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.0
31.4,51.6,0.0,0.045454545454545456,0.0,0.6818181818181818,0.2727272727272727
31.4,51.7,0.0,0.0,0.0,1.0,0.0
31.4,51.8,0.0,1.0,0.0,0.0,0.0
31.4,51.9,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0
31.4,52.0,0.0,0.4230769230769231,0.11538461538461539,0.46153846153846156,0.0
31.4,52.1,0.0,1.0,0.0,0.0,0.0
31.5,46.3,1.0,0.0,0.0,0.0,0.0
31.5,46.4,1.0,0.0,0.0,0.0,0.0
31.5,46.5,1.0,0.0,0.0,0.0,0.0
31.5,46.6,1.0,0.0,0.0,0.0,0.0
31.5,46.7,1.0,0.0,0.0,0.0,0.0
31.5,46.8,0.0,0.0,0.0,1.0,0.0
31.5,46.9,0.0,0.0,0.0,1.0,0.0
31.5,47.0,0.0,0.0,0.0,1.0,0.0
31.5,47.1,0.0,0.0,1.0,0.0,0.0
31.5,47.2,0.0,0.0,0.0,1.0,0.0
31.5,47.3,0.0,0.08333333333333333,0.041666666666666664,0.875,0.0
31.5,47.4,0.0,0.0,0.0,1.0,0.0
31.5,47.5,0.0,0.047619047619047616,0.0,0.9523809523809523,0.0
31.5,47.6,0.0,0.0,0.0,1.0,0.0
31.5,47.7,0.0,0.0,0.0,1.0,0.0
31.5,47.8,0.0,0.0,0.0,1.0,0.0
31.5,47.9,0.0,0.0,0.0,1.0,0.0
31.5,48.0,0.0,0.0,0.0,0.7083333333333334,0.2916666666666667
31.5,48.1,0.0,0.0,0.0,1.0,0.0
31.5,48.2,0.0,0.0,0.0,1.0,0.0
31.5,48.3,0.0,0.0,0.0,1.0,0.0
31.5,48.4,0.0,0.0,0.4583333333333333,0.375,0.16666666666666666
31.5,48.5,0.0,0.0,0.0,1.0,0.0
31.5,48.6,0.0,0.0,0.0,1.0,0.0
31.5,48.7,0.0,0.0,0.0,1.0,0.0
31.5,48.8,0.0,0.0,0.0,1.0,0.0
31.5,48.9,0.21052631578947367,0.0,0.0,0.7894736842105263,0.0
31.5,49.0,0.0,0.5625,0.125,0.3125,0.0
31.5,49.1,0.0,0.0,0.0,1.0,0.0
31.5,49.2,0.0,0.0,0.04,0.96,0.0
31.5,49.3,0.0,0.7,0.0,0.3,0.0
31.5,49.4,0.0,0.9230769230769231,0.07692307692307693,0.0,0.0
31.5,49.5,0.0,1.0,0.0,0.0,0.0
31.5,49.6,0.0,1.0,0.0,0.0,0.0
31.5,49.7,0.0,1.0,0.0,0.0,0.0
31.5,49.8,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0
31.5,49.9,1.0,0.0,0.0,0.0,0.0
31.5,50.0,1.0,0.0,0.0,0.0,0.0
31.5,50.1,0.0,0.0,0.0,0.96,0.04
31.5,50.2,0.0,0.0,0.0,1.0,0.0
31.5,50.3,0.0,0.0,0.0,0.8846153846153846,0.11538461538461539
31.5,50.4,0.0,0.0,0.0,1.0,0.0
31.5,50.5,0.0,0.05263157894736842,0.0,0.8421052631578947,0.10526315789473684
31.5,50.6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
31.5,50.7,0.0,0.0,0.0,1.0,0.0
31.5,50.8,0.0,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.0
31.5,50.9,0.0,0.9583333333333334,0.0,0.041666666666666664,0.0
31.5,51.0,0.0,0.0,0.0,1.0,0.0
31.5,51.1,0.0,0.0,0.0,1.0,0.0
31.5,51.2,0.0,0.6363636363636364,0.13636363636363635,0.22727272727272727,0.0
31.5,51.3,0.0,0.0,0.0,1.0,0.0
31.5,51.4,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
31.5,51.5,0.0,0.0,0.0,1.0,0.0
31.5,51.6,0.0,0.0,0.0,1.0,0.0
31.5,51.7,0.0,0.0,0.0,1.0,0.0
31.5,51.8,0.0,1.0,0.0,0.0,0.0
31.5,51.9,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0
31.5,52.0,0.0,0.2,0.13333333333333333,0.6666666666666666,0.0
31.5,52.1,0.1,0.0,0.05,0.7,0.15
31.6,46.2,1.0,0.0,0.0,0.0,0.0
31.6,46.3,1.0,0.0,0.0,0.0,0.0
31.6,46.5,1.0,0.0,0.0,0.0,0.0
31.6,46.6,1.0,0.0,0.0,0.0,0.0
31.6,46.7,0.0,0.0,0.0,1.0,0.0
31.6,46.8,0.21052631578947367,0.0,0.2631578947368421,0.47368421052631576,0.05263157894736842
31.6,46.9,0.0,0.0,0.0,1.0,0.0
31.6,47.0,0.0,0.0,0.0,1.0,0.0
31.6,47.1,0.0,0.0,1.0,0.0,0.0
31.6,47.2,0.0,0.0,0.0,1.0,0.0
31.6,47.3,0.0,0.0,0.0,1.0,0.0
31.6,47.4,0.0,0.0,0.0,1.0,0.0
31.6,47.5,0.0,0.0,0.0,1.0,0.0
31.6,47.6,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0
31.6,47.7,0.0,0.0,0.3684210526315789,0.631578947368421,0.0
31.6,47.8,0.0,0.0,0.0,1.0,0.0
31.6,47.9,0.0,0.3888888888888889,0.0,0.6111111111111112,0.0
31.6,48.0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0
31.6,48.1,0.0,0.041666666666666664,0.0,0.9583333333333334,0.0
31.6,48.2,0.0,0.05,0.0,0.95,0.0
31.6,48.3,0.0,0.0,0.0,1.0,0.0
31.6,48.4,0.0,0.09523809523809523,0.0,0.9047619047619048,0.0
31.6,48.5,0.0,0.0,0.0,1.0,0.0
31.6,48.6,0.0,0.05,0.0,0.95,0.0
31.6,48.7,0.0,0.0,0.0,1.0,0.0
31.6,48.8,0.0,0.24,0.0,0.72,0.04
31.6,48.9,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0
31.6,49.0,0.0,0.0,0.0,1.0,0.0
31.6,49.1,0.0,0.0,0.0,1.0,0.0
31.6,49.2,0.0,0.4166666666666667,0.08333333333333333,0.5,0.0
31.6,49.3,0.0,0.09523809523809523,0.19047619047619047,0.7142857142857143,0.0
31.6,49.4,0.0,0.08695652173913043,0.0,0.7391304347826086,0.17391304347826086
31.6,49.5,0.0,0.0,0.0,0.9565217391304348,0.043478260869565216
31.6,49.6,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0
31.6,49.7,0.5263157894736842,0.10526315789473684,0.15789473684210525,0.0,0.21052631578947367
31.6,49.8,0.0,1.0,0.0,0.0,0.0
31.6,49.9,0.0,1.0,0.0,0.0,0.0
31.6,50.0,0.0,0.0,0.0,1.0,0.0
31.6,50.1,0.0,0.0,0.0,1.0,0.0
31.6,50.2,0.0,0.631578947368421,0.2631578947368421,0.10526315789473684,0.0
31.6,50.3,0.0,0.125,0.125,0.625,0.125
31.6,50.4,0.0,0.0,0.0,1.0,0.0
31.6,50.5,0.0,0.0,0.2631578947368421,0.7368421052631579,0.0
31.6,50.6,0.0,0.0,1.0,0.0,0.0
31.6,50.7,0.0,0.0,0.0,1.0,0.0
31.6,50.8,0.0,0.0,0.0,1.0,0.0
31.6,50.9,0.0,0.0,0.04,0.04,0.92
31.6,51.0,0.0,0.05,0.0,0.95,0.0
31.6,51.1,0.0,1.0,0.0,0.0,0.0
31.6,51.2,0.0,0.24,0.04,0.44,0.28
31.6,51.3,0.0,0.0,0.0,1.0,0.0
31.6,51.4,0.0,0.0,0.0,1.0,0.0
31.6,51.5,0.0,0.0,0.875,0.125,0.0
31.6,51.6,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
31.6,51.7,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0
31.6,51.8,0.0,0.0,0.0,1.0,0.0
31.6,51.9,0.0,0.15789473684210525,0.0,0.0,0.8421052631578947
31.6,52.0,0.0,0.0,0.0,1.0,0.0
31.6,52.1,0.0,0.5,0.0,0.5,0.0
31.7,46.2,1.0,0.0,0.0,0.0,0.0
31.7,46.4,1.0,0.0,0.0,0.0,0.0
31.7,46.5,0.0,0.0,1.0,0.0,0.0
31.7,46.6,1.0,0.0,0.0,0.0,0.0
31.7,46.7,0.0,0.0,0.0,1.0,0.0
31.7,46.8,0.0,0.0,0.0,1.0,0.0
31.7,46.9,0.0,0.0,0.0,1.0,0.0
31.7,47.0,0.0,0.0,0.0,1.0,0.0
31.7,47.1,0.0,0.0,0.0,1.0,0.0
31.7,47.2,0.0,0.05,0.1,0.85,0.0
31.7,47.3,0.0,0.48,0.08,0.44,0.0
31.7,47.4,0.0,0.0,0.0,1.0,0.0
31.7,47.5,0.0,0.0,0.0,1.0,0.0
31.7,47.6,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0
31.7,47.7,0.0,0.0,0.0,1.0,0.0
31.7,47.8,0.0,0.045454545454545456,0.0,0.9545454545454546,0.0
31.7,47.9,0.0,0.0,0.0,1.0,0.0
31.7,48.0,0.09090909090909091,0.0,0.045454545454545456,0.5454545454545454,0.3181818181818182
31.7,48.1,0.0,0.0,0.0,1.0,0.0
31.7,48.2,0.0,0.0,0.0,1.0,0.0
31.7,48.3,0.0,0.0,0.0,1.0,0.0
31.7,48.4,0.0,0.0,0.0,1.0,0.0
31.7,48.5,0.0,0.0,0.05,0.95,0.0
31.7,48.6,0.12,0.0,0.08,0.8,0.0
31.7,48.7,0.0,0.0,0.0,1.0,0.0
31.7,48.8,0.0,0.0,0.0,1.0,0.0
31.7,48.9,0.0,0.0,0.0,1.0,0.0
31.7,49.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.0
31.7,49.1,0.0,0.22727272727272727,0.045454545454545456,0.7272727272727273,0.0
31.7,49.2,0.0,0.0,0.0,0.75,0.25
31.7,49.3,0.0,0.9473684210526315,0.05263157894736842,0.0,0.0
31.7,49.4,0.0,0.5625,0.4375,0.0,0.0
31.7,49.5,0.0,0.0,0.0,1.0,0.0
31.7,49.6,0.0,0.0,0.25,0.75,0.0
31.7,49.7,0.0,0.0625,0.0625,0.0,0.875
31.7,49.8,0.0,0.0,0.0,1.0,0.0
31.7,49.9,0.0,0.0,0.0,1.0,0.0
31.7,50.0,0.0,0.0,0.0,1.0,0.0
31.7,50.1,0.0,0.0,0.0,1.0,0.0
31.7,50.2,0.0,0.0,0.0,1.0,0.0
31.7,50.3,0.44,0.0,0.0,0.28,0.28
31.7,50.4,0.0,0.09523809523809523,0.14285714285714285,0.7619047619047619,0.0
31.7,50.5,0.0,0.0,0.0,1.0,0.0
31.7,50.6,0.0,0.0,0.0,1.0,0.0
31.7,50.7,0.0,0.0,0.0,1.0,0.0
31.7,50.8,0.0,0.0,0.0,1.0,0.0
31.7,50.9,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
31.7,51.0,0.0,0.125,0.0,0.875,0.0
31.7,51.1,0.0,0.0,0.0,1.0,0.0
31.7,51.2,0.0,0.56,0.2,0.24,0.0
31.7,51.3,0.0,0.04,0.0,0.96,0.0
31.7,51.4,0.0,0.0,0.0,1.0,0.0
31.7,51.5,0.20833333333333334,0.08333333333333333,0.5416666666666666,0.16666666666666666,0.0
31.7,51.6,0.0,0.0,0.0,1.0,0.0
31.7,51.7,0.0,0.16,0.84,0.0,0.0
31.7,51.8,0.0,0.04,0.0,0.96,0.0
31.7,51.9,0.0,0.047619047619047616,0.0,0.9523809523809523,0.0
31.7,52.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0
31.7,52.1,0.0,1.0,0.0,0.0,0.0
31.8,46.2,0.9583333333333334,0.0,0.041666666666666664,0.0,0.0
31.8,46.3,0.0,0.0,1.0,0.0,0.0
31.8,46.4,1.0,0.0,0.0,0.0,0.0
31.8,46.5,0.0,0.8,0.2,0.0,0.0
31.8,46.6,1.0,0.0,0.0,0.0,0.0
31.8,46.7,0.0,0.0,0.0,1.0,0.0
31.8,46.8,0.0,0.0,0.0,1.0,0.0
31.8,46.9,0.0,0.0,0.0,1.0,0.0
31.8,47.0,0.0,0.0,0.0,1.0,0.0
31.8,47.1,0.0,0.0,0.28,0.72,0.0
31.8,47.2,0.08,0.0,0.88,0.0,0.04
31.8,47.3,0.0,0.0,0.18181818181818182,0.36363636363636365,0.45454545454545453
31.8,47.4,0.0,0.0,0.0,1.0,0.0
31.8,47.5,0.0,0.0,0.0,1.0,0.0
31.8,47.6,0.0,0.0,0.0,1.0,0.0
31.8,47.7,0.0,0.0,0.0,1.0,0.0
31.8,47.8,0.0,0.0,0.0,1.0,0.0
31.8,47.9,0.0,0.0,0.0,1.0,0.0
31.8,48.0,0.04,0.0,0.0,0.96,0.0
31.8,48.1,0.0,0.0,0.0,1.0,0.0
31.8,48.2,0.0,0.0,0.0,1.0,0.0
31.8,48.3,0.0,0.05,0.15,0.8,0.0
31.8,48.4,0.0,0.0,0.0,1.0,0.0
31.8,48.5,0.0,0.12,0.0,0.88,0.0
31.8,48.6,0.0,0.0,0.0,1.0,0.0
31.8,48.7,0.0,0.0,0.0,1.0,0.0
31.8,48.8,0.0,0.0,0.0,1.0,0.0
31.8,48.9,0.0,0.0,0.0,0.8947368421052632,0.10526315789473684
31.8,49.0,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0
31.8,49.1,0.041666666666666664,0.0,0.041666666666666664,0.5833333333333334,0.3333333333333333
31.8,49.2,0.0,0.2,0.0,0.8,0.0
31.8,49.3,0.0,0.7619047619047619,0.23809523809523808,0.0,0.0
31.8,49.4,0.0,1.0,0.0,0.0,0.0
31.8,49.5,0.0,1.0,0.0,0.0,0.0
31.8,49.6,0.0,0.0,1.0,0.0,0.0
31.8,49.7,0.0,0.05,0.2,0.75,0.0
31.8,49.8,0.0,0.0,0.0,1.0,0.0
31.8,49.9,0.0,0.0,0.0,1.0,0.0
31.8,50.0,0.0,0.0,0.0,1.0,0.0
31.8,50.1,0.0,0.0,0.0,0.76,0.24
31.8,50.2,0.0,0.14285714285714285,0.0,0.5238095238095238,0.3333333333333333
31.8,50.3,0.0,0.17391304347826086,0.0,0.4782608695652174,0.34782608695652173
31.8,50.4,0.0,0.0,0.0,1.0,0.0
31.8,50.5,0.0,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667
31.8,50.6,0.0,0.0,0.0,1.0,0.0
31.8,50.7,0.0,0.0,0.1875,0.8125,0.0
31.8,50.8,0.0,0.0,0.0,1.0,0.0
31.8,50.9,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664
31.8,51.0,0.0,0.0,0.0,1.0,0.0
31.8,51.1,0.0,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.0
31.8,51.2,0.0,0.14285714285714285,0.8095238095238095,0.047619047619047616,0.0
31.8,51.3,0.0,0.0,0.0,1.0,0.0
31.8,51.4,0.047619047619047616,0.0,0.09523809523809523,0.23809523809523808,0.6190476190476191
31.8,51.5,0.0,0.47058823529411764,0.0,0.5294117647058824,0.0
31.8,51.6,0.0,0.0,0.0,1.0,0.0
31.8,51.7,0.0,0.1875,0.8125,0.0,0.0
31.8,51.8,0.0,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.0
31.8,51.9,0.0,0.0,0.0,1.0,0.0
31.8,52.0,0.0,0.9411764705882353,0.0,0.058823529411764705,0.0
31.8,52.1,0.0,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.0
31.9,46.3,0.34615384615384615,0.0,0.6538461538461539,0.0,0.0
31.9,46.4,1.0,0.0,0.0,0.0,0.0
31.9,46.5,0.0,0.0,1.0,0.0,0.0
31.9,46.6,1.0,0.0,0.0,0.0,0.0
31.9,46.7,0.0,0.0,0.14285714285714285,0.0,0.8571428571428571
31.9,46.8,1.0,0.0,0.0,0.0,0.0
31.9,46.9,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616
31.9,47.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0
31.9,47.1,1.0,0.0,0.0,0.0,0.0
31.9,47.2,0.0,0.0,0.0,1.0,0.0
31.9,47.3,0.0,0.0,0.04,0.96,0.0
31.9,47.4,0.0,0.0,0.0,1.0,0.0
31.9,47.5,0.0,0.0,0.0,1.0,0.0
31.9,47.6,0.0,0.0,0.0,1.0,0.0
31.9,47.7,0.0,0.0,0.0,1.0,0.0
31.9,47.8,0.0,0.0,0.0,1.0,0.0
31.9,47.9,0.0,0.0,0.0,1.0,0.0
31.9,48.0,0.0,0.0,0.0,1.0,0.0
31.9,48.1,0.0,0.0,0.0,1.0,0.0
31.9,48.2,0.0625,0.0,0.0,0.625,0.3125
31.9,48.3,0.0,0.0,0.04,0.96,0.0
31.9,48.4,0.0,0.0,0.0,1.0,0.0
31.9,48.5,0.0,0.0,0.0,1.0,0.0
31.9,48.6,0.0,0.0,0.0,1.0,0.0
31.9,48.7,0.0,0.0,0.0,1.0,0.0
31.9,48.8,0.0,0.0,0.0,1.0,0.0
31.9,48.9,0.0,0.09090909090909091,0.0,0.9090909090909091,0.0
31.9,49.0,0.0,0.0,0.0,0.76,0.24
31.9,49.1,0.0,0.0,0.0,1.0,0.0
31.9,49.2,0.0,0.0625,0.0,0.0,0.9375
31.9,49.3,0.0,0.0,0.0,0.20833333333333334,0.7916666666666666
31.9,49.4,0.0,0.5238095238095238,0.0,0.14285714285714285,0.3333333333333333
31.9,49.5,0.0,1.0,0.0,0.0,0.0
31.9,49.6,0.0,0.0,1.0,0.0,0.0
31.9,49.7,0.0,0.0,0.0,1.0,0.0
31.9,49.8,0.0,0.0,0.0,1.0,0.0
31.9,49.9,0.0,0.75,0.25,0.0,0.0
31.9,50.0,0.0,0.12,0.52,0.36,0.0
31.9,50.1,0.0,0.0,0.0,1.0,0.0
31.9,50.2,0.0,0.0,0.0,1.0,0.0
31.9,50.3,0.0,0.0,0.0,1.0,0.0
31.9,50.4,0.0,0.0,0.0,1.0,0.0
31.9,50.5,0.0,0.0,0.0,1.0,0.0
31.9,50.6,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0
31.9,50.7,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616
31.9,50.8,0.0,0.0,0.0,1.0,0.0
31.9,50.9,0.0,0.0,0.0,1.0,0.0
31.9,51.0,0.0,0.0,0.0,1.0,0.0
31.9,51.1,0.0,0.0,0.05,0.4,0.55
31.9,51.2,0.0,0.24,0.0,0.76,0.0
