OBLAST_ID,ACQ_DATE,TEMPERATURE_2M_MAX (°C),TEMPERATURE_2M_MIN (°C),TEMPERATURE_2M_MEAN (°C),RAIN_SUM (MM),SNOWFALL_SUM (CM),WIND_DIRECTION_10M_DOMINANT (°),CLOUD_COVER (%)
UA18,2022-12-28,2.7,-0.4,1.1,0.0,0.0,277.0,68.29166666666667
UA18,2022-12-29,3.3,-0.8,1.4,0.0,0.0,221.0,65.625
UA18,2022-12-30,7.4,0.3,2.9,0.0,0.0,240.0,37.791666666666664
UA18,2022-12-31,6.4,-2.2,2.7,0.0,0.0,224.0,36.625
UA21,2022-01-01,5.2,2.7,3.7,2.8,0.0,89.0,100.0
UA21,2022-01-02,5.4,1.4,3.6,0.0,0.0,110.0,96.58333333333333
UA21,2022-01-03,6.6,1.2,4.7,0.6,0.0,132.0,71.75
UA21,2022-01-04,8.9,1.1,4.5,5.6,0.0,138.0,99.41666666666667
UA21,2022-01-05,9.9,6.0,8.6,7.9,0.0,185.0,99.54166666666667
UA21,2022-01-06,5.8,-0.8,3.8,2.8,0.77,319.0,86.375
UA21,2022-01-07,0.4,-4.8,-2.5,0.0,0.0,337.0,1.2083333333333333
UA21,2022-01-08,0.2,-5.9,-2.3,0.0,2.17,109.0,71.66666666666667
UA21,2022-01-09,1.0,-9.1,-2.9,0.0,1.19,132.0,63.625
UA21,2022-01-10,2.5,-10.9,-4.6,0.0,0.0,22.0,57.708333333333336
UA21,2022-01-11,0.1,-9.0,-3.4,0.0,0.0,3.0,67.33333333333333
UA21,2022-01-12,-1.4,-10.9,-5.9,0.0,0.0,357.0,13.041666666666666
UA21,2022-01-13,-3.7,-8.8,-5.9,0.0,0.0,119.0,77.45833333333333
UA21,2022-01-14,-1.8,-5.4,-3.8,0.0,0.35,125.0,95.33333333333333
UA21,2022-01-15,3.5,-9.9,-2.7,0.0,0.0,304.0,13.5
UA21,2022-01-16,-2.5,-10.6,-5.2,0.0,0.0,124.0,76.54166666666667
UA21,2022-01-17,1.5,-3.2,-1.8,0.1,2.59,110.0,81.125
UA21,2022-01-18,2.4,-2.2,-0.1,0.0,0.07,328.0,62.083333333333336
UA21,2022-01-19,1.4,-5.0,-1.6,0.0,0.0,191.0,47.458333333333336
UA21,2022-01-20,-1.0,-8.2,-2.9,0.0,2.59,122.0,79.08333333333333
UA21,2022-01-21,-1.1,-11.7,-5.8,0.0,0.42,301.0,46.541666666666664
UA21,2022-01-22,0.1,-10.2,-4.4,0.0,0.42,327.0,72.95833333333333
UA21,2022-01-23,0.1,-8.1,-4.1,0.0,1.19,343.0,61.541666666666664
UA21,2022-01-24,-2.0,-15.3,-8.6,0.0,0.0,38.0,3.1666666666666665
UA21,2022-01-25,-6.9,-15.5,-9.5,0.0,1.05,112.0,74.5
UA21,2022-01-26,-3.9,-6.7,-5.3,0.0,1.68,124.0,100.0
UA21,2022-01-27,-0.4,-3.9,-2.2,0.0,1.75,133.0,100.0
UA21,2022-01-28,1.8,-1.4,0.3,0.4,3.01,138.0,93.33333333333333
UA21,2022-01-29,1.8,-6.3,-0.8,0.0,0.28,300.0,46.958333333333336
UA21,2022-01-30,3.4,0.0,1.6,2.1,5.32,219.0,82.29166666666667
UA21,2022-01-31,3.4,-3.2,0.7,0.0,0.07,281.0,83.70833333333333
UA21,2022-02-01,3.3,-8.1,-2.2,0.0,0.0,78.0,59.75
UA21,2022-02-02,2.1,-3.5,-0.2,0.5,4.41,152.0,94.70833333333333
UA21,2022-02-03,2.6,-5.1,-0.9,0.0,0.0,328.0,50.041666666666664
UA21,2022-02-04,0.4,-3.4,-1.6,0.0,0.14,120.0,83.75
UA21,2022-02-05,1.8,-4.1,-0.4,0.0,1.26,120.0,65.41666666666667
UA21,2022-02-06,2.4,-6.4,-1.2,0.1,0.14,124.0,92.95833333333333
UA21,2022-02-07,4.4,0.1,2.2,4.0,0.0,68.0,88.04166666666667
UA21,2022-02-08,5.0,-1.2,1.7,0.0,0.0,318.0,74.54166666666667
UA21,2022-02-09,3.7,0.6,2.0,1.2,0.28,106.0,92.25
UA21,2022-02-10,5.6,2.0,3.2,0.0,0.0,120.0,81.08333333333333
UA21,2022-02-11,4.1,1.6,2.8,1.3,0.0,116.0,79.875
UA21,2022-02-12,5.0,-4.2,1.0,0.0,0.0,350.0,25.208333333333332
UA21,2022-02-13,6.8,-4.6,0.4,0.0,0.0,127.0,22.083333333333332
UA21,2022-02-14,6.6,-0.8,2.3,0.0,0.0,129.0,53.375
UA21,2022-02-15,4.0,1.5,2.9,1.2,0.0,121.0,88.83333333333333
UA21,2022-02-16,7.2,1.9,4.6,0.7,0.0,135.0,65.45833333333333
UA21,2022-02-17,8.1,2.9,5.6,12.8,0.84,181.0,79.33333333333333
UA21,2022-02-18,9.7,-0.4,4.2,0.4,0.0,255.0,35.75
UA21,2022-02-19,10.7,1.6,5.8,0.3,0.0,126.0,65.08333333333333
UA21,2022-02-20,7.5,-1.4,2.2,0.0,1.05,142.0,48.083333333333336
UA21,2022-02-21,7.1,1.7,4.8,3.1,0.0,148.0,96.91666666666667
UA21,2022-02-22,8.5,1.4,3.9,0.0,0.0,47.0,68.41666666666667
UA21,2022-02-23,4.7,-0.6,2.1,1.3,0.0,127.0,67.45833333333333
UA21,2022-02-24,6.9,-2.7,1.8,0.0,0.0,139.0,15.458333333333334
UA21,2022-02-25,7.2,-0.7,2.8,0.0,0.0,114.0,53.958333333333336
UA21,2022-02-26,7.6,-0.2,3.1,0.0,0.0,20.0,77.54166666666667
UA21,2022-02-27,8.9,0.3,3.7,0.0,0.07,34.0,27.375
UA21,2022-02-28,6.0,-1.7,1.8,0.0,1.12,44.0,41.291666666666664
UA21,2022-03-01,3.9,-2.2,0.7,0.0,0.14,8.0,48.125
UA21,2022-03-02,6.3,-2.8,1.6,0.0,0.28,6.0,69.79166666666667
UA21,2022-03-03,8.0,-0.7,2.6,0.0,0.0,334.0,64.41666666666667
UA21,2022-03-04,5.4,-2.5,1.0,0.0,0.0,12.0,59.666666666666664
UA21,2022-03-05,5.0,-2.5,0.9,0.0,0.0,24.0,69.08333333333333
UA21,2022-03-06,6.6,-2.6,1.4,0.0,0.0,29.0,38.25
UA21,2022-03-07,2.3,-2.6,-0.2,0.0,0.0,2.0,39.416666666666664
UA21,2022-03-08,5.2,-3.8,0.5,0.0,0.0,357.0,24.666666666666668
UA21,2022-03-09,5.9,-3.5,1.1,0.1,0.07,8.0,77.16666666666667
UA21,2022-03-10,2.0,-4.4,-0.7,0.0,0.0,31.0,42.5
UA21,2022-03-11,3.4,-6.5,-2.5,0.0,0.0,25.0,1.8333333333333333
UA21,2022-03-12,5.3,-5.8,-0.4,0.0,0.0,319.0,26.541666666666668
UA21,2022-03-13,8.0,-3.4,1.6,0.0,0.0,76.0,22.583333333333332
UA21,2022-03-14,10.5,-1.9,2.9,0.0,0.0,129.0,0.0
UA21,2022-03-15,11.7,-1.0,4.4,0.0,0.0,125.0,27.083333333333332
UA21,2022-03-16,7.8,2.5,4.0,1.7,0.56,97.0,64.125
UA21,2022-03-17,10.7,-0.9,4.6,0.0,0.0,61.0,6.041666666666667
UA21,2022-03-18,8.2,-3.0,1.9,0.0,0.0,89.0,0.625
UA21,2022-03-19,8.7,-4.0,2.0,0.0,0.0,86.0,0.0
UA21,2022-03-20,9.6,-3.1,2.1,0.0,0.0,26.0,0.4166666666666667
UA21,2022-03-21,12.6,-1.3,4.4,0.0,0.0,16.0,0.0
UA21,2022-03-22,18.8,-0.9,7.5,0.0,0.0,23.0,1.25
UA21,2022-03-23,18.4,0.3,8.9,0.0,0.0,17.0,0.0
UA21,2022-03-24,16.2,0.2,7.1,0.0,0.0,2.0,0.041666666666666664
UA21,2022-03-25,15.0,1.0,7.1,0.0,0.0,7.0,10.666666666666666
UA21,2022-03-26,17.3,0.9,8.6,0.0,0.0,317.0,23.166666666666668
UA21,2022-03-27,11.5,2.4,7.1,0.0,0.0,351.0,21.208333333333332
UA21,2022-03-28,16.2,-1.8,6.9,0.0,0.0,141.0,0.041666666666666664
UA21,2022-03-29,18.2,5.6,10.7,0.0,0.0,106.0,26.75
UA21,2022-03-30,15.6,6.2,10.4,1.4,0.0,94.0,86.91666666666667
UA21,2022-03-31,13.3,9.0,10.5,18.4,0.0,106.0,99.625
UA21,2022-04-01,13.3,5.6,10.2,32.6,0.0,162.0,100.0
UA21,2022-04-02,5.9,2.4,3.9,0.2,0.07,333.0,99.16666666666667
UA21,2022-04-03,4.9,-0.1,2.6,0.0,1.61,337.0,95.25
UA21,2022-04-04,4.4,-3.1,1.0,0.0,0.0,210.0,86.29166666666667
UA21,2022-04-05,9.5,1.3,5.1,2.9,0.21,184.0,93.20833333333333
UA21,2022-04-06,15.1,2.6,8.5,0.5,0.0,153.0,70.875
UA21,2022-04-07,16.4,7.9,11.3,0.2,0.0,150.0,48.75
UA21,2022-04-08,16.7,6.6,11.1,2.6,0.0,187.0,74.58333333333333
UA21,2022-04-09,11.8,5.3,9.1,14.8,0.0,162.0,97.54166666666667
UA21,2022-04-10,10.8,2.6,6.4,0.2,0.0,1.0,55.5
UA21,2022-04-11,9.5,-0.4,4.7,0.7,0.0,335.0,9.125
UA21,2022-04-12,12.1,-1.7,5.3,0.0,0.0,359.0,17.625
UA21,2022-04-13,14.6,-0.5,7.5,0.0,0.0,21.0,3.7916666666666665
UA21,2022-04-14,18.0,1.6,9.8,0.0,0.0,88.0,1.0416666666666667
UA21,2022-04-15,17.5,7.5,11.2,1.6,0.0,83.0,37.958333333333336
UA21,2022-04-16,13.0,4.5,8.8,0.8,0.0,4.0,68.70833333333333
UA21,2022-04-17,10.7,1.4,5.8,0.0,0.0,15.0,16.083333333333332
UA21,2022-04-18,9.2,0.6,5.0,0.0,0.0,12.0,36.125
UA21,2022-04-19,10.5,-0.8,4.8,0.5,0.0,21.0,21.583333333333332
UA21,2022-04-20,11.7,-0.9,6.2,0.0,0.0,347.0,50.708333333333336
UA21,2022-04-21,13.2,0.6,7.9,0.0,0.0,32.0,50.5
UA21,2022-04-22,16.0,6.2,10.8,0.7,0.0,89.0,51.666666666666664
UA21,2022-04-23,12.2,4.5,9.4,1.7,0.0,25.0,74.33333333333333
UA21,2022-04-24,16.3,4.2,10.0,11.9,0.0,114.0,64.375
UA21,2022-04-25,17.4,9.6,12.5,11.9,0.0,133.0,47.625
UA21,2022-04-26,15.3,6.5,10.8,0.6,0.0,344.0,50.125
UA21,2022-04-27,18.6,7.8,12.7,3.7,0.0,35.0,53.791666666666664
UA21,2022-04-28,18.0,10.0,13.3,0.4,0.0,35.0,49.583333333333336
UA21,2022-04-29,18.3,7.6,12.9,0.1,0.0,23.0,11.041666666666666
UA21,2022-04-30,19.1,6.8,13.1,0.0,0.0,37.0,11.625
UA21,2022-05-01,20.3,5.9,13.5,0.0,0.0,87.0,12.583333333333334
UA21,2022-05-02,20.8,6.7,13.9,0.5,0.0,68.0,14.25
UA21,2022-05-03,20.9,6.9,13.5,2.0,0.0,48.0,10.666666666666666
UA21,2022-05-04,19.6,8.8,13.9,3.4,0.0,35.0,27.875
UA21,2022-05-05,20.4,8.8,14.9,0.6,0.0,99.0,34.041666666666664
UA21,2022-05-06,22.4,9.2,15.9,4.8,0.0,100.0,32.375
UA21,2022-05-07,22.4,10.0,15.9,0.0,0.0,8.0,35.0
UA21,2022-05-08,22.2,11.0,16.4,1.6,0.0,28.0,34.166666666666664
UA21,2022-05-09,21.8,12.3,16.9,1.4,0.0,28.0,17.75
UA21,2022-05-10,21.7,12.0,16.6,0.1,0.0,53.0,25.625
UA21,2022-05-11,24.6,7.7,17.0,0.0,0.0,120.0,26.333333333333332
UA21,2022-05-12,29.0,13.5,20.6,0.1,0.0,168.0,19.25
UA21,2022-05-13,22.3,13.7,18.1,6.7,0.0,68.0,49.416666666666664
UA21,2022-05-14,21.3,10.8,16.5,0.0,0.0,350.0,23.75
UA21,2022-05-15,22.2,10.2,16.7,0.0,0.0,347.0,28.375
UA21,2022-05-16,23.5,10.8,17.6,0.0,0.0,7.0,24.0
UA21,2022-05-17,23.2,11.6,17.2,2.0,0.0,19.0,72.41666666666667
UA21,2022-05-18,18.5,8.5,13.3,0.0,0.0,8.0,2.375
UA21,2022-05-19,22.1,4.8,14.7,0.0,0.0,90.0,6.583333333333333
UA21,2022-05-20,25.6,11.1,18.4,0.0,0.0,151.0,23.708333333333332
UA21,2022-05-21,25.2,15.3,19.3,1.5,0.0,93.0,41.041666666666664
UA21,2022-05-22,20.5,10.3,16.1,0.0,0.0,331.0,19.458333333333332
UA21,2022-05-23,18.2,8.6,14.1,0.0,0.0,2.0,37.208333333333336
UA21,2022-05-24,22.7,8.3,16.4,0.0,0.0,116.0,36.208333333333336
UA21,2022-05-25,25.7,11.9,18.7,2.5,0.0,122.0,53.708333333333336
UA21,2022-05-26,23.4,11.4,17.9,1.8,0.0,309.0,37.25
UA21,2022-05-27,25.1,12.6,18.7,0.3,0.0,255.0,36.875
UA21,2022-05-28,19.7,12.2,15.7,1.1,0.0,322.0,50.458333333333336
UA21,2022-05-29,19.0,7.4,13.5,0.2,0.0,47.0,60.625
UA21,2022-05-30,20.4,11.7,16.0,0.8,0.0,248.0,70.16666666666667
UA21,2022-05-31,22.3,14.3,18.3,1.3,0.0,156.0,59.208333333333336
UA21,2022-06-01,24.4,14.5,18.6,20.1,0.0,141.0,51.958333333333336
UA21,2022-06-02,25.9,13.4,20.4,0.0,0.0,26.0,30.625
UA21,2022-06-03,26.7,15.5,21.1,0.0,0.0,18.0,11.541666666666666
UA21,2022-06-04,20.3,16.1,18.8,13.1,0.0,99.0,61.416666666666664
UA21,2022-06-05,24.0,15.6,19.4,0.2,0.0,11.0,15.708333333333334
UA21,2022-06-06,25.6,12.3,19.9,0.0,0.0,82.0,14.5
UA21,2022-06-07,26.8,15.0,21.5,0.6,0.0,121.0,30.291666666666668
UA21,2022-06-08,28.5,18.1,23.1,0.2,0.0,125.0,10.208333333333334
UA21,2022-06-09,26.8,17.5,22.3,4.6,0.0,106.0,20.041666666666668
UA21,2022-06-10,29.1,17.4,22.7,3.0,0.0,23.0,21.5
UA21,2022-06-11,25.8,17.9,21.6,2.3,0.0,4.0,39.541666666666664
UA21,2022-06-12,26.6,17.0,21.6,0.0,0.0,7.0,6.0
UA21,2022-06-13,27.0,16.0,21.8,0.4,0.0,18.0,21.25
UA21,2022-06-14,21.4,13.1,18.0,0.0,0.0,342.0,40.875
UA21,2022-06-15,22.1,10.6,17.5,0.0,0.0,2.0,15.291666666666666
UA21,2022-06-16,26.6,12.1,20.1,0.0,0.0,149.0,14.041666666666666
UA21,2022-06-17,24.9,15.0,20.0,0.0,0.0,355.0,19.5
UA21,2022-06-18,26.3,12.7,19.9,0.0,0.0,342.0,17.541666666666668
UA21,2022-06-19,29.3,16.5,22.9,0.0,0.0,157.0,0.0
UA21,2022-06-20,31.1,17.9,24.7,0.0,0.0,163.0,2.4583333333333335
UA21,2022-06-21,23.2,16.8,20.6,0.1,0.0,344.0,22.125
UA21,2022-06-22,25.2,13.1,19.4,0.0,0.0,320.0,11.083333333333334
UA21,2022-06-23,25.7,13.5,20.3,0.0,0.0,29.0,29.458333333333332
UA21,2022-06-24,27.6,13.7,21.6,0.0,0.0,57.0,14.25
UA21,2022-06-25,30.2,16.6,24.3,0.0,0.0,118.0,32.25
UA21,2022-06-26,30.9,18.1,24.5,0.0,0.0,99.0,17.875
UA21,2022-06-27,29.6,17.0,24.1,0.0,0.0,111.0,5.875
UA21,2022-06-28,32.1,17.2,25.5,0.0,0.0,111.0,11.958333333333334
UA21,2022-06-29,33.7,19.9,26.9,0.0,0.0,111.0,21.958333333333332
UA21,2022-06-30,34.9,20.1,28.1,0.0,0.0,98.0,9.291666666666666
UA21,2022-07-01,34.5,22.4,28.7,0.0,0.0,138.0,11.916666666666666
UA21,2022-07-02,31.1,21.1,25.5,0.6,0.0,9.0,23.75
UA21,2022-07-03,30.6,18.7,24.9,0.0,0.0,315.0,1.625
UA21,2022-07-04,32.0,18.3,26.3,0.0,0.0,46.0,8.916666666666666
UA21,2022-07-05,33.2,22.1,27.3,0.0,0.0,42.0,22.166666666666668
UA21,2022-07-06,24.3,17.8,21.1,10.8,0.0,351.0,49.875
UA21,2022-07-07,25.5,14.0,20.1,0.2,0.0,338.0,13.625
UA21,2022-07-08,27.2,14.9,21.4,0.2,0.0,16.0,23.0
UA21,2022-07-09,25.3,16.3,20.4,0.0,0.0,353.0,23.875
UA21,2022-07-10,23.4,15.2,18.2,5.1,0.0,344.0,37.166666666666664
UA21,2022-07-11,21.6,11.2,15.7,1.5,0.0,325.0,36.916666666666664
UA21,2022-07-12,20.7,10.4,15.8,3.4,0.0,301.0,39.291666666666664
UA21,2022-07-13,27.3,14.0,20.3,1.0,0.0,304.0,44.416666666666664
UA21,2022-07-14,31.0,16.5,23.7,0.0,0.0,190.0,29.375
UA21,2022-07-15,26.1,18.4,22.0,1.2,0.0,4.0,29.791666666666668
UA21,2022-07-16,25.0,16.3,20.6,0.0,0.0,345.0,32.333333333333336
UA21,2022-07-17,23.1,13.0,18.5,0.0,0.0,340.0,24.166666666666668
UA21,2022-07-18,25.8,10.2,19.0,0.0,0.0,339.0,13.75
UA21,2022-07-19,28.5,13.3,21.8,0.0,0.0,39.0,18.708333333333332
UA21,2022-07-20,33.4,14.8,24.3,0.0,0.0,3.0,3.9583333333333335
UA21,2022-07-21,32.3,18.5,25.3,0.0,0.0,20.0,0.0
UA21,2022-07-22,34.3,17.0,26.0,0.0,0.0,348.0,12.083333333333334
UA21,2022-07-23,35.1,18.5,27.3,0.0,0.0,31.0,13.583333333333334
UA21,2022-07-24,28.5,19.8,24.2,0.0,0.0,349.0,23.416666666666668
UA21,2022-07-25,28.9,16.4,22.9,0.0,0.0,356.0,4.208333333333333
UA21,2022-07-26,32.1,17.4,24.0,0.5,0.0,38.0,28.958333333333332
UA21,2022-07-27,27.6,17.2,22.5,0.0,0.0,4.0,20.291666666666668
UA21,2022-07-28,29.4,17.3,23.5,0.0,0.0,17.0,15.166666666666666
UA21,2022-07-29,31.8,18.2,25.0,0.0,0.0,61.0,16.833333333333332
UA21,2022-07-30,30.1,18.5,23.2,8.2,0.0,131.0,49.75
UA21,2022-07-31,24.3,17.0,20.0,13.0,0.0,181.0,84.25
UA21,2022-08-01,24.3,15.2,19.3,0.4,0.0,339.0,61.666666666666664
UA21,2022-08-02,28.1,15.3,21.6,0.4,0.0,1.0,17.958333333333332
UA21,2022-08-03,29.6,16.8,23.1,0.0,0.0,28.0,7.875
UA21,2022-08-04,29.9,17.0,23.6,0.0,0.0,32.0,0.16666666666666666
UA21,2022-08-05,31.4,17.4,24.6,0.0,0.0,31.0,0.041666666666666664
UA21,2022-08-06,33.2,17.9,25.2,0.0,0.0,5.0,5.166666666666667
UA21,2022-08-07,26.0,17.4,21.4,5.2,0.0,12.0,30.083333333333332
UA21,2022-08-08,29.1,16.4,22.4,0.1,0.0,24.0,30.375
UA21,2022-08-09,25.9,18.5,21.3,7.2,0.0,30.0,48.708333333333336
UA21,2022-08-10,25.7,16.4,20.7,0.0,0.0,27.0,15.666666666666666
UA21,2022-08-11,25.0,15.1,19.6,0.3,0.0,26.0,22.208333333333332
UA21,2022-08-12,28.1,14.5,21.3,0.0,0.0,25.0,12.416666666666666
UA21,2022-08-13,28.4,17.4,22.5,0.2,0.0,17.0,26.541666666666668
UA21,2022-08-14,30.6,16.2,22.7,1.6,0.0,16.0,17.875
UA21,2022-08-15,28.2,18.6,23.1,0.9,0.0,85.0,40.416666666666664
UA21,2022-08-16,30.9,18.9,23.5,1.7,0.0,322.0,35.208333333333336
UA21,2022-08-17,29.6,18.0,23.3,0.2,0.0,346.0,17.958333333333332
UA21,2022-08-18,30.9,18.2,24.4,0.0,0.0,30.0,7.708333333333333
UA21,2022-08-19,32.5,19.6,26.2,0.0,0.0,58.0,3.2083333333333335
UA21,2022-08-20,33.7,19.5,25.3,0.9,0.0,18.0,18.125
UA21,2022-08-21,28.1,19.9,22.7,5.2,0.0,147.0,53.541666666666664
UA21,2022-08-22,29.2,18.8,22.5,0.9,0.0,57.0,44.25
UA21,2022-08-23,28.6,16.9,22.3,0.4,0.0,11.0,48.333333333333336
UA21,2022-08-24,28.9,18.2,23.7,0.0,0.0,43.0,25.416666666666668
UA21,2022-08-25,32.6,19.6,25.6,0.0,0.0,43.0,5.833333333333333
UA21,2022-08-26,32.0,18.7,24.9,0.0,0.0,49.0,6.416666666666667
UA21,2022-08-27,31.1,16.5,23.9,0.0,0.0,51.0,7.875
UA21,2022-08-28,30.8,17.6,23.7,0.0,0.0,39.0,37.875
UA21,2022-08-29,27.9,17.2,22.6,0.0,0.0,351.0,26.916666666666668
UA21,2022-08-30,27.5,17.6,22.1,0.0,0.0,4.0,14.833333333333334
UA21,2022-08-31,26.4,17.0,20.9,0.0,0.0,21.0,17.75
UA21,2022-09-01,22.9,16.7,19.2,0.0,0.0,28.0,62.208333333333336
UA21,2022-09-02,19.7,14.6,17.1,4.0,0.0,47.0,88.5
UA21,2022-09-03,18.6,13.2,15.7,3.5,0.0,27.0,67.70833333333333
UA21,2022-09-04,22.7,9.9,16.3,0.0,0.0,39.0,26.583333333333332
UA21,2022-09-05,24.5,14.0,18.9,0.0,0.0,34.0,26.458333333333332
UA21,2022-09-06,24.8,14.9,18.9,0.0,0.0,36.0,32.333333333333336
UA21,2022-09-07,25.3,15.6,19.0,1.8,0.0,97.0,38.5
UA21,2022-09-08,27.1,16.6,21.4,0.1,0.0,134.0,38.666666666666664
UA21,2022-09-09,21.3,17.3,18.7,12.3,0.0,109.0,90.20833333333333
UA21,2022-09-10,20.0,13.5,17.4,14.8,0.0,5.0,66.08333333333333
UA21,2022-09-11,20.3,12.5,15.0,6.1,0.0,72.0,61.5
UA21,2022-09-12,18.4,10.7,14.5,0.3,0.0,327.0,55.875
UA21,2022-09-13,19.1,11.3,14.9,0.0,0.0,330.0,47.5
UA21,2022-09-14,19.0,12.5,15.0,5.5,0.0,124.0,82.54166666666667
UA21,2022-09-15,24.7,15.1,18.6,10.2,0.0,157.0,85.625
UA21,2022-09-16,20.0,15.6,17.3,2.9,0.0,260.0,82.95833333333333
UA21,2022-09-17,16.8,12.8,14.5,5.6,0.0,28.0,89.41666666666667
UA21,2022-09-18,14.0,7.8,10.8,23.3,0.0,313.0,86.95833333333333
UA21,2022-09-19,11.9,6.2,8.9,7.9,0.0,147.0,62.125
UA21,2022-09-20,13.5,4.6,8.5,4.8,0.0,70.0,72.20833333333333
UA21,2022-09-21,15.0,6.2,10.2,0.5,0.0,336.0,49.666666666666664
UA21,2022-09-22,15.5,7.4,10.7,2.9,0.0,343.0,45.125
UA21,2022-09-23,14.2,5.3,9.6,0.2,0.0,349.0,36.541666666666664
UA21,2022-09-24,15.0,4.2,9.8,0.0,0.0,128.0,56.041666666666664
UA21,2022-09-25,14.0,10.9,12.2,6.7,0.0,125.0,96.45833333333333
UA21,2022-09-26,14.4,11.6,12.5,17.5,0.0,124.0,95.08333333333333
UA21,2022-09-27,16.8,11.1,13.7,0.3,0.0,131.0,70.95833333333333
UA21,2022-09-28,16.9,11.4,13.6,7.2,0.0,185.0,58.0
UA21,2022-09-29,16.6,11.8,13.8,17.7,0.0,128.0,87.0
UA21,2022-09-30,16.9,13.1,14.5,11.9,0.0,134.0,79.875
UA21,2022-10-01,18.8,12.3,15.1,9.7,0.0,146.0,84.54166666666667
UA21,2022-10-02,16.5,9.7,13.1,1.1,0.0,289.0,50.291666666666664
UA21,2022-10-03,14.3,8.3,10.9,7.8,0.0,301.0,56.125
UA21,2022-10-04,14.9,7.0,10.3,0.4,0.0,313.0,43.666666666666664
UA21,2022-10-05,15.7,5.9,10.4,0.0,0.0,150.0,41.375
UA21,2022-10-06,16.8,7.9,11.7,0.0,0.0,117.0,37.916666666666664
UA21,2022-10-07,20.7,9.9,14.6,0.0,0.0,67.0,19.666666666666668
UA21,2022-10-08,19.5,10.9,14.6,0.0,0.0,132.0,18.416666666666668
UA21,2022-10-09,17.3,7.2,12.7,0.2,0.0,7.0,35.875
UA21,2022-10-10,18.0,4.5,10.9,0.0,0.0,76.0,0.16666666666666666
UA21,2022-10-11,18.1,11.0,13.6,1.0,0.0,113.0,63.333333333333336
UA21,2022-10-12,18.3,11.0,14.1,0.0,0.0,3.0,58.125
UA21,2022-10-13,17.1,5.9,10.9,0.0,0.0,13.0,0.3333333333333333
UA21,2022-10-14,17.2,6.6,11.5,0.1,0.0,107.0,21.708333333333332
UA21,2022-10-15,16.3,9.3,12.1,3.4,0.0,126.0,31.0
UA21,2022-10-16,17.4,9.3,12.7,0.0,0.0,129.0,15.416666666666666
UA21,2022-10-17,18.5,9.8,13.4,0.0,0.0,121.0,10.041666666666666
UA21,2022-10-18,18.3,10.1,13.3,0.0,0.0,127.0,9.916666666666666
UA21,2022-10-19,16.4,9.5,12.4,1.4,0.0,347.0,35.333333333333336
UA21,2022-10-20,12.0,4.1,7.7,0.0,0.0,352.0,8.416666666666666
UA21,2022-10-21,12.5,2.4,7.2,0.0,0.0,123.0,28.625
UA21,2022-10-22,15.8,8.9,11.9,2.3,0.0,128.0,79.625
UA21,2022-10-23,16.4,8.4,12.3,1.3,0.0,204.0,72.33333333333333
UA21,2022-10-24,16.0,11.3,13.4,0.5,0.0,125.0,97.20833333333333
UA21,2022-10-25,16.2,12.6,14.2,5.9,0.0,166.0,88.08333333333333
UA21,2022-10-26,13.9,9.5,11.4,0.0,0.0,111.0,79.75
UA21,2022-10-27,16.7,8.4,12.6,0.0,0.0,91.0,46.375
UA21,2022-10-28,14.4,6.6,10.1,0.0,0.0,133.0,52.791666666666664
UA21,2022-10-29,13.4,11.0,12.1,0.6,0.0,140.0,96.66666666666667
UA21,2022-10-30,14.2,9.9,12.4,0.1,0.0,159.0,98.5
UA21,2022-10-31,12.9,9.5,11.1,0.0,0.0,139.0,91.20833333333333
UA21,2022-11-01,13.2,10.7,11.8,0.0,0.0,149.0,95.20833333333333
UA21,2022-11-02,15.5,9.9,12.2,0.0,0.0,251.0,78.875
UA21,2022-11-03,13.6,7.4,9.9,0.4,0.0,94.0,46.5
UA21,2022-11-04,14.8,6.6,10.5,0.0,0.0,117.0,54.458333333333336
UA21,2022-11-05,13.9,11.1,12.2,2.5,0.0,102.0,92.5
UA21,2022-11-06,15.9,7.3,11.4,0.8,0.0,13.0,47.791666666666664
UA21,2022-11-07,12.4,6.0,9.5,0.8,0.0,144.0,87.45833333333333
UA21,2022-11-08,9.8,8.0,8.9,0.0,0.0,158.0,92.54166666666667
UA21,2022-11-09,11.7,7.0,9.6,0.0,0.0,139.0,83.08333333333333
UA21,2022-11-10,11.1,9.0,9.8,1.8,0.0,120.0,93.29166666666667
UA21,2022-11-11,12.9,4.8,8.5,0.0,0.0,353.0,31.791666666666668
UA21,2022-11-12,12.1,6.6,9.1,0.0,0.0,108.0,76.83333333333333
UA21,2022-11-13,12.5,5.3,8.7,0.0,0.0,117.0,30.291666666666668
UA21,2022-11-14,10.3,3.4,5.7,0.0,0.0,40.0,57.333333333333336
UA21,2022-11-15,10.3,3.1,5.9,1.1,0.0,106.0,47.916666666666664
UA21,2022-11-16,8.7,6.6,7.6,1.8,0.0,121.0,96.66666666666667
UA21,2022-11-17,8.5,4.6,7.2,8.2,0.0,20.0,93.79166666666667
UA21,2022-11-18,6.1,1.6,4.2,6.2,0.0,353.0,98.04166666666667
UA21,2022-11-19,1.5,-0.6,0.7,0.1,0.42,353.0,91.04166666666667
UA21,2022-11-20,6.6,-0.3,2.5,0.4,0.0,355.0,83.0
UA21,2022-11-21,6.3,-0.6,1.9,0.0,0.0,37.0,87.625
UA21,2022-11-22,5.3,1.5,3.2,0.0,0.0,121.0,81.0
