OBLAST_ID,ACQ_DATE,TEMPERATURE_2M_MAX (°C),TEMPERATURE_2M_MIN (°C),TEMPERATURE_2M_MEAN (°C),RAIN_SUM (MM),SNOWFALL_SUM (CM),WIND_DIRECTION_10M_DOMINANT (°),CLOUD_COVER (%),YEAR
UA46,2023-11-27,0.94100004,-5.009,-1.3590001,0.099999994,5.9500003,131.12862,86.854164,2023
UA74,2023-11-27,-3.1715,-9.1215,-6.2464986,0.0,0.77,203.3431,98.85,2023
UA05,2023-11-27,2.252,-5.298,-1.6084167,0.10000001,0.28,165.3949,71.479164,2023
UA26,2023-11-28,0.2365,-8.1135,-3.153083,0.40000004,3.29,296.43863,95.850006,2023
UA51,2023-11-28,10.6050005,2.655,6.6716657,11.299999,0.0,235.86401,64.21667,2023
UA59,2023-11-28,1.8455,-1.3544999,0.79758334,6.4,6.3,145.60622,70.40833,2023
UA48,2023-11-28,9.4,1.1,6.2229176,21.6,0.0,204.94887,53.9875,2023
UA74,2023-11-28,0.9285,-4.8715,-0.6423333,3.6,10.64,156.70457,59.649998,2023
UA53,2023-11-28,5.1245003,0.074499995,2.8182504,21.099998,0.42,164.64182,55.962498,2023
UA65,2023-11-28,9.935499,3.1855001,6.8730006,14.000001,0.0,200.55612,54.441666,2023
UA09,2023-11-28,6.876,0.126,3.5530832,1.8000001,0.14,148.72733,27.025,2023
UA40,2023-11-28,12.617,6.467,10.181582,10.799999,0.0,185.72334,70.370834,2023
UA21,2023-11-28,0.873,-7.5769997,-2.179083,0.49999997,1.1900002,325.17123,100.0,2023
UA18,2023-11-28,0.322,-5.028,-1.8238335,0.70000017,7.35,273.61078,86.81667,2023
UA32,2023-11-28,1.4075,-3.3925,-0.47375003,5.5999994,5.3200006,199.17201,68.129166,2023
UA23,2023-11-28,12.126,2.726,7.559335,14.900002,0.0,183.5165,40.825,2023
UA14,2023-11-28,6.8789997,1.329,4.29775,2.6999998,1.26,159.63681,31.945833,2023
UA63,2023-11-28,5.3364997,-0.2135,2.1448333,8.2,3.5700002,147.7877,54.083332,2023
UA30,2023-11-28,1.4075,-3.3925,-0.47375003,5.5999994,5.3200006,199.17201,68.129166,2023
UA56,2023-11-28,-1.089,-5.389,-3.3306665,0.0,3.36,298.9881,90.3375,2023
UA46,2023-11-28,-0.059,-6.8589997,-3.8319168,0.0,3.29,289.92505,100.0,2023
UA35,2023-11-28,5.144,-0.95600003,2.6773336,9.2,0.84,191.19829,53.966663,2023
UA05,2023-11-28,1.052,-5.348,-1.1625832,4.7,0.63,271.15906,74.104164,2023
UA68,2023-11-28,-1.2644999,-6.1145,-3.3561668,0.0,2.87,287.87415,87.208336,2023
UA61,2023-11-28,-1.1305,-5.7805004,-3.4805,0.0,3.5699997,293.87912,99.4375,2023
UA77,2023-11-28,0.2175,-5.6825,-1.73875,0.70000005,1.33,297.99228,92.887505,2023
UA43,2023-11-28,13.528501,4.6285,9.361834,3.7,0.0,198.11832,58.670834,2023
UA12,2023-11-28,9.3365,2.9864998,5.776083,15.500001,0.0,173.98709,49.05417,2023
UA07,2023-11-28,-0.987,-5.137,-3.5682504,0.0,3.2199998,306.69067,88.00833,2023
UA71,2023-11-28,3.5349998,-1.5150001,1.8370833,7.2,0.07,188.3715,62.766666,2023
UA56,2023-11-29,-0.589,-7.789,-4.0556664,0.0,0.14,221.48851,87.47083,2023
UA26,2023-11-29,2.6865,-9.4135,-2.3322499,0.0,0.14,159.66069,57.858334,2023
UA46,2023-11-29,-0.109,-8.059,-2.884,0.0,1.33,206.18025,75.6875,2023
UA71,2023-11-29,0.035000004,-5.915,-3.14,0.0,0.0,224.99986,92.23334,2023
UA61,2023-11-29,-0.9805,-9.0305,-4.6388335,0.0,2.59,190.63507,80.61667,2023
UA63,2023-11-29,1.4865,-4.5135,-1.5760001,0.3,0.0,238.45944,97.6,2023
UA18,2023-11-29,-1.578,-7.278,-4.6592507,0.0,0.0,229.8646,98.737495,2023
UA65,2023-11-29,3.1855001,-1.3645,0.94383335,0.1,0.42000002,283.14493,65.40833,2023
UA40,2023-11-29,8.867,3.2670002,6.51075,0.70000005,0.0,47.39713,59.3125,2023
UA09,2023-11-29,6.276,-3.624,1.2718333,0.70000005,0.35,247.26797,92.4375,2023
UA68,2023-11-29,-1.9645,-9.6145,-5.5040836,0.0,1.19,199.68094,87.60834,2023
UA51,2023-11-29,6.105,-2.845,1.8883332,0.0,0.07,262.07578,52.24167,2023
UA53,2023-11-29,-0.67550004,-4.3255,-2.4629998,0.0,0.0,240.14299,95.78333,2023
UA07,2023-11-29,-0.88699996,-8.337001,-4.3995,0.0,0.0,214.88614,82.48333,2023
UA74,2023-11-29,-3.0215,-7.3715,-4.900666,0.0,0.28,237.57246,100.0,2023
UA05,2023-11-29,0.45200002,-6.348,-3.3500836,0.0,0.07,221.60771,89.47083,2023
UA43,2023-11-29,5.3285003,0.5785,3.2618332,1.2,0.0,18.699081,63.82083,2023
UA14,2023-11-29,3.579,-3.821,0.37900004,0.1,0.07,240.75424,96.9375,2023
UA48,2023-11-29,2.4,-3.95,-0.12708335,0.0,0.07,252.70448,62.420834,2023
UA30,2023-11-29,0.15749997,-5.3425,-3.2070837,0.0,0.0,234.06493,96.5875,2023
UA23,2023-11-29,3.076,-2.224,0.5843334,0.0,1.0500001,275.04605,60.091663,2023
UA12,2023-11-29,2.6365,-3.1135,-1.2468334,0.0,0.0,245.54187,96.19583,2023
UA35,2023-11-29,-0.106000006,-6.2060003,-3.0747497,0.0,0.0,232.32428,85.5875,2023
UA32,2023-11-29,0.15749997,-5.3425,-3.2070837,0.0,0.0,234.06493,96.5875,2023
UA21,2023-11-29,0.773,-4.0270004,-1.416583,0.0,8.68,126.07257,60.96667,2023
UA77,2023-11-29,3.7675,-6.8824997,-1.9533333,0.0,0.0,154.69864,51.69583,2023
UA59,2023-11-29,-1.4045,-4.9045,-3.4794998,0.0,0.35,225.26741,98.200005,2023
UA05,2023-11-30,1.202,-1.048,0.024916658,1.6000001,3.71,197.57677,34.416668,2023
UA26,2023-11-30,0.2365,-1.7135,-0.61350006,1.0999999,13.790002,47.44706,77.725,2023
UA68,2023-11-30,0.1855,-2.2145,-1.0520002,0.0,6.0900006,166.39038,40.291668,2023
UA77,2023-11-30,0.9175,-1.0825,0.16125001,9.5,0.0,347.1643,52.800003,2023
UA65,2023-11-30,12.985499,2.9855,9.19175,0.3,0.0,198.58658,47.09167,2023
UA30,2023-11-30,1.3075,-2.5425,-1.0904166,0.0,2.94,215.53777,39.479168,2023
UA12,2023-11-30,8.3865,-2.4134998,3.7573335,6.799999,0.42000002,188.34532,18.425001,2023
UA07,2023-11-30,-1.237,-3.787,-2.5036666,0.0,0.90999997,239.58047,67.88334,2023
UA61,2023-11-30,0.2695,-2.5805,-1.16175,0.0,7.2799997,93.925896,53.9375,2023
UA43,2023-11-30,13.778501,1.7785001,9.186833,0.0,0.0,204.53436,63.62917,2023
UA59,2023-11-30,0.8455,-4.5545,-1.5274162,0.19999999,6.58,198.24168,49.045834,2023
UA40,2023-11-30,13.516999,6.867,11.667,0.1,0.0,187.7963,38.391666,2023
UA32,2023-11-30,1.3075,-2.5425,-1.0904166,0.0,2.94,215.53777,39.479168,2023
UA56,2023-11-30,-0.139,-3.1890001,-1.6869168,0.0,1.5400002,246.54573,63.92917,2023
UA48,2023-11-30,12.0,2.55,8.572917,0.5,0.0,197.31851,41.425,2023
UA46,2023-11-30,-0.109,-1.909,-1.1069168,0.0,6.16,138.23975,61.941666,2023
UA74,2023-11-30,-0.8715,-3.9715002,-2.384,0.0,2.45,214.46365,78.7375,2023
UA21,2023-11-30,2.323,1.023,1.7750832,17.099998,1.61,56.82149,93.6,2023
UA18,2023-11-30,-0.47800002,-2.7280002,-1.4821664,0.0,2.87,228.36656,38.425,2023
UA53,2023-11-30,3.7245002,-4.3754997,0.26408347,2.4999998,3.99,193.4355,39.3875,2023
UA71,2023-11-30,3.335,-2.915,1.2016667,4.6,1.05,215.04196,25.129168,2023
UA51,2023-11-30,13.3550005,7.1549997,10.038334,0.8000001,0.0,211.29572,42.837498,2023
UA09,2023-11-30,7.026,-3.874,1.1385001,8.7,0.07,185.16547,48.300003,2023
UA23,2023-11-30,12.326,-1.124,7.0551662,0.5,0.0,193.47824,50.133335,2023
UA63,2023-11-30,3.8365002,-4.8135,-0.36558333,1.9000001,3.8499997,189.22455,44.9375,2023
UA35,2023-11-30,7.2939997,-2.356,3.4898336,5.7000003,0.0,193.24052,22.462502,2023
UA14,2023-11-30,6.8789997,-3.921,1.71025,8.5,0.98,186.85501,39.958332,2023
UA61,2023-12-01,1.1195,-1.2804999,-0.1409167,2.8000002,7.7699995,97.17566,99.24167,2023
UA05,2023-12-01,2.052,-0.54800004,0.50408334,0.2,2.1000001,94.76357,97.72083,2023
UA71,2023-12-01,1.2349999,-0.615,0.18708332,0.1,1.2600001,83.57613,96.88333,2023
UA63,2023-12-01,0.1365,-1.2635,-0.79891664,0.3,0.90999997,44.390602,96.45416,2023
UA30,2023-12-01,-1.0925,-2.3925,-1.8695835,1.3000001,1.8900001,84.11826,100.0,2023
UA35,2023-12-01,4.7939997,0.49399996,2.5794168,2.2,0.0,79.99209,99.833336,2023
UA68,2023-12-01,1.3855,-1.3645,-0.09366664,0.3,5.46,98.976295,97.975006,2023
UA46,2023-12-01,0.39100003,-1.409,-0.5444167,8.000001,11.27,69.78138,100.0,2023
UA12,2023-12-01,5.4865,1.9365,3.2281666,6.6,0.0,64.71649,99.049995,2023
UA43,2023-12-01,16.228498,11.8285,13.193084,0.1,0.0,215.30383,61.729168,2023
UA77,2023-12-01,3.3174999,0.0675,1.2258333,0.9,0.0,106.29265,99.95416,2023
UA48,2023-12-01,13.4,3.0,7.991667,0.0,0.0,135.54146,82.4125,2023
UA21,2023-12-01,7.323,1.223,3.36675,15.3,0.0,63.251965,100.0,2023
UA18,2023-12-01,-0.978,-2.178,-1.6050833,1.7000002,2.8700004,84.98289,99.583336,2023
UA74,2023-12-01,-2.6715,-6.3715,-3.9090002,0.0,2.0300002,111.242836,99.541664,2023
UA14,2023-12-01,4.579,1.329,2.1623335,9.6,0.0,56.77147,90.325005,2023
UA09,2023-12-01,6.726,1.776,2.9885004,13.299998,0.0,45.7179,88.549995,2023
UA32,2023-12-01,-1.0925,-2.3925,-1.8695835,1.3000001,1.8900001,84.11826,100.0,2023
UA51,2023-12-01,13.555,3.405,9.232083,0.0,0.0,202.25377,61.84167,2023
UA53,2023-12-01,0.57449996,-1.0755,-0.3671666,0.1,0.98,67.90027,100.0,2023
UA65,2023-12-01,15.235499,6.0855002,10.383416,0.0,0.0,196.92758,72.46667,2023
UA26,2023-12-01,1.4865,-0.3635,0.51150006,5.9,3.2899997,111.00458,100.0,2023
UA59,2023-12-01,-1.9045,-5.5045004,-2.8920002,0.1,0.90999997,69.82921,99.0875,2023
UA40,2023-12-01,14.967,12.667,13.708667,0.0,0.0,190.86876,67.395836,2023
UA07,2023-12-01,-1.187,-3.487,-2.2474165,2.4,10.92,67.26392,98.100006,2023
UA23,2023-12-01,14.876,8.476,10.867668,0.0,0.0,211.83334,79.75834,2023
UA56,2023-12-01,-0.93899995,-2.389,-1.7077498,4.5,6.58,74.99698,98.7875,2023
UA51,2023-12-02,12.255,2.505,9.023749,0.4,0.07,294.98642,47.620834,2023
UA65,2023-12-02,12.3355,3.7855,10.058416,0.0,0.0,257.82675,33.000004,2023
UA21,2023-12-02,1.023,-3.527,-0.7874167,0.0,1.33,307.26645,97.041664,2023
UA30,2023-12-02,1.7574999,-3.0925,-1.1029166,0.90000004,0.0,262.59592,99.375,2023
UA46,2023-12-02,0.791,-3.609,-2.6610832,2.1999998,0.28,281.99118,100.0,2023
UA35,2023-12-02,8.344,-0.906,4.7002497,0.0,0.0,274.23325,99.174995,2023
UA59,2023-12-02,2.6955001,-3.9545,-0.11699995,2.8,0.14,207.37042,99.05417,2023
UA14,2023-12-02,13.379,2.1290002,9.006083,0.1,0.0,213.84535,100.0,2023
UA56,2023-12-02,-0.039,-4.139,-2.3035834,8.6,1.26,290.12628,99.42917,2023
UA32,2023-12-02,1.7574999,-3.0925,-1.1029166,0.90000004,0.0,262.59592,99.375,2023
UA05,2023-12-02,3.802,-2.498,-0.03550007,0.2,0.0,275.88135,100.0,2023
UA77,2023-12-02,3.8675,-3.9325001,-0.40125003,0.0,0.0,308.9314,95.65,2023
UA43,2023-12-02,16.228498,7.3285003,12.857667,0.0,0.0,236.2059,26.050001,2023
UA74,2023-12-02,1.1285,-5.0715,-1.9652501,8.1,0.0,269.2808,99.958336,2023
UA23,2023-12-02,14.626,5.176,11.346833,0.0,0.0,237.31212,73.90417,2023
UA18,2023-12-02,2.322,-3.578,-1.5321666,2.2,0.28,268.77863,99.31667,2023
UA53,2023-12-02,7.5245,-2.2754998,2.8974164,0.4,0.0,254.77214,100.0,2023
UA09,2023-12-02,14.376,2.626,9.342667,1.0000001,0.0,205.79486,100.0,2023
UA26,2023-12-02,3.7865,-3.7135,-1.4051666,0.5,0.07,299.4594,98.30417,2023
UA48,2023-12-02,11.7,2.3,8.914583,0.0,0.07,270.89233,53.220837,2023
UA40,2023-12-02,15.066999,9.217,13.162833,0.0,0.0,206.50552,15.287501,2023
UA61,2023-12-02,3.9195,-3.6805,-1.9596666,1.1,0.0,276.61606,97.229164,2023
UA71,2023-12-02,5.335,-1.565,1.4975001,0.0,0.0,271.57126,100.0,2023
UA68,2023-12-02,2.7355,-4.2645,-1.6978331,0.5,0.07,272.508,100.0,2023
UA07,2023-12-02,-1.237,-4.087,-2.5349166,6.0,1.6800001,303.33936,99.200005,2023
UA63,2023-12-02,8.5365,-1.8135,2.6094167,1.3000001,0.0,208.6681,99.24167,2023
UA12,2023-12-02,12.3865,0.3865,8.34275,0.0,0.0,233.0655,100.0,2023
UA32,2023-12-03,-1.9425,-4.5425,-3.13,0.0,0.14,268.16336,93.18333,2023
UA74,2023-12-03,-2.7715,-7.7215,-4.792333,0.0,0.35,265.10416,94.174995,2023
UA09,2023-12-03,5.226,-3.674,0.6280834,0.0,0.0,308.46042,85.254166,2023
UA26,2023-12-03,-0.6135,-9.3635,-4.05725,0.0,0.0,269.37497,82.416664,2023
UA12,2023-12-03,0.9865,-1.6635,-0.21766667,0.0,0.0,313.84195,79.17917,2023
UA07,2023-12-03,-1.587,-8.737,-4.3474164,0.0,0.07,252.25523,97.5,2023
UA21,2023-12-03,-0.127,-4.377,-2.4436667,0.0,0.0,153.59895,83.35,2023
UA77,2023-12-03,1.0174999,-5.3824997,-2.6825001,0.0,0.0,261.95712,48.566666,2023
UA68,2023-12-03,-3.0644999,-11.4645,-5.2603335,0.0,0.0,266.25638,83.77917,2023
UA40,2023-12-03,9.117,1.017,4.946167,3.1000001,0.0,20.138952,37.854168,2023
UA61,2023-12-03,-3.0305,-14.580501,-6.2346673,0.0,0.0,261.33945,93.674995,2023
UA46,2023-12-03,-2.909,-10.959001,-6.219416,0.0,0.0,251.71451,96.48334,2023
UA59,2023-12-03,-2.9045,-7.6545,-4.846167,0.0,0.63,270.6088,97.387505,2023
UA51,2023-12-03,2.305,-2.245,0.2570833,0.0,0.21000001,329.0474,69.850006,2023
UA30,2023-12-03,-1.9425,-4.5425,-3.13,0.0,0.14,268.16336,93.18333,2023
UA56,2023-12-03,-1.789,-7.739,-4.0369167,0.0,0.35,254.88301,96.03333,2023
UA43,2023-12-03,7.6285,-1.2715001,2.8326664,3.4999998,0.0,336.93576,37.525,2023
UA65,2023-12-03,2.9355001,-0.11450001,1.1375834,0.0,0.14,334.66986,57.400005,2023
UA23,2023-12-03,4.026,-0.374,1.4551665,0.0,0.28,332.78836,60.34167,2023
UA18,2023-12-03,-2.078,-4.528,-3.3696663,0.0,0.42,260.5173,90.475,2023
UA48,2023-12-03,1.9,-1.3,0.65416676,0.0,0.21000001,329.31058,61.150005,2023
UA63,2023-12-03,-1.2135,-4.7635,-2.6968336,0.0,0.0,287.35724,98.1875,2023
UA35,2023-12-03,-0.306,-3.556,-1.3164169,0.0,0.0,298.99927,65.495834,2023
UA53,2023-12-03,-1.4755,-2.8755,-2.1463335,0.0,0.07,285.8341,90.42917,2023
UA05,2023-12-03,-0.54800004,-5.398,-2.5209165,0.0,0.0,272.14484,77.65833,2023
UA14,2023-12-03,1.2290001,-4.321,-0.37516665,0.0,0.0,301.2437,89.30833,2023
UA71,2023-12-03,0.685,-2.365,-0.98583335,0.0,0.0,280.12057,78.40833,2023
UA68,2023-12-04,-1.5144999,-10.814501,-4.2332497,0.0,0.21000001,146.0725,55.962498,2023
UA63,2023-12-04,-0.3135,-4.0635,-2.4655838,0.0,0.0,251.41394,74.57083,2023
UA71,2023-12-04,-0.065,-5.265,-2.60875,0.0,0.0,189.0329,80.325,2023
UA61,2023-12-04,-1.7804999,-16.530499,-6.0450816,0.0,0.07,136.06897,55.0125,2023
UA18,2023-12-04,-1.678,-9.828,-5.08425,0.1,0.14,145.95401,86.6625,2023
UA07,2023-12-04,-1.687,-12.437,-6.247417,0.0,0.0,137.10037,73.816666,2023
UA40,2023-12-04,7.517,-1.8330001,2.7711668,0.0,0.0,42.80421,68.63333,2023
UA56,2023-12-04,-1.4890001,-10.039,-5.49525,0.0,0.0,135.32365,75.362495,2023
UA65,2023-12-04,1.9855001,-2.9145,-0.49783334,0.0,0.0,98.608315,66.6125,2023
UA26,2023-12-04,-1.3135,-9.6635,-4.448917,0.0,0.0,124.81217,59.291668,2023
UA53,2023-12-04,-0.5755,-4.9255,-2.8650835,0.0,0.0,244.5193,87.770836,2023
UA59,2023-12-04,-3.1045,-7.3545003,-4.3836665,0.0,0.28,251.09529,89.375,2023
UA09,2023-12-04,0.22600001,-5.874,-2.953167,0.0,0.0,276.17728,73.82084,2023
UA48,2023-12-04,1.65,-5.05,-1.5145831,0.0,0.0,105.66338,62.537502,2023
UA05,2023-12-04,0.102,-5.948,-2.923,0.4,0.42,151.12651,49.175,2023
UA12,2023-12-04,0.7865,-3.3635,-1.1218334,0.0,0.0,221.78441,84.67083,2023
UA77,2023-12-04,0.5675,-4.6324997,-2.7366664,0.0,0.0,130.26009,24.775,2023
UA46,2023-12-04,-2.4589999,-8.909,-4.875666,0.0,0.0,146.2164,25.362501,2023
UA14,2023-12-04,0.42900002,-3.921,-2.0564167,0.0,0.0,247.1954,88.53333,2023
UA35,2023-12-04,-0.206,-6.056,-3.191417,0.0,0.0,166.56635,75.09583,2023
UA21,2023-12-04,1.523,-2.627,-0.31658342,0.0,0.07,120.06381,80.120834,2023
UA43,2023-12-04,3.3785,-1.8215001,0.83474994,0.0,0.0,77.69374,81.01667,2023
UA23,2023-12-04,1.7260001,-2.974,-0.56983334,0.0,0.0,96.31228,87.666664,2023
UA74,2023-12-04,-3.3715,-7.8715,-4.81525,0.0,0.14,223.98788,92.25,2023
UA32,2023-12-04,-2.0425,-9.592501,-4.242501,0.0,0.35,172.6672,83.77917,2023
UA51,2023-12-04,4.455,-3.595,1.3383332,0.3,0.0,112.26959,31.612501,2023
UA30,2023-12-04,-2.0425,-9.592501,-4.242501,0.0,0.35,172.6672,83.77917,2023
UA12,2023-12-05,1.3865,-3.4134998,-1.1155833,0.0,0.0,79.7678,62.108337,2023
UA71,2023-12-05,-0.415,-3.4650002,-1.9379169,0.0,0.0,106.29043,62.979168,2023
UA61,2023-12-05,0.119500004,-5.3805003,-2.1805003,0.1,0.0,121.862495,98.78333,2023
UA30,2023-12-05,-1.5425,-6.2925,-3.0966663,0.0,1.6100003,118.04751,80.22083,2023
UA23,2023-12-05,1.026,-3.074,-1.0802501,0.2,0.0,70.28471,69.225,2023
UA18,2023-12-05,-1.428,-3.4780002,-2.1404998,0.1,0.07,127.638985,87.799995,2023
UA77,2023-12-05,1.5174999,-6.1825,-1.7720832,0.0,0.0,120.645256,73.84167,2023
UA14,2023-12-05,0.52900004,-3.021,-1.80225,0.0,0.0,81.338745,88.950005,2023
UA74,2023-12-05,-3.6215,-8.5715,-5.5860825,0.0,0.35,106.04285,95.36667,2023
UA05,2023-12-05,-0.49800003,-2.2979999,-1.5334166,0.0,0.0,122.431206,93.69583,2023
UA35,2023-12-05,0.49399996,-4.756,-2.5809999,0.0,0.07,85.00798,69.4,2023
UA43,2023-12-05,3.9285,1.6784999,3.0118334,1.0,0.0,67.13548,59.266666,2023
UA32,2023-12-05,-1.5425,-6.2925,-3.0966663,0.0,1.6100003,118.04751,80.22083,2023
UA48,2023-12-05,1.15,-0.95,-0.1875,0.0,0.28,66.60898,49.49167,2023
UA53,2023-12-05,0.024499997,-4.9755,-3.108833,0.0,0.0,85.7048,69.975,2023
UA09,2023-12-05,-0.174,-3.824,-2.5969164,0.0,0.0,88.07811,72.6,2023
UA40,2023-12-05,8.017,2.617,5.4128327,0.0,0.0,44.708195,47.649998,2023
UA63,2023-12-05,0.086500004,-4.8135,-3.221834,0.0,0.0,86.76039,87.666664,2023
UA07,2023-12-05,-0.387,-5.087,-2.2870002,0.0,0.0,104.988976,93.395836,2023
UA26,2023-12-05,0.2865,-8.6135,-3.4634998,0.0,0.0,123.59591,78.65417,2023
UA56,2023-12-05,0.51100004,-4.389,-1.8160834,0.0,0.0,111.05723,92.354164,2023
UA59,2023-12-05,-2.9045,-6.3545003,-5.0795007,0.0,0.0,85.981415,94.450005,2023
UA68,2023-12-05,-0.014500007,-3.5644999,-1.3519999,0.0,0.0,122.95439,98.333336,2023
UA51,2023-12-05,3.305,0.90500003,2.200833,0.6,0.0,73.14152,78.07083,2023
UA46,2023-12-05,-0.059,-10.959001,-4.148583,0.0,0.0,111.8969,79.925,2023
UA65,2023-12-05,1.2855,-1.2644999,0.052166674,0.0,0.0,65.84005,40.208332,2023
UA21,2023-12-05,7.073,-2.277,0.8125834,0.0,0.0,28.877293,90.27917,2023
UA23,2023-12-06,1.326,-0.574,0.33433333,2.4,0.0,72.78136,93.50417,2023
UA32,2023-12-06,-3.7425,-8.942499,-6.282082,0.1,0.21000001,62.354095,82.166664,2023
UA21,2023-12-06,1.223,-0.677,0.54175,1.8000002,1.8900002,95.83245,86.270836,2023
UA61,2023-12-06,-1.3305,-5.0305004,-3.1846669,0.0,0.07,108.76286,96.9125,2023
UA56,2023-12-06,-1.889,-6.439,-4.580667,0.0,0.0,100.26225,95.25417,2023
UA14,2023-12-06,-0.07099998,-2.671,-1.7501665,0.0,0.0,83.871635,73.5375,2023
UA74,2023-12-06,-4.0215,-11.3215,-8.342333,0.0,0.0,74.455894,61.395832,2023
UA46,2023-12-06,-0.159,-3.5089998,-1.7360834,0.0,1.05,107.133064,81.59167,2023
UA35,2023-12-06,-1.456,-3.856,-2.18725,0.2,0.42,58.484726,56.00833,2023
UA30,2023-12-06,-3.7425,-8.942499,-6.282082,0.1,0.21000001,62.354095,82.166664,2023
UA43,2023-12-06,5.2285004,3.4285,4.4180837,4.1,0.0,69.89402,99.13333,2023
UA12,2023-12-06,0.1365,-2.0135002,-0.776,0.0,1.7500001,73.63006,63.016666,2023
UA48,2023-12-06,1.75,-1.2,0.11250001,1.0,0.07,46.854923,92.43334,2023
UA05,2023-12-06,-1.9979999,-5.798,-3.8792503,0.0,0.0,82.56166,99.78333,2023
UA53,2023-12-06,-1.6255001,-3.3755,-2.5817497,0.0,1.47,80.99605,61.558334,2023
UA51,2023-12-06,1.305,-0.995,0.4675,0.20000002,5.46,37.12584,99.65833,2023
UA59,2023-12-06,-3.2545,-8.0045,-5.1565843,0.2,0.56,82.11297,52.933334,2023
UA18,2023-12-06,-3.878,-8.178,-6.130083,0.0,0.0,75.014534,93.0,2023
UA68,2023-12-06,-2.4145,-5.8145,-4.1207504,0.0,0.0,99.8475,98.44167,2023
UA63,2023-12-06,-1.6635,-4.1135,-2.6759999,0.0,0.21000001,87.634186,51.787502,2023
UA77,2023-12-06,-0.73249996,-3.1825001,-1.8158332,0.10000001,1.3299999,110.51563,94.637505,2023
UA07,2023-12-06,-1.237,-6.187,-3.7640831,0.0,0.0,100.77144,94.86667,2023
UA65,2023-12-06,2.5855,-1.5144999,0.86675,2.0,0.07,55.539124,77.59167,2023
UA71,2023-12-06,-1.365,-4.015,-2.4004166,0.1,0.90999997,72.09469,53.412502,2023
UA26,2023-12-06,-0.2635,-3.1135,-1.7218331,0.0,2.7999997,114.77511,83.0875,2023
UA09,2023-12-06,-0.124000005,-3.374,-2.35525,0.0,0.14,89.49928,86.57917,2023
UA40,2023-12-06,8.117,2.217,5.4669995,1.3,0.0,42.22709,75.9125,2023
UA12,2023-12-07,-0.0635,-1.0635,-0.5718333,3.9,7.91,91.99057,100.0,2023
UA32,2023-12-07,-2.3425,-3.5425,-2.9716663,0.2,2.45,80.55218,89.23334,2023
UA68,2023-12-07,-3.3645,-6.4144998,-5.108251,0.0,0.0,29.534233,100.0,2023
UA74,2023-12-07,-3.0215,-3.9215,-3.5298336,0.0,3.43,98.78106,74.09583,2023
UA26,2023-12-07,-3.0135002,-4.5635,-3.73225,0.0,0.0,85.40849,100.0,2023
UA09,2023-12-07,-1.974,-4.024,-3.1615002,0.1,1.05,90.96036,98.71667,2023
UA07,2023-12-07,-4.837,-9.287001,-6.757833,0.0,0.0,87.88609,99.1875,2023
UA40,2023-12-07,11.417,8.266999,10.173249,6.4,0.0,77.84507,98.762505,2023
UA46,2023-12-07,-3.809,-12.559,-7.2590003,0.0,0.14,99.33027,100.0,2023
UA35,2023-12-07,-1.056,-1.656,-1.3580834,0.100000024,7.0700006,71.39304,100.0,2023
UA59,2023-12-07,-2.9545,-4.2545004,-3.6919994,0.0,3.1499999,103.522156,87.37917,2023
UA30,2023-12-07,-2.3425,-3.5425,-2.9716663,0.2,2.45,80.55218,89.23334,2023
UA21,2023-12-07,1.923,-2.177,-0.27699998,0.0,0.0,356.63364,100.0,2023
UA51,2023-12-07,1.3549999,0.555,0.82375,0.79999995,3.6399996,5.5625515,96.0375,2023
UA65,2023-12-07,2.6855001,1.7355001,2.3021667,8.2,0.0,53.063797,100.0,2023
UA71,2023-12-07,-1.065,-1.865,-1.4629167,0.19999999,4.4100003,88.483574,100.0,2023
UA56,2023-12-07,-3.839,-6.889,-5.2015004,0.0,0.0,65.38918,100.0,2023
UA63,2023-12-07,-2.2135,-3.6135,-2.846833,0.0,1.12,95.163895,100.0,2023
UA18,2023-12-07,-2.378,-5.678,-3.713417,0.0,1.05,43.50709,89.17917,2023
UA77,2023-12-07,0.1675,-4.7825,-2.7783334,0.0,0.21000001,49.83051,100.0,2023
UA48,2023-12-07,1.9,0.65,1.1750001,10.000001,0.48999998,39.884987,97.42084,2023
UA53,2023-12-07,-1.7755,-3.3755,-2.6171665,0.0,6.6500006,94.57063,100.0,2023
UA61,2023-12-07,-5.0805,-12.1805,-7.372165,0.0,0.0,73.28142,100.0,2023
UA23,2023-12-07,2.226,0.57600003,1.3176665,6.9999995,0.0,90.63048,100.0,2023
UA14,2023-12-07,-1.771,-3.1209998,-2.4105835,0.3,2.03,87.339935,100.0,2023
UA43,2023-12-07,6.3785,4.2785,5.2805834,2.0000002,0.0,78.05008,100.0,2023
UA05,2023-12-07,-1.448,-3.948,-2.8896666,0.0,2.87,19.408504,100.0,2023
UA46,2023-12-08,-4.159,-7.009,-5.483999,0.0,0.0,152.72054,56.4375,2023
UA30,2023-12-08,-3.2925,-5.7425,-4.3445835,0.0,0.0,36.66573,100.0,2023
UA59,2023-12-08,-3.3545,-5.0045004,-4.367,0.0,1.3299999,96.672905,100.0,2023
UA14,2023-12-08,-0.62099993,-2.421,-1.5314165,8.900001,0.07,87.61653,100.0,2023
UA18,2023-12-08,-2.428,-4.078,-3.4550831,0.0,0.0,79.47045,99.174995,2023
UA26,2023-12-08,-2.7635002,-5.6135,-4.3093333,0.0,0.0,125.15537,81.26667,2023
