LATITUDE,LONGITUDE,OBLAST_ID
48.2,25.7,UA77
48.2,25.8,UA77
48.2,25.9,UA77
48.2,26.0,UA77
48.2,26.1,UA77
48.2,26.2,UA77
48.2,26.3,UA77
48.2,28.3,UA05
48.2,28.4,UA05
48.2,28.5,UA05
48.2,28.6,UA05
48.2,28.7,UA05
48.2,28.8,UA05
48.2,28.9,UA05
48.2,29.0,UA51
48.2,29.1,UA51
48.2,29.2,UA51
48.2,29.3,UA05
48.2,29.4,UA05
48.2,29.5,UA05
48.2,29.6,UA05
48.2,29.7,UA05
48.2,29.8,UA51
48.2,29.9,UA51
48.2,30.0,UA51
48.2,30.1,UA51
48.2,30.2,UA35
48.2,30.3,UA35
48.2,30.4,UA48
48.2,30.5,UA48
48.2,30.6,UA48
48.2,30.7,UA48
48.2,30.8,UA48
48.2,30.9,UA48
48.2,31.0,UA48
48.2,31.1,UA48
48.2,31.2,UA48
48.2,31.3,UA35
48.2,31.4,UA35
48.2,31.5,UA35
48.2,31.6,UA35
48.2,31.7,UA35
48.2,31.8,UA35
48.2,31.9,UA35
48.2,32.0,UA35
48.2,32.1,UA35
48.2,32.2,UA35
48.2,32.3,UA35
48.2,32.4,UA35
48.2,32.5,UA35
48.2,32.6,UA35
48.2,32.7,UA35
48.2,32.8,UA35
48.2,32.9,UA35
48.2,33.0,UA35
48.2,33.1,UA35
48.2,33.2,UA35
48.2,33.3,UA12
48.2,33.4,UA12
48.2,33.5,UA12
48.2,33.6,UA12
48.2,33.7,UA12
48.2,33.8,UA12
48.2,33.9,UA12
48.2,34.0,UA12
48.2,34.1,UA12
48.2,34.2,UA12
48.2,34.3,UA12
48.2,34.4,UA12
48.2,34.5,UA12
48.2,34.6,UA12
48.2,34.7,UA12
48.2,34.8,UA12
48.2,34.9,UA12
48.2,35.0,UA12
48.2,35.1,UA12
48.2,35.2,UA12
48.2,35.3,UA12
48.2,35.4,UA12
48.2,35.5,UA12
48.2,35.6,UA12
48.2,35.7,UA12
48.2,35.8,UA12
48.2,35.9,UA12
48.2,36.0,UA12
48.2,36.1,UA12
48.2,36.2,UA12
48.2,36.3,UA12
48.2,36.4,UA12
48.2,36.5,UA12
48.2,36.6,UA12
48.2,36.7,UA12
48.2,36.8,UA12
48.2,36.9,UA12
48.2,37.0,UA14
48.2,37.1,UA14
48.2,37.2,UA14
48.2,37.3,UA14
48.2,37.4,UA14
48.2,37.5,UA14
48.2,37.6,UA14
48.2,37.7,UA14
48.2,37.8,UA14
48.2,37.9,UA14
48.2,38.0,UA14
48.2,38.1,UA14
48.2,38.2,UA14
48.2,38.3,UA14
48.2,38.4,UA14
48.2,38.5,UA14
48.2,38.6,UA14
48.2,38.7,UA14
48.2,38.8,UA09
48.2,38.9,UA09
48.2,39.0,UA09
48.2,39.1,UA09
48.2,39.2,UA09
48.2,39.3,UA09
48.2,39.4,UA09
48.2,39.5,UA09
48.2,39.6,UA09
48.2,39.7,UA09
48.2,39.8,UA09
48.2,39.9,UA09
48.2,26.4,UA77
48.2,22.5,UA21
48.2,26.5,UA77
48.2,28.2,UA05
48.2,26.6,UA77
48.2,40.0,UA09
48.2,28.1,UA05
48.3,22.4,UA21
48.3,22.5,UA21
48.3,22.6,UA21
48.3,22.7,UA21
48.3,22.8,UA21
48.3,22.9,UA21
48.3,23.0,UA21
48.3,23.1,UA21
48.3,23.2,UA21
48.3,23.3,UA21
48.3,23.4,UA21
48.3,23.5,UA21
48.3,23.6,UA21
48.3,23.7,UA21
48.3,23.8,UA21
48.3,23.9,UA21
48.3,24.0,UA21
48.3,24.1,UA21
48.3,24.2,UA21
48.3,24.3,UA21
48.3,24.4,UA21
48.3,24.5,UA21
48.3,24.6,UA26
48.3,24.7,UA26
48.3,24.8,UA26
48.3,24.9,UA26
48.3,25.0,UA26
48.3,25.1,UA26
48.3,25.2,UA26
48.3,25.3,UA77
48.3,25.4,UA77
48.3,25.5,UA77
48.3,25.6,UA77
48.3,25.7,UA77
48.3,25.8,UA77
48.3,25.9,UA77
48.3,26.0,UA77
48.3,26.1,UA77
48.3,26.2,UA77
48.3,26.3,UA77
48.3,26.4,UA77
48.3,26.5,UA77
48.3,26.6,UA77
48.3,28.1,UA05
48.3,28.2,UA05
48.3,28.3,UA05
48.3,28.4,UA05
48.3,28.5,UA05
48.3,28.6,UA05
48.3,28.7,UA05
48.3,28.8,UA05
48.3,28.9,UA05
48.3,29.0,UA05
48.3,29.1,UA05
48.3,29.2,UA05
48.3,29.3,UA05
48.3,29.4,UA05
48.3,29.5,UA05
48.3,29.6,UA05
48.3,29.7,UA05
48.3,29.8,UA05
48.3,29.9,UA35
48.3,30.0,UA35
48.3,30.1,UA35
48.3,30.2,UA35
48.3,30.3,UA35
48.3,30.4,UA35
48.3,30.5,UA35
48.3,30.6,UA35
48.3,30.7,UA35
48.3,30.8,UA35
48.3,30.9,UA35
48.3,31.0,UA35
48.3,31.1,UA35
48.3,31.2,UA35
48.3,31.3,UA35
48.3,31.4,UA35
48.3,31.5,UA35
48.3,31.6,UA35
48.3,31.7,UA35
48.3,31.8,UA35
48.3,31.9,UA35
48.3,32.0,UA35
48.3,32.1,UA35
48.3,32.2,UA35
48.3,32.3,UA35
48.3,32.4,UA35
48.3,32.5,UA35
48.3,32.6,UA35
48.3,32.7,UA35
48.3,32.8,UA35
48.3,32.9,UA35
48.3,33.0,UA35
48.3,33.1,UA35
48.3,33.2,UA35
48.3,33.3,UA35
48.3,33.4,UA35
48.3,33.5,UA35
48.3,33.6,UA12
48.3,33.7,UA12
48.3,33.8,UA12
48.3,33.9,UA12
48.3,34.0,UA12
48.3,34.1,UA12
48.3,34.2,UA12
48.3,34.3,UA12
48.3,34.4,UA12
48.3,34.5,UA12
48.3,34.6,UA12
48.3,34.7,UA12
48.3,34.8,UA12
48.3,34.9,UA12
48.3,35.0,UA12
48.3,35.1,UA12
48.3,35.2,UA12
48.3,35.3,UA12
48.3,35.4,UA12
48.3,35.5,UA12
48.3,35.6,UA12
48.3,35.7,UA12
48.3,35.8,UA12
48.3,35.9,UA12
48.3,36.0,UA12
48.3,36.1,UA12
48.3,36.2,UA12
48.3,36.3,UA12
48.3,36.4,UA12
48.3,36.5,UA12
48.3,36.6,UA12
48.3,36.7,UA12
48.3,36.8,UA12
48.3,36.9,UA12
48.3,37.0,UA14
48.3,37.1,UA14
48.3,37.2,UA14
48.3,37.3,UA14
48.3,37.4,UA14
48.3,37.5,UA14
48.3,37.6,UA14
48.3,37.7,UA14
48.3,37.8,UA14
48.3,37.9,UA14
48.3,38.0,UA14
48.3,38.1,UA14
48.3,38.2,UA14
48.3,38.3,UA14
48.3,38.4,UA14
48.3,38.5,UA14
48.3,38.6,UA14
48.3,38.7,UA09
48.3,38.8,UA09
48.3,38.9,UA09
48.3,39.0,UA09
48.3,39.1,UA09
48.3,39.2,UA09
48.3,39.3,UA09
48.3,39.4,UA09
48.3,39.5,UA09
48.3,39.6,UA09
48.3,39.7,UA09
48.3,39.8,UA09
48.3,39.9,UA09
48.3,40.0,UA09
48.3,22.3,UA21
48.3,26.8,UA77
48.3,26.7,UA77
48.3,27.9,UA05
48.3,28.0,UA05
48.4,22.3,UA21
48.4,22.4,UA21
48.4,22.5,UA21
48.4,22.6,UA21
48.4,22.7,UA21
48.4,22.8,UA21
48.4,22.9,UA21
48.4,23.0,UA21
48.4,23.1,UA21
48.4,23.2,UA21
48.4,23.3,UA21
48.4,23.4,UA21
48.4,23.5,UA21
48.4,23.6,UA21
48.4,23.7,UA21
48.4,23.8,UA21
48.4,23.9,UA21
48.4,24.0,UA21
48.4,24.1,UA21
48.4,24.2,UA21
48.4,24.3,UA21
48.4,24.4,UA21
48.4,24.5,UA26
48.4,24.6,UA26
48.4,24.7,UA26
48.4,24.8,UA26
48.4,24.9,UA26
48.4,25.0,UA26
48.4,25.1,UA26
48.4,25.2,UA26
48.4,25.3,UA26
48.4,25.4,UA77
48.4,25.5,UA77
48.4,25.6,UA77
48.4,25.7,UA77
48.4,25.8,UA77
48.4,25.9,UA77
48.4,26.0,UA77
48.4,26.1,UA77
48.4,26.2,UA77
48.4,26.3,UA77
48.4,26.4,UA77
48.4,26.5,UA77
48.4,26.6,UA77
48.4,26.7,UA77
48.4,26.8,UA77
48.4,27.9,UA05
48.4,28.0,UA05
48.4,28.1,UA05
48.4,28.2,UA05
48.4,28.3,UA05
48.4,28.4,UA05
48.4,28.5,UA05
48.4,28.6,UA05
48.4,28.7,UA05
48.4,28.8,UA05
48.4,28.9,UA05
48.4,29.0,UA05
48.4,29.1,UA05
48.4,29.2,UA05
48.4,29.3,UA05
48.4,29.4,UA05
48.4,29.5,UA05
48.4,29.6,UA05
48.4,29.7,UA05
48.4,29.8,UA05
48.4,29.9,UA35
48.4,30.0,UA35
48.4,30.1,UA35
48.4,30.2,UA35
48.4,30.3,UA35
48.4,30.4,UA35
48.4,30.5,UA35
48.4,30.6,UA35
48.4,30.7,UA35
48.4,30.8,UA35
48.4,30.9,UA35
48.4,31.0,UA35
48.4,31.1,UA35
48.4,31.2,UA35
48.4,31.3,UA35
48.4,31.4,UA35
48.4,31.5,UA35
48.4,31.6,UA35
48.4,31.7,UA35
48.4,31.8,UA35
48.4,31.9,UA35
48.4,32.0,UA35
48.4,32.1,UA35
48.4,32.2,UA35
48.4,32.3,UA35
48.4,32.4,UA35
48.4,32.5,UA35
48.4,32.6,UA35
48.4,32.7,UA35
48.4,32.8,UA35
48.4,32.9,UA35
48.4,33.0,UA35
48.4,33.1,UA35
48.4,33.2,UA35
48.4,33.3,UA35
48.4,33.4,UA35
48.4,33.5,UA35
48.4,33.6,UA12
48.4,33.7,UA12
48.4,33.8,UA12
48.4,33.9,UA12
48.4,34.0,UA12
48.4,34.1,UA12
48.4,34.2,UA12
48.4,34.3,UA12
48.4,34.4,UA12
48.4,34.5,UA12
48.4,34.6,UA12
48.4,34.7,UA12
48.4,34.8,UA12
48.4,34.9,UA12
48.4,35.0,UA12
48.4,35.1,UA12
48.4,35.2,UA12
48.4,35.3,UA12
48.4,35.4,UA12
48.4,35.5,UA12
48.4,35.6,UA12
48.4,35.7,UA12
48.4,35.8,UA12
48.4,35.9,UA12
48.4,36.0,UA12
48.4,36.1,UA12
48.4,36.2,UA12
48.4,36.3,UA12
48.4,36.4,UA12
48.4,36.5,UA12
48.4,36.6,UA12
48.4,36.7,UA12
48.4,36.8,UA12
48.4,36.9,UA14
48.4,37.0,UA14
48.4,37.1,UA14
48.4,37.2,UA14
48.4,37.3,UA14
48.4,37.4,UA14
48.4,37.5,UA14
48.4,37.6,UA14
48.4,37.7,UA14
48.4,37.8,UA14
48.4,37.9,UA14
48.4,38.0,UA14
48.4,38.1,UA14
48.4,38.2,UA14
48.4,38.3,UA14
48.4,38.4,UA14
48.4,38.5,UA14
48.4,38.6,UA09
48.4,38.7,UA09
48.4,38.8,UA09
48.4,38.9,UA09
48.4,39.0,UA09
48.4,39.1,UA09
48.4,39.2,UA09
48.4,39.3,UA09
48.4,39.4,UA09
48.4,39.5,UA09
48.4,39.6,UA09
48.4,39.7,UA09
48.4,39.8,UA09
48.4,39.9,UA09
48.4,27.0,UA77
48.4,26.9,UA77
48.4,27.2,UA77
48.4,27.3,UA77
48.4,22.2,UA21
48.4,27.1,UA77
48.4,22.1,UA21
48.4,27.4,UA77
48.4,27.5,UA77
48.4,27.8,UA05
48.5,22.2,UA21
48.5,22.3,UA21
48.5,22.4,UA21
48.5,22.5,UA21
48.5,22.6,UA21
48.5,22.7,UA21
48.5,22.8,UA21
48.5,22.9,UA21
48.5,23.0,UA21
48.5,23.1,UA21
48.5,23.2,UA21
48.5,23.3,UA21
48.5,23.4,UA21
48.5,23.5,UA21
48.5,23.6,UA21
48.5,23.7,UA21
48.5,23.8,UA21
48.5,23.9,UA21
48.5,24.0,UA21
48.5,24.1,UA21
48.5,24.2,UA26
48.5,24.3,UA26
48.5,24.4,UA26
48.5,24.5,UA26
48.5,24.6,UA26
48.5,24.7,UA26
48.5,24.8,UA26
48.5,24.9,UA26
48.5,25.0,UA26
48.5,25.1,UA26
48.5,25.2,UA26
48.5,25.3,UA26
48.5,25.4,UA26
48.5,25.5,UA26
48.5,25.6,UA26
48.5,25.7,UA77
48.5,25.8,UA77
48.5,25.9,UA77
48.5,26.0,UA77
48.5,26.1,UA77
48.5,26.2,UA77
48.5,26.3,UA77
48.5,26.4,UA77
48.5,26.5,UA77
48.5,26.6,UA77
48.5,26.7,UA77
48.5,26.8,UA77
48.5,26.9,UA77
48.5,27.0,UA77
48.5,27.1,UA77
48.5,27.2,UA77
48.5,27.3,UA77
48.5,27.4,UA77
48.5,27.5,UA77
48.5,27.6,UA05
48.5,27.7,UA05
48.5,27.8,UA05
48.5,27.9,UA05
48.5,28.0,UA05
48.5,28.1,UA05
48.5,28.2,UA05
48.5,28.3,UA05
48.5,28.4,UA05
48.5,28.5,UA05
48.5,28.6,UA05
48.5,28.7,UA05
48.5,28.8,UA05
48.5,28.9,UA05
48.5,29.0,UA05
48.5,29.1,UA05
48.5,29.2,UA05
48.5,29.3,UA05
48.5,29.4,UA05
48.5,29.5,UA05
48.5,29.6,UA05
48.5,29.7,UA05
48.5,29.8,UA05
48.5,29.9,UA05
48.5,30.0,UA05
48.5,30.1,UA35
48.5,30.2,UA35
48.5,30.3,UA35
48.5,30.4,UA35
48.5,30.5,UA35
48.5,30.6,UA35
48.5,30.7,UA35
48.5,30.8,UA35
48.5,30.9,UA35
48.5,31.0,UA35
48.5,31.1,UA35
48.5,31.2,UA35
48.5,31.3,UA35
48.5,31.4,UA35
48.5,31.5,UA35
48.5,31.6,UA35
48.5,31.7,UA35
48.5,31.8,UA35
48.5,31.9,UA35
48.5,32.0,UA35
48.5,32.1,UA35
48.5,32.2,UA35
48.5,32.3,UA35
48.5,32.4,UA35
48.5,32.5,UA35
48.5,32.6,UA35
48.5,32.7,UA35
48.5,32.8,UA35
48.5,32.9,UA35
48.5,33.0,UA35
48.5,33.1,UA35
48.5,33.2,UA35
48.5,33.3,UA35
48.5,33.4,UA35
48.5,33.5,UA35
48.5,33.6,UA12
48.5,33.7,UA12
48.5,33.8,UA12
48.5,33.9,UA12
48.5,34.0,UA12
48.5,34.1,UA12
48.5,34.2,UA12
48.5,34.3,UA12
48.5,34.4,UA12
48.5,34.5,UA12
48.5,34.6,UA12
48.5,34.7,UA12
48.5,34.8,UA12
48.5,34.9,UA12
48.5,35.0,UA12
48.5,35.1,UA12
48.5,35.2,UA12
48.5,35.3,UA12
48.5,35.4,UA12
48.5,35.5,UA12
48.5,35.6,UA12
48.5,35.7,UA12
48.5,35.8,UA12
48.5,35.9,UA12
48.5,36.0,UA12
48.5,36.1,UA12
48.5,36.2,UA12
48.5,36.3,UA12
48.5,36.4,UA12
48.5,36.5,UA12
48.5,36.6,UA12
48.5,36.7,UA12
48.5,36.8,UA12
48.5,36.9,UA14
48.5,37.0,UA14
48.5,37.1,UA14
48.5,37.2,UA14
48.5,37.3,UA14
48.5,37.4,UA14
48.5,37.5,UA14
48.5,37.6,UA14
48.5,37.7,UA14
48.5,37.8,UA14
48.5,37.9,UA14
48.5,38.0,UA14
48.5,38.1,UA14
48.5,38.2,UA14
48.5,38.3,UA14
48.5,38.4,UA09
48.5,38.5,UA09
48.5,38.6,UA09
48.5,38.7,UA09
48.5,38.8,UA09
48.5,38.9,UA09
48.5,39.0,UA09
48.5,39.1,UA09
48.5,39.2,UA09
48.5,39.3,UA09
48.5,39.4,UA09
48.5,39.5,UA09
48.5,39.6,UA09
48.5,39.7,UA09
48.5,39.8,UA09
48.5,39.9,UA09
48.6,22.2,UA21
48.6,22.3,UA21
48.6,22.4,UA21
48.6,22.5,UA21
48.6,22.6,UA21
48.6,22.7,UA21
48.6,22.8,UA21
48.6,22.9,UA21
48.6,23.0,UA21
48.6,23.1,UA21
48.6,23.2,UA21
48.6,23.3,UA21
48.6,23.4,UA21
48.6,23.5,UA21
48.6,23.6,UA21
48.6,23.7,UA21
48.6,23.8,UA21
48.6,23.9,UA21
48.6,24.0,UA26
48.6,24.1,UA26
48.6,24.2,UA26
48.6,24.3,UA26
48.6,24.4,UA26
48.6,24.5,UA26
48.6,24.6,UA26
48.6,24.7,UA26
48.6,24.8,UA26
48.6,24.9,UA26
48.6,25.0,UA26
48.6,25.1,UA26
48.6,25.2,UA26
48.6,25.3,UA26
48.6,25.4,UA26
48.6,25.5,UA26
48.6,25.6,UA26
48.6,25.7,UA77
48.6,25.8,UA77
48.6,25.9,UA77
48.6,26.0,UA77
48.6,26.1,UA77
48.6,26.2,UA61
48.6,26.3,UA61
48.6,26.4,UA61
48.6,26.5,UA68
48.6,26.6,UA68
48.6,26.7,UA77
48.6,26.8,UA77
48.6,26.9,UA68
48.6,27.0,UA77
48.6,27.1,UA77
48.6,27.2,UA77
48.6,27.3,UA77
48.6,27.4,UA77
48.6,27.5,UA77
48.6,27.6,UA05
48.6,27.7,UA05
48.6,27.8,UA05
48.6,27.9,UA05
48.6,28.0,UA05
48.6,28.1,UA05
48.6,28.2,UA05
48.6,28.3,UA05
48.6,28.4,UA05
48.6,28.5,UA05
48.6,28.6,UA05
48.6,28.7,UA05
48.6,28.8,UA05
48.6,28.9,UA05
48.6,29.0,UA05
48.6,29.1,UA05
48.6,29.2,UA05
48.6,29.3,UA05
48.6,29.4,UA05
48.6,29.5,UA05
48.6,29.6,UA05
48.6,29.7,UA05
48.6,29.8,UA05
48.6,29.9,UA05
48.6,30.0,UA05
48.6,30.1,UA71
48.6,30.2,UA71
48.6,30.3,UA71
48.6,30.4,UA71
48.6,30.5,UA35
48.6,30.6,UA35
48.6,30.7,UA35
48.6,30.8,UA35
48.6,30.9,UA35
48.6,31.0,UA35
48.6,31.1,UA35
48.6,31.2,UA35
48.6,31.3,UA35
48.6,31.4,UA35
48.6,31.5,UA35
48.6,31.6,UA35
48.6,31.7,UA35
48.6,31.8,UA35
48.6,31.9,UA35
48.6,32.0,UA35
48.6,32.1,UA35
48.6,32.2,UA35
48.6,32.3,UA35
48.6,32.4,UA35
48.6,32.5,UA35
48.6,32.6,UA35
48.6,32.7,UA35
48.6,32.8,UA35
48.6,32.9,UA35
48.6,33.0,UA35
48.6,33.1,UA35
48.6,33.2,UA35
48.6,33.3,UA35
48.6,33.4,UA35
48.6,33.5,UA35
48.6,33.6,UA12
48.6,33.7,UA12
48.6,33.8,UA12
48.6,33.9,UA12
48.6,34.0,UA12
48.6,34.1,UA12
48.6,34.2,UA12
48.6,34.3,UA12
48.6,34.4,UA12
48.6,34.5,UA12
48.6,34.6,UA12
48.6,34.7,UA12
48.6,34.8,UA12
48.6,34.9,UA12
48.6,35.0,UA12
48.6,35.1,UA12
48.6,35.2,UA12
48.6,35.3,UA12
48.6,35.4,UA12
48.6,35.5,UA12
48.6,35.6,UA12
48.6,35.7,UA12
48.6,35.8,UA12
48.6,35.9,UA12
48.6,36.0,UA12
48.6,36.1,UA12
48.6,36.2,UA12
48.6,36.3,UA12
48.6,36.4,UA63
48.6,36.5,UA12
48.6,36.6,UA12
48.6,36.7,UA12
48.6,36.8,UA12
48.6,36.9,UA12
48.6,37.0,UA14
48.6,37.1,UA14
48.6,37.2,UA14
48.6,37.3,UA14
48.6,37.4,UA14
48.6,37.5,UA14
48.6,37.6,UA14
48.6,37.7,UA14
48.6,37.8,UA14
48.6,37.9,UA14
48.6,38.0,UA14
48.6,38.1,UA14
48.6,38.2,UA14
48.6,38.3,UA14
48.6,38.4,UA09
48.6,38.5,UA09
48.6,38.6,UA09
48.6,38.7,UA09
48.6,38.8,UA09
48.6,38.9,UA09
48.6,39.0,UA09
48.6,39.1,UA09
48.6,39.2,UA09
48.6,39.3,UA09
48.6,39.4,UA09
48.6,39.5,UA09
48.6,39.6,UA09
48.6,39.7,UA09
48.6,39.8,UA09
48.6,39.9,UA09
48.7,22.3,UA21
48.7,22.4,UA21
48.7,22.5,UA21
48.7,22.6,UA21
48.7,22.7,UA21
48.7,22.8,UA21
48.7,22.9,UA21
48.7,23.0,UA21
48.7,23.1,UA21
48.7,23.2,UA21
48.7,23.3,UA21
48.7,23.4,UA21
48.7,23.5,UA21
48.7,23.6,UA21
48.7,23.7,UA21
48.7,23.8,UA26
48.7,23.9,UA26
48.7,24.0,UA26
48.7,24.1,UA26
48.7,24.2,UA26
48.7,24.3,UA26
48.7,24.4,UA26
48.7,24.5,UA26
48.7,24.6,UA26
48.7,24.7,UA26
48.7,24.8,UA26
48.7,24.9,UA26
48.7,25.0,UA26
48.7,25.1,UA26
48.7,25.2,UA26
48.7,25.3,UA26
48.7,25.4,UA26
48.7,25.5,UA26
48.7,25.6,UA26
48.7,25.7,UA77
48.7,25.8,UA61
48.7,25.9,UA61
48.7,26.0,UA61
48.7,26.1,UA61
48.7,26.2,UA61
48.7,26.3,UA61
48.7,26.4,UA68
48.7,26.5,UA68
48.7,26.6,UA68
48.7,26.7,UA68
48.7,26.8,UA68
48.7,26.9,UA68
48.7,27.0,UA68
48.7,27.1,UA68
48.7,27.2,UA68
48.7,27.3,UA68
48.7,27.4,UA68
48.7,27.5,UA05
48.7,27.6,UA05
48.7,27.7,UA05
48.7,27.8,UA05
48.7,27.9,UA05
48.7,28.0,UA05
48.7,28.1,UA05
48.7,28.2,UA05
48.7,28.3,UA05
48.7,28.4,UA05
48.7,28.5,UA05
48.7,28.6,UA05
48.7,28.7,UA05
48.7,28.8,UA05
48.7,28.9,UA05
48.7,29.0,UA05
48.7,29.1,UA05
48.7,29.2,UA05
48.7,29.3,UA05
48.7,29.4,UA05
48.7,29.5,UA05
48.7,29.6,UA05
48.7,29.7,UA05
48.7,29.8,UA05
48.7,29.9,UA05
48.7,30.0,UA71
48.7,30.1,UA71
48.7,30.2,UA71
48.7,30.3,UA71
48.7,30.4,UA71
48.7,30.5,UA71
48.7,30.6,UA71
48.7,30.7,UA35
48.7,30.8,UA35
48.7,30.9,UA35
48.7,31.0,UA35
48.7,31.1,UA35
48.7,31.2,UA35
48.7,31.3,UA35
48.7,31.4,UA35
48.7,31.5,UA35
48.7,31.6,UA35
48.7,31.7,UA35
48.7,31.8,UA35
48.7,31.9,UA35
48.7,32.0,UA35
48.7,32.1,UA35
48.7,32.2,UA35
48.7,32.3,UA35
48.7,32.4,UA35
48.7,32.5,UA35
48.7,32.6,UA35
48.7,32.7,UA35
48.7,32.8,UA35
48.7,32.9,UA35
48.7,33.0,UA35
48.7,33.1,UA35
48.7,33.2,UA35
48.7,33.3,UA35
48.7,33.4,UA35
48.7,33.5,UA35
48.7,33.6,UA35
48.7,33.7,UA35
48.7,33.8,UA35
48.7,33.9,UA12
48.7,34.0,UA12
48.7,34.1,UA12
48.7,34.2,UA12
48.7,34.3,UA12
48.7,34.4,UA12
48.7,34.5,UA12
48.7,34.6,UA12
48.7,34.7,UA12
48.7,34.8,UA12
48.7,34.9,UA12
48.7,35.0,UA12
48.7,35.1,UA12
48.7,35.2,UA12
48.7,35.3,UA12
48.7,35.4,UA12
48.7,35.5,UA12
48.7,35.6,UA12
48.7,35.7,UA12
48.7,35.8,UA12
48.7,35.9,UA12
48.7,36.0,UA12
48.7,36.1,UA12
48.7,36.2,UA12
48.7,36.3,UA12
48.7,36.4,UA63
48.7,36.5,UA63
48.7,36.6,UA63
48.7,36.7,UA63
48.7,36.8,UA14
48.7,36.9,UA14
48.7,37.0,UA14
48.7,37.1,UA14
48.7,37.2,UA14
48.7,37.3,UA14
48.7,37.4,UA14
48.7,37.5,UA14
48.7,37.6,UA14
48.7,37.7,UA14
48.7,37.8,UA14
48.7,37.9,UA14
48.7,38.0,UA14
48.7,38.1,UA14
48.7,38.2,UA14
48.7,38.3,UA09
48.7,38.4,UA09
48.7,38.5,UA09
48.7,38.6,UA09
48.7,38.7,UA09
48.7,38.8,UA09
48.7,38.9,UA09
48.7,39.0,UA09
48.7,39.1,UA09
48.7,39.2,UA09
48.7,39.3,UA09
48.7,39.4,UA09
48.7,39.5,UA09
48.7,39.6,UA09
48.7,39.7,UA09
48.8,22.4,UA21
48.8,22.5,UA21
48.8,22.6,UA21
48.8,22.7,UA21
48.8,22.8,UA21
48.8,22.9,UA21
48.8,23.0,UA21
48.8,23.1,UA21
48.8,23.2,UA21
48.8,23.3,UA21
48.8,23.4,UA21
48.8,23.5,UA46
48.8,23.6,UA46
48.8,23.7,UA26
48.8,23.8,UA26
48.8,23.9,UA26
48.8,24.0,UA26
48.8,24.1,UA26
48.8,24.2,UA26
48.8,24.3,UA26
48.8,24.4,UA26
48.8,24.5,UA26
48.8,24.6,UA26
48.8,24.7,UA26
48.8,24.8,UA26
48.8,24.9,UA26
48.8,25.0,UA26
48.8,25.1,UA26
48.8,25.2,UA26
48.8,25.3,UA26
48.8,25.4,UA26
48.8,25.5,UA26
48.8,25.6,UA26
48.8,25.7,UA61
48.8,25.8,UA61
48.8,25.9,UA61
48.8,26.0,UA61
48.8,26.1,UA61
48.8,26.2,UA61
48.8,26.3,UA68
48.8,26.4,UA68
48.8,26.5,UA68
48.8,26.6,UA68
48.8,26.7,UA68
48.8,26.8,UA68
48.8,26.9,UA68
48.8,27.0,UA68
48.8,27.1,UA68
48.8,27.2,UA68
48.8,27.3,UA68
48.8,27.4,UA68
48.8,27.5,UA05
48.8,27.6,UA05
48.8,27.7,UA05
48.8,27.8,UA05
48.8,27.9,UA05
48.8,28.0,UA05
48.8,28.1,UA05
48.8,28.2,UA05
48.8,28.3,UA05
48.8,28.4,UA05
48.8,28.5,UA05
48.8,28.6,UA05
48.8,28.7,UA05
48.8,28.8,UA05
48.8,28.9,UA05
48.8,29.0,UA05
48.8,29.1,UA05
48.8,29.2,UA05
48.8,29.3,UA05
48.8,29.4,UA05
48.8,29.5,UA05
48.8,29.6,UA05
48.8,29.7,UA05
48.8,29.8,UA05
48.8,29.9,UA05
48.8,30.0,UA71
48.8,30.1,UA71
48.8,30.2,UA71
48.8,30.3,UA71
48.8,30.4,UA71
48.8,30.5,UA71
48.8,30.6,UA71
48.8,30.7,UA35
48.8,30.8,UA35
48.8,30.9,UA35
48.8,31.0,UA35
48.8,31.1,UA35
48.8,31.2,UA71
48.8,31.3,UA71
48.8,31.4,UA71
48.8,31.5,UA35
48.8,31.6,UA35
48.8,31.7,UA35
48.8,31.8,UA35
48.8,31.9,UA35
48.8,32.0,UA35
48.8,32.1,UA35
48.8,32.2,UA35
48.8,32.3,UA35
48.8,32.4,UA35
48.8,32.5,UA35
48.8,32.6,UA35
48.8,32.7,UA35
48.8,32.8,UA35
48.8,32.9,UA35
48.8,33.0,UA35
48.8,33.1,UA35
48.8,33.2,UA35
48.8,33.3,UA35
48.8,33.4,UA35
48.8,33.5,UA35
48.8,33.6,UA35
48.8,33.7,UA12
48.8,33.8,UA12
48.8,33.9,UA12
48.8,34.0,UA12
48.8,34.1,UA12
48.8,34.2,UA12
48.8,34.3,UA53
48.8,34.4,UA12
48.8,34.5,UA12
48.8,34.6,UA12
48.8,34.7,UA12
48.8,34.8,UA12
48.8,34.9,UA12
48.8,35.0,UA12
48.8,35.1,UA12
48.8,35.2,UA12
48.8,35.3,UA12
48.8,35.4,UA12
48.8,35.5,UA12
48.8,35.6,UA12
48.8,35.7,UA12
48.8,35.8,UA12
48.8,35.9,UA12
48.8,36.0,UA12
48.8,36.1,UA12
48.8,36.2,UA12
48.8,36.3,UA63
48.8,36.4,UA63
48.8,36.5,UA63
48.8,36.6,UA63
48.8,36.7,UA63
48.8,36.8,UA14
48.8,36.9,UA14
48.8,37.0,UA14
48.8,37.1,UA14
48.8,37.2,UA14
48.8,37.3,UA14
48.8,37.4,UA14
48.8,37.5,UA14
48.8,37.6,UA14
48.8,37.7,UA14
48.8,37.8,UA14
48.8,37.9,UA14
48.8,38.0,UA14
